,x,y,class,realclass
296,0.3199764651263568,0.7594534405909926,0,0
262,0.5988276605346023,0.49682426841070926,1,1
188,0.13001048954005956,0.5384903632462572,0,0
162,0.6030272800276109,0.5615510909871484,0,0
26,0.47339708164816596,0.9795498501702998,1,0
160,0.4136126112071822,0.5003343677331088,0,0
156,0.43929082745770964,0.2630753614553992,1,1
222,0.8512774309357568,0.6890743263961122,0,0
24,0.4376553290522922,0.5668496901488428,1,0
262,0.5988276605346023,0.49682426841070926,1,1
196,0.19890666689344283,0.14938396479421245,1,1
196,0.19890666689344283,0.14938396479421245,1,1
138,0.5769339100426898,0.5544275369476837,1,0
290,0.1810897985364458,0.31761137539519646,0,0
0,0.020960225406117416,0.023552504269606533,0,1
94,0.8473875895186477,0.031624637048904725,0,1
126,0.2266001240055151,0.6060698069401663,1,0
0,0.020960225406117416,0.023552504269606533,0,1
56,0.3622233338816463,0.2878603929945073,1,0
68,0.9129793664968484,0.8489043287952692,1,0
38,0.621758183507342,0.07195307344258506,0,1
34,0.7033197579781679,0.12611039444299788,0,1
126,0.2266001240055151,0.6060698069401663,1,0
142,0.4968525430015025,0.5930885375686544,1,0
202,0.1556031548632698,0.847576597936945,0,0
286,0.6935673532827562,0.2615651970011589,1,1
166,0.2810706564264851,0.987309807976851,0,0
94,0.8473875895186477,0.031624637048904725,0,1
228,0.640158398178649,0.07378715420281678,1,1
126,0.2266001240055151,0.6060698069401663,1,0
102,0.4713286408490993,0.7133965525191511,1,0
64,0.9086961928615361,0.5872093167813265,0,1
244,0.7702579851524385,0.9830223698031771,0,0
222,0.8512774309357568,0.6890743263961122,0,0
140,0.6811053320620737,0.37155492362436493,0,1
230,0.9754936679436769,0.7453056896908391,0,0
110,0.8235890696917083,0.68049019621277,1,0
144,0.2959744170692191,0.9275908051604583,1,0
44,0.0155030510401023,0.5726939300774938,1,0
108,0.6103767287124373,0.7430945490697728,1,0
204,0.7851512371499222,0.13356761115169302,1,1
200,0.3136361609077407,0.5317252284200907,0,0
24,0.4376553290522922,0.5668496901488428,1,0
16,0.9448645291386913,0.7336036291623412,1,0
220,0.77365337839776,0.11804261767900948,1,1
120,0.7737893602916518,0.7304841788882583,1,0
130,0.8088336208496899,0.45145732695778595,0,1
208,0.06373439286187332,0.4494210417052549,0,0
4,0.9307729610869862,0.8900883067506515,1,0
24,0.4376553290522922,0.5668496901488428,1,0
138,0.5769339100426898,0.5544275369476837,1,0
230,0.9754936679436769,0.7453056896908391,0,0
156,0.43929082745770964,0.2630753614553992,1,1
2,0.44791979980060215,0.5215678131773184,1,0
58,0.9488936540796159,0.004626733445517783,0,1
236,0.7629463875627694,0.6688255572083407,0,0
232,0.07383187256388046,0.11182282737101068,1,1
218,0.33929441393784054,0.6687492734961009,0,0
84,0.7926854223570428,0.5354812109224188,0,1
6,0.14067106021701203,0.3644395027287455,1,0
154,0.17581464706318572,0.08413470182410632,1,1
98,0.7360628192277092,0.11298316278759424,0,1
76,0.8978597303169521,0.9054730467657858,1,0
86,0.9757744817500839,0.49387382620889264,0,1
36,0.4082342548346405,0.06524824771572624,0,1
248,0.6605199825386454,0.9958465332162223,0,0
242,0.11267703292356612,0.37640381146861723,0,0
84,0.7926854223570428,0.5354812109224188,0,1
