,nets
0,59
1,141
2,34
3,189
4,61
5,47
6,170
7,188
8,137
9,161
10,154
11,205
12,159
13,114
14,220
15,193
16,104
17,72
18,8
19,42
20,123
21,80
22,112
23,138
24,164
25,51
26,185
27,85
28,65
29,238
30,227
31,87
32,22
33,45
34,15
35,116
36,3
37,278
38,149
39,235
40,209
41,129
42,152
43,221
44,183
45,113
46,271
47,300
48,204
49,39
50,69
51,27
52,25
53,201
54,28
55,157
56,102
57,124
58,291
59,213
60,94
61,70
62,248
63,169
64,130
65,179
66,243
67,131
68,125
69,5
70,166
71,249
72,282
73,143
74,258
75,23
76,89
77,254
78,9
79,21
80,260
81,196
82,151
83,10
84,40
85,71
86,277
87,147
88,244
89,174
90,222
91,81
92,265
93,19
94,273
95,86
96,298
97,136
