,x,y,class,realclass
178,0.6110360575087446,0.7498092035637739,0,0
188,0.13001048954005956,0.5384903632462572,0,0
242,0.11267703292356612,0.37640381146861723,0,0
220,0.77365337839776,0.11804261767900948,1,1
196,0.19890666689344283,0.14938396479421245,1,1
112,0.37134026517980323,0.2984263029725157,1,0
0,0.020960225406117416,0.023552504269606533,0,1
196,0.19890666689344283,0.14938396479421245,1,1
272,0.19807283877751392,0.5098963406925424,0,0
260,0.5385745258637191,0.9475125287218711,0,0
136,0.01120348606530952,0.0215494766415375,1,1
140,0.6811053320620737,0.37155492362436493,1,1
92,0.1588679040985248,0.20516984737099608,0,1
152,0.7874182101095152,0.5025401511465452,1,1
164,0.24857983074451162,0.2787743567112133,0,0
148,0.07182774189393948,0.24988995169588002,1,1
94,0.8473875895186477,0.031624637048904725,0,1
36,0.4082342548346405,0.06524824771572624,0,1
254,0.8840192577172398,0.6587313130278549,0,0
54,0.5014738887016406,0.6857854504414365,1,0
166,0.2810706564264851,0.987309807976851,0,0
236,0.7629463875627694,0.6688255572083407,0,0
54,0.5014738887016406,0.6857854504414365,1,0
58,0.9488936540796159,0.004626733445517783,0,1
242,0.11267703292356612,0.37640381146861723,0,0
12,0.3873081336593579,0.49827767702492076,1,0
36,0.4082342548346405,0.06524824771572624,0,1
274,0.6313791314666808,0.8145038598363712,0,0
242,0.11267703292356612,0.37640381146861723,0,0
90,0.7643476469335556,0.8361746564526613,1,0
210,0.2298139800395419,0.25234925498584027,0,0
262,0.5988276605346023,0.49682426841070926,1,1
100,0.8660139862794075,0.5676536256200548,0,1
66,0.17907652768537485,0.8349566351954396,1,0
290,0.1810897985364458,0.31761137539519646,0,0
54,0.5014738887016406,0.6857854504414365,1,0
250,0.8191363703341931,0.4909568834770861,1,1
18,0.07616900754057931,0.44263978685120675,1,0
282,0.43849403500074624,0.14203426006397502,1,1
88,0.14566607255308062,0.2066440037135846,0,1
36,0.4082342548346405,0.06524824771572624,0,1
8,0.22647529063859462,0.5162717339583857,1,0
120,0.7737893602916518,0.7304841788882583,0,0
294,0.030823635253108606,0.6680527193194903,0,0
38,0.621758183507342,0.07195307344258506,0,1
42,0.26964017531849394,0.48197232260932776,1,0
100,0.8660139862794075,0.5676536256200548,0,1
82,0.2564800508545525,0.4692623687856474,1,0
250,0.8191363703341931,0.4909568834770861,1,1
16,0.9448645291386913,0.7336036291623412,1,0
190,0.4629425414683851,0.5495302435608052,0,0
262,0.5988276605346023,0.49682426841070926,1,1
16,0.9448645291386913,0.7336036291623412,1,0
252,0.14058184109494154,0.7596164740893725,0,0
174,0.9589815068811965,0.58917932786479,1,1
248,0.6605199825386454,0.9958465332162223,0,0
84,0.7926854223570428,0.5354812109224188,0,1
236,0.7629463875627694,0.6688255572083407,0,0
142,0.4968525430015025,0.5930885375686544,0,0
86,0.9757744817500839,0.49387382620889264,0,1
94,0.8473875895186477,0.031624637048904725,0,1
224,0.07895562714808257,0.8289246682400296,0,0
90,0.7643476469335556,0.8361746564526613,1,0
66,0.17907652768537485,0.8349566351954396,1,0
164,0.24857983074451162,0.2787743567112133,0,0
96,0.6300640766411579,0.46488968292375543,0,1
50,0.2624955090882962,0.8982239174247237,1,0
210,0.2298139800395419,0.25234925498584027,0,0
288,0.7558073247125338,0.6961698939639795,0,0
164,0.24857983074451162,0.2787743567112133,0,0
172,0.9191686886305998,0.6365897381171675,0,0
112,0.37134026517980323,0.2984263029725157,1,0
30,0.028406023241866807,0.6606277463699036,1,0
48,0.5359957138140486,0.5721989560344781,1,0
136,0.01120348606530952,0.0215494766415375,1,1
160,0.4136126112071822,0.5003343677331088,0,0
148,0.07182774189393948,0.24988995169588002,1,1
48,0.5359957138140486,0.5721989560344781,1,0
270,0.8654848980805689,0.4846352817613585,1,1
48,0.5359957138140486,0.5721989560344781,1,0
48,0.5359957138140486,0.5721989560344781,1,0
34,0.7033197579781679,0.12611039444299788,0,1
256,0.36786588829053113,0.11234409283886526,1,1
68,0.9129793664968484,0.8489043287952692,1,0
62,0.755152080700534,0.875259542353152,1,0
122,0.31848873691996094,0.5511822065497508,0,0
156,0.43929082745770964,0.2630753614553992,1,1
66,0.17907652768537485,0.8349566351954396,1,0
190,0.4629425414683851,0.5495302435608052,0,0
30,0.028406023241866807,0.6606277463699036,1,0
20,0.07008015635852494,0.5054617909872473,1,0
128,0.7289548844129679,0.5148265315100035,1,1
58,0.9488936540796159,0.004626733445517783,0,1
184,0.2429046998826756,0.20483671476815357,1,1
116,0.9635873290356904,0.25318694282332,0,1
286,0.6935673532827562,0.2615651970011589,1,1
96,0.6300640766411579,0.46488968292375543,0,1
172,0.9191686886305998,0.6365897381171675,0,0
48,0.5359957138140486,0.5721989560344781,1,0
262,0.5988276605346023,0.49682426841070926,1,1
256,0.36786588829053113,0.11234409283886526,1,1
182,0.9777708116902457,0.5524661093932397,1,1
24,0.4376553290522922,0.5668496901488428,1,0
28,0.701273617233248,0.1676029604043313,0,1
100,0.8660139862794075,0.5676536256200548,0,1
144,0.2959744170692191,0.9275908051604583,0,0
260,0.5385745258637191,0.9475125287218711,0,0
294,0.030823635253108606,0.6680527193194903,0,0
136,0.01120348606530952,0.0215494766415375,1,1
172,0.9191686886305998,0.6365897381171675,0,0
162,0.6030272800276109,0.5615510909871484,0,0
224,0.07895562714808257,0.8289246682400296,0,0
84,0.7926854223570428,0.5354812109224188,0,1
118,0.8001111554969652,0.08302699694414073,0,1
144,0.2959744170692191,0.9275908051604583,0,0
212,0.5864176206842636,0.5306941758848503,0,0
192,0.01703860249432665,0.9777097042625071,0,0
232,0.07383187256388046,0.11182282737101068,1,1
28,0.701273617233248,0.1676029604043313,0,1
58,0.9488936540796159,0.004626733445517783,0,1
190,0.4629425414683851,0.5495302435608052,0,0
46,0.6681552358686719,0.43216195989740336,0,1
206,0.1718836978822672,0.6492345863587997,0,0
50,0.2624955090882962,0.8982239174247237,1,0
40,0.9202086322506912,0.6067561966156858,1,0
118,0.8001111554969652,0.08302699694414073,0,1
20,0.07008015635852494,0.5054617909872473,1,0
196,0.19890666689344283,0.14938396479421245,1,1
240,0.6509303884609012,0.5365565146046877,1,1
240,0.6509303884609012,0.5365565146046877,1,1
104,0.8465615080072596,0.9059366223738295,1,0
40,0.9202086322506912,0.6067561966156858,1,0
178,0.6110360575087446,0.7498092035637739,0,0
32,0.7062264858625882,0.12571439963003828,0,1
214,0.5877592354272737,0.734756394637586,0,0
138,0.5769339100426898,0.5544275369476837,0,0
280,0.09154557778026284,0.6422408600019854,0,0
38,0.621758183507342,0.07195307344258506,0,1
254,0.8840192577172398,0.6587313130278549,0,0
104,0.8465615080072596,0.9059366223738295,1,0
244,0.7702579851524385,0.9830223698031771,0,0
62,0.755152080700534,0.875259542353152,1,0
56,0.3622233338816463,0.2878603929945073,1,0
82,0.2564800508545525,0.4692623687856474,1,0
26,0.47339708164816596,0.9795498501702998,1,0
200,0.3136361609077407,0.5317252284200907,0,0
156,0.43929082745770964,0.2630753614553992,1,1
290,0.1810897985364458,0.31761137539519646,0,0
268,0.2256885899241391,0.2927614609219803,0,0
204,0.7851512371499222,0.13356761115169302,1,1
