,Unnamed: 0,x,y,class,realclass
192,192,0.01703860249432665,0.9777097042625073,0,0
38,38,0.621758183507342,0.07195307344258506,0,1
202,202,0.1556031548632698,0.847576597936945,0,0
124,124,0.8490165086112005,0.5400984871261633,1,1
162,162,0.6030272800276109,0.5615510909871484,0,0
90,90,0.7643476469335556,0.8361746564526613,0,0
28,28,0.7012736172332479,0.1676029604043313,0,1
244,244,0.7702579851524385,0.9830223698031773,0,0
104,104,0.8465615080072596,0.9059366223738295,0,0
184,184,0.2429046998826756,0.2048367147681536,1,1
282,282,0.43849403500074624,0.14203426006397502,1,1
116,116,0.9635873290356904,0.25318694282332,1,1
38,38,0.621758183507342,0.07195307344258506,0,1
58,58,0.948893654079616,0.0046267334455177824,0,1
272,272,0.19807283877751392,0.5098963406925424,0,0
22,22,0.3320191775455632,0.1469813995279532,0,1
198,198,0.2398086935337411,0.9252180921527372,0,0
232,232,0.07383187256388046,0.11182282737101068,1,1
214,214,0.5877592354272737,0.7347563946375859,0,0
84,84,0.7926854223570428,0.5354812109224188,1,1
262,262,0.5988276605346023,0.4968242684107093,1,1
88,88,0.14566607255308062,0.2066440037135846,1,1
184,184,0.2429046998826756,0.2048367147681536,1,1
98,98,0.7360628192277092,0.11298316278759425,1,1
244,244,0.7702579851524385,0.9830223698031773,0,0
90,90,0.7643476469335556,0.8361746564526613,0,0
6,6,0.14067106021701206,0.3644395027287455,1,0
270,270,0.8654848980805689,0.4846352817613585,1,1
60,60,0.2555470463650257,0.7562156460506588,0,0
146,146,0.06254653022966916,0.22297495824807512,1,1
158,158,0.7782015678254757,0.9926728257034352,0,0
68,68,0.9129793664968484,0.8489043287952692,0,0
30,30,0.028406023241866807,0.6606277463699036,1,0
292,292,0.237070637681058,0.31864132142340873,0,0
186,186,0.16991116850832033,0.4667970729514202,0,0
234,234,0.21444387792828126,0.4178322663065572,0,0
96,96,0.6300640766411579,0.4648896829237554,1,1
6,6,0.14067106021701206,0.3644395027287455,1,0
268,268,0.2256885899241391,0.2927614609219803,0,0
126,126,0.2266001240055151,0.6060698069401663,0,0
22,22,0.3320191775455632,0.1469813995279532,0,1
254,254,0.8840192577172398,0.6587313130278549,0,0
76,76,0.8978597303169521,0.9054730467657858,0,0
62,62,0.755152080700534,0.8752595423531521,0,0
294,294,0.030823635253108606,0.6680527193194903,0,0
184,184,0.2429046998826756,0.2048367147681536,1,1
290,290,0.1810897985364458,0.3176113753951965,0,0
14,14,0.6308905941545847,0.9026286172291512,1,0
40,40,0.9202086322506912,0.6067561966156858,1,0
184,184,0.2429046998826756,0.2048367147681536,1,1
34,34,0.7033197579781679,0.12611039444299788,0,1
274,274,0.6313791314666808,0.8145038598363712,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
0,0,0.020960225406117416,0.02355250426960653,0,1
34,34,0.7033197579781679,0.12611039444299788,0,1
230,230,0.9754936679436768,0.7453056896908391,0,0
286,286,0.6935673532827562,0.2615651970011589,1,1
8,8,0.22647529063859465,0.5162717339583857,1,0
156,156,0.4392908274577096,0.2630753614553992,1,1
94,94,0.8473875895186477,0.031624637048904725,1,1
206,206,0.1718836978822672,0.6492345863587997,0,0
32,32,0.7062264858625882,0.12571439963003828,0,1
218,218,0.3392944139378405,0.6687492734961009,0,0
270,270,0.8654848980805689,0.4846352817613585,1,1
296,296,0.3199764651263568,0.7594534405909926,0,0
174,174,0.9589815068811964,0.58917932786479,1,1
266,266,0.11848398730842925,0.1209505426624906,1,1
296,296,0.3199764651263568,0.7594534405909926,0,0
294,294,0.030823635253108606,0.6680527193194903,0,0
140,140,0.6811053320620737,0.3715549236243649,1,1
38,38,0.621758183507342,0.07195307344258506,0,1
6,6,0.14067106021701206,0.3644395027287455,1,0
118,118,0.8001111554969652,0.08302699694414073,1,1
40,40,0.9202086322506912,0.6067561966156858,1,0
40,40,0.9202086322506912,0.6067561966156858,1,0
38,38,0.621758183507342,0.07195307344258506,0,1
194,194,0.3948054424265498,0.02261144050937558,1,1
28,28,0.7012736172332479,0.1676029604043313,0,1
258,258,0.6572855417491338,0.2557780228878952,1,1
30,30,0.028406023241866807,0.6606277463699036,1,0
0,0,0.020960225406117416,0.02355250426960653,0,1
20,20,0.07008015635852494,0.5054617909872473,1,0
92,92,0.1588679040985248,0.20516984737099608,1,1
22,22,0.3320191775455632,0.1469813995279532,0,1
126,126,0.2266001240055151,0.6060698069401663,0,0
58,58,0.948893654079616,0.0046267334455177824,0,1
32,32,0.7062264858625882,0.12571439963003828,0,1
234,234,0.21444387792828126,0.4178322663065572,0,0
