,nets
0,228
1,31
2,1
3,258
4,171
5,212
6,234
7,132
8,42
9,185
10,21
11,214
12,84
13,96
14,16
15,98
16,199
17,154
18,232
19,118
20,44
21,243
22,78
23,91
24,103
25,299
26,17
27,260
28,252
29,182
30,125
31,164
32,238
33,296
34,6
35,163
36,93
37,148
38,254
39,70
40,116
41,278
42,115
43,235
44,113
45,223
46,56
47,269
48,59
49,263
50,141
51,151
52,290
53,281
54,183
55,273
56,202
57,245
58,203
59,261
60,82
61,50
62,165
63,240
64,62
65,53
66,101
67,270
68,160
69,55
70,249
71,131
72,137
73,140
74,219
75,291
76,13
77,210
78,138
79,204
