,nets
0,161
1,73
2,141
3,212
4,32
5,200
6,55
7,92
8,104
9,204
10,217
11,128
12,133
13,25
14,270
15,274
16,231
17,295
18,160
19,99
20,71
21,95
22,179
23,215
24,22
25,225
26,268
27,115
28,16
29,239
30,9
31,142
32,121
33,247
34,65
35,260
36,184
37,5
38,82
39,14
40,7
41,96
42,56
43,28
44,13
45,189
46,245
47,116
48,153
49,80
50,257
51,287
52,140
53,64
54,77
55,218
56,273
57,269
58,290
59,59
60,229
61,197
62,213
63,129
64,130
65,114
66,175
67,236
68,233
69,230
70,298
71,292
72,246
73,164
74,207
75,248
76,291
77,110
78,250
79,134
80,163
81,285
82,46
83,198
84,34
85,26
86,156
87,48
88,203
89,283
90,228
91,235
92,107
93,74
94,87
95,222
96,155
