,x,y,class,realclass
192,0.01703860249432665,0.9777097042625071,0,0
192,0.01703860249432665,0.9777097042625071,0,0
272,0.19807283877751392,0.5098963406925424,0,0
294,0.030823635253108606,0.6680527193194903,0,0
102,0.4713286408490993,0.7133965525191511,1,0
194,0.3948054424265498,0.02261144050937558,1,1
16,0.9448645291386913,0.7336036291623412,1,0
48,0.5359957138140486,0.5721989560344781,1,0
268,0.2256885899241391,0.2927614609219803,0,0
130,0.8088336208496899,0.45145732695778595,0,1
118,0.8001111554969652,0.08302699694414073,0,1
122,0.31848873691996094,0.5511822065497508,1,0
206,0.1718836978822672,0.6492345863587997,0,0
276,0.13889777103967804,0.40008811182488924,0,0
220,0.77365337839776,0.11804261767900948,1,1
296,0.3199764651263568,0.7594534405909926,0,0
114,0.894007253715493,0.505110614000583,0,1
258,0.6572855417491338,0.2557780228878952,1,1
162,0.6030272800276109,0.5615510909871484,0,0
84,0.7926854223570428,0.5354812109224188,0,1
54,0.5014738887016406,0.6857854504414365,1,0
54,0.5014738887016406,0.6857854504414365,1,0
276,0.13889777103967804,0.40008811182488924,0,0
2,0.44791979980060215,0.5215678131773184,1,0
44,0.0155030510401023,0.5726939300774938,1,0
204,0.7851512371499222,0.13356761115169302,1,1
140,0.6811053320620737,0.37155492362436493,0,1
32,0.7062264858625882,0.12571439963003828,0,1
242,0.11267703292356612,0.37640381146861723,0,0
210,0.2298139800395419,0.25234925498584027,0,0
162,0.6030272800276109,0.5615510909871484,0,0
256,0.36786588829053113,0.11234409283886526,1,1
22,0.3320191775455632,0.1469813995279532,0,1
12,0.3873081336593579,0.49827767702492076,1,0
170,0.29854772341410396,0.01615660480240355,1,1
164,0.24857983074451162,0.2787743567112133,0,0
274,0.6313791314666808,0.8145038598363712,0,0
48,0.5359957138140486,0.5721989560344781,1,0
54,0.5014738887016406,0.6857854504414365,1,0
30,0.028406023241866807,0.6606277463699036,1,0
198,0.23980869353374112,0.9252180921527372,0,0
90,0.7643476469335556,0.8361746564526613,1,0
206,0.1718836978822672,0.6492345863587997,0,0
2,0.44791979980060215,0.5215678131773184,1,0
266,0.11848398730842924,0.12095054266249061,1,1
56,0.3622233338816463,0.2878603929945073,1,0
90,0.7643476469335556,0.8361746564526613,1,0
274,0.6313791314666808,0.8145038598363712,0,0
250,0.8191363703341931,0.4909568834770861,1,1
46,0.6681552358686719,0.43216195989740336,0,1
170,0.29854772341410396,0.01615660480240355,1,1
136,0.01120348606530952,0.0215494766415375,0,1
234,0.21444387792828123,0.41783226630655723,0,0
172,0.9191686886305998,0.6365897381171675,0,0
68,0.9129793664968484,0.8489043287952692,1,0
180,0.19762916874304204,0.859696158595778,0,0
244,0.7702579851524385,0.9830223698031771,0,0
80,0.024044327167412116,0.2296423052922314,0,1
130,0.8088336208496899,0.45145732695778595,0,1
32,0.7062264858625882,0.12571439963003828,0,1
68,0.9129793664968484,0.8489043287952692,1,0
28,0.701273617233248,0.1676029604043313,0,1
254,0.8840192577172398,0.6587313130278549,0,0
282,0.43849403500074624,0.14203426006397502,1,1
166,0.2810706564264851,0.987309807976851,0,0
60,0.2555470463650257,0.7562156460506588,1,0
100,0.8660139862794075,0.5676536256200548,0,1
224,0.07895562714808257,0.8289246682400296,0,0
222,0.8512774309357568,0.6890743263961122,0,0
10,0.11287225032758108,0.189641167528792,0,1
110,0.8235890696917083,0.68049019621277,1,0
214,0.5877592354272737,0.734756394637586,0,0
190,0.4629425414683851,0.5495302435608052,0,0
44,0.0155030510401023,0.5726939300774938,1,0
298,0.11995263135765322,0.14032054577175146,1,1
120,0.7737893602916518,0.7304841788882583,1,0
102,0.4713286408490993,0.7133965525191511,1,0
186,0.16991116850832033,0.46679707295142014,0,0
68,0.9129793664968484,0.8489043287952692,1,0
104,0.8465615080072596,0.9059366223738295,1,0
194,0.3948054424265498,0.02261144050937558,1,1
28,0.701273617233248,0.1676029604043313,0,1
246,0.31933024953544475,0.781621448412346,0,0
272,0.19807283877751392,0.5098963406925424,0,0
148,0.07182774189393948,0.24988995169588002,0,1
290,0.1810897985364458,0.31761137539519646,0,0
242,0.11267703292356612,0.37640381146861723,0,0
150,0.9918999557552667,0.6737247713105368,0,0
80,0.024044327167412116,0.2296423052922314,0,1
104,0.8465615080072596,0.9059366223738295,1,0
290,0.1810897985364458,0.31761137539519646,0,0
104,0.8465615080072596,0.9059366223738295,1,0
60,0.2555470463650257,0.7562156460506588,1,0
88,0.14566607255308062,0.2066440037135846,0,1
248,0.6605199825386454,0.9958465332162223,0,0
44,0.0155030510401023,0.5726939300774938,1,0
270,0.8654848980805689,0.4846352817613585,1,1
100,0.8660139862794075,0.5676536256200548,0,1
178,0.6110360575087446,0.7498092035637739,0,0
238,0.28161150799896095,0.2625894601038208,0,0
32,0.7062264858625882,0.12571439963003828,0,1
30,0.028406023241866807,0.6606277463699036,1,0
194,0.3948054424265498,0.02261144050937558,1,1
34,0.7033197579781679,0.12611039444299788,0,1
250,0.8191363703341931,0.4909568834770861,1,1
288,0.7558073247125338,0.6961698939639795,0,0
20,0.07008015635852494,0.5054617909872473,1,0
106,0.8075775971047588,0.13007250415760707,0,1
30,0.028406023241866807,0.6606277463699036,1,0
136,0.01120348606530952,0.0215494766415375,0,1
110,0.8235890696917083,0.68049019621277,1,0
142,0.4968525430015025,0.5930885375686544,1,0
80,0.024044327167412116,0.2296423052922314,0,1
46,0.6681552358686719,0.43216195989740336,0,1
82,0.2564800508545525,0.4692623687856474,1,0
128,0.7289548844129679,0.5148265315100035,0,1
92,0.1588679040985248,0.20516984737099608,0,1
48,0.5359957138140486,0.5721989560344781,1,0
46,0.6681552358686719,0.43216195989740336,0,1
74,0.39895775370917164,0.9888704538749493,1,0
156,0.43929082745770964,0.2630753614553992,1,1
124,0.8490165086112005,0.5400984871261633,0,1
160,0.4136126112071822,0.5003343677331088,0,0
218,0.33929441393784054,0.6687492734961009,0,0
296,0.3199764651263568,0.7594534405909926,0,0
150,0.9918999557552667,0.6737247713105368,0,0
88,0.14566607255308062,0.2066440037135846,0,1
138,0.5769339100426898,0.5544275369476837,1,0
118,0.8001111554969652,0.08302699694414073,0,1
202,0.1556031548632698,0.847576597936945,0,0
12,0.3873081336593579,0.49827767702492076,1,0
90,0.7643476469335556,0.8361746564526613,1,0
246,0.31933024953544475,0.781621448412346,0,0
0,0.020960225406117416,0.023552504269606533,0,1
248,0.6605199825386454,0.9958465332162223,0,0
272,0.19807283877751392,0.5098963406925424,0,0
282,0.43849403500074624,0.14203426006397502,1,1
282,0.43849403500074624,0.14203426006397502,1,1
166,0.2810706564264851,0.987309807976851,0,0
154,0.17581464706318572,0.08413470182410632,1,1
154,0.17581464706318572,0.08413470182410632,1,1
134,0.5064476986467743,0.5253694306557345,1,0
