,x,y,class,realclass
18,0.07616900754057931,0.44263978685120675,1,0
202,0.1556031548632698,0.847576597936945,0,0
176,0.6332713570427713,0.5347361924176134,1,1
170,0.29854772341410396,0.01615660480240355,1,1
0,0.020960225406117416,0.023552504269606533,0,1
174,0.9589815068811965,0.58917932786479,1,1
56,0.3622233338816463,0.2878603929945073,1,0
180,0.19762916874304204,0.859696158595778,0,0
152,0.7874182101095152,0.5025401511465452,1,1
190,0.4629425414683851,0.5495302435608052,0,0
84,0.7926854223570428,0.5354812109224188,0,1
224,0.07895562714808257,0.8289246682400296,0,0
64,0.9086961928615361,0.5872093167813265,0,1
134,0.5064476986467743,0.5253694306557345,1,0
132,0.31845368366491755,0.7944985968188587,1,0
194,0.3948054424265498,0.02261144050937558,1,1
158,0.7782015678254757,0.9926728257034352,0,0
272,0.19807283877751392,0.5098963406925424,0,0
96,0.6300640766411579,0.46488968292375543,0,1
294,0.030823635253108606,0.6680527193194903,0,0
270,0.8654848980805689,0.4846352817613585,1,1
134,0.5064476986467743,0.5253694306557345,1,0
272,0.19807283877751392,0.5098963406925424,0,0
4,0.9307729610869862,0.8900883067506515,1,0
222,0.8512774309357568,0.6890743263961122,0,0
256,0.36786588829053113,0.11234409283886526,1,1
174,0.9589815068811965,0.58917932786479,1,1
132,0.31845368366491755,0.7944985968188587,1,0
24,0.4376553290522922,0.5668496901488428,1,0
24,0.4376553290522922,0.5668496901488428,1,0
288,0.7558073247125338,0.6961698939639795,0,0
234,0.21444387792828123,0.41783226630655723,0,0
92,0.1588679040985248,0.20516984737099608,0,1
126,0.2266001240055151,0.6060698069401663,1,0
16,0.9448645291386913,0.7336036291623412,1,0
202,0.1556031548632698,0.847576597936945,0,0
64,0.9086961928615361,0.5872093167813265,0,1
296,0.3199764651263568,0.7594534405909926,0,0
244,0.7702579851524385,0.9830223698031771,0,0
132,0.31845368366491755,0.7944985968188587,1,0
126,0.2266001240055151,0.6060698069401663,1,0
164,0.24857983074451162,0.2787743567112133,0,0
36,0.4082342548346405,0.06524824771572624,0,1
48,0.5359957138140486,0.5721989560344781,1,0
130,0.8088336208496899,0.45145732695778595,0,1
268,0.2256885899241391,0.2927614609219803,0,0
208,0.06373439286187332,0.4494210417052549,0,0
252,0.14058184109494154,0.7596164740893725,0,0
254,0.8840192577172398,0.6587313130278549,0,0
268,0.2256885899241391,0.2927614609219803,0,0
158,0.7782015678254757,0.9926728257034352,0,0
48,0.5359957138140486,0.5721989560344781,1,0
280,0.09154557778026284,0.6422408600019854,0,0
110,0.8235890696917083,0.68049019621277,1,0
8,0.22647529063859462,0.5162717339583857,1,0
10,0.11287225032758108,0.189641167528792,0,1
218,0.33929441393784054,0.6687492734961009,0,0
72,0.7054353557418328,0.5983599684900279,1,0
242,0.11267703292356612,0.37640381146861723,0,0
118,0.8001111554969652,0.08302699694414073,0,1
204,0.7851512371499222,0.13356761115169302,1,1
244,0.7702579851524385,0.9830223698031771,0,0
224,0.07895562714808257,0.8289246682400296,0,0
68,0.9129793664968484,0.8489043287952692,1,0
42,0.26964017531849394,0.48197232260932776,1,0
252,0.14058184109494154,0.7596164740893725,0,0
198,0.23980869353374112,0.9252180921527372,0,0
90,0.7643476469335556,0.8361746564526613,1,0
86,0.9757744817500839,0.49387382620889264,0,1
198,0.23980869353374112,0.9252180921527372,0,0
32,0.7062264858625882,0.12571439963003828,0,1
202,0.1556031548632698,0.847576597936945,0,0
44,0.0155030510401023,0.5726939300774938,1,0
140,0.6811053320620737,0.37155492362436493,0,1
