,nets
0,33
1,45
2,17
3,16
4,180
5,93
6,169
7,232
8,114
9,78
10,284
11,192
12,143
13,122
14,251
15,50
16,85
17,199
18,264
19,47
20,295
21,270
22,196
23,269
24,127
25,118
26,140
27,92
28,209
29,239
30,283
31,142
32,115
33,44
34,121
35,156
36,277
37,242
38,173
39,163
40,36
41,245
42,184
43,21
44,40
45,84
46,141
47,228
48,222
49,79
50,58
51,22
52,247
53,80
54,233
55,288
56,110
57,227
58,291
59,164
60,77
61,175
62,64
63,267
64,181
65,176
66,25
67,107
68,105
69,236
70,15
71,234
72,49
73,278
74,59
75,28
76,91
77,300
78,62
79,299
80,9
81,104
82,138
83,240
84,18
85,4
