,Unnamed: 0,x,y,class,realclass
62,62,0.755152080700534,0.8752595423531521,1,0
244,244,0.7702579851524385,0.9830223698031773,0,0
258,258,0.6572855417491338,0.2557780228878952,1,1
246,246,0.31933024953544475,0.7816214484123459,0,0
48,48,0.5359957138140486,0.5721989560344781,1,0
140,140,0.6811053320620737,0.3715549236243649,0,1
114,114,0.8940072537154929,0.5051106140005829,0,1
282,282,0.43849403500074624,0.14203426006397502,1,1
212,212,0.5864176206842636,0.5306941758848503,0,0
12,12,0.3873081336593579,0.4982776770249208,1,0
92,92,0.1588679040985248,0.20516984737099608,0,1
22,22,0.3320191775455632,0.1469813995279532,0,1
88,88,0.14566607255308062,0.2066440037135846,0,1
246,246,0.31933024953544475,0.7816214484123459,0,0
194,194,0.3948054424265498,0.02261144050937558,1,1
128,128,0.7289548844129679,0.5148265315100035,0,1
200,200,0.3136361609077407,0.5317252284200907,0,0
258,258,0.6572855417491338,0.2557780228878952,1,1
190,190,0.4629425414683851,0.5495302435608052,0,0
188,188,0.13001048954005956,0.5384903632462572,0,0
154,154,0.17581464706318572,0.08413470182410633,1,1
38,38,0.621758183507342,0.07195307344258506,0,1
172,172,0.9191686886305998,0.6365897381171675,0,0
278,278,0.9147193604352752,0.3594551008729968,1,1
80,80,0.02404432716741212,0.2296423052922314,0,1
134,134,0.5064476986467743,0.5253694306557345,1,0
110,110,0.8235890696917083,0.6804901962127701,1,0
158,158,0.7782015678254757,0.9926728257034352,0,0
182,182,0.9777708116902456,0.5524661093932397,1,1
286,286,0.6935673532827562,0.2615651970011589,1,1
140,140,0.6811053320620737,0.3715549236243649,0,1
272,272,0.19807283877751392,0.5098963406925424,0,0
50,50,0.2624955090882962,0.8982239174247237,1,0
42,42,0.26964017531849394,0.4819723226093278,1,0
278,278,0.9147193604352752,0.3594551008729968,1,1
32,32,0.7062264858625882,0.12571439963003828,0,1
256,256,0.3678658882905311,0.11234409283886526,1,1
270,270,0.8654848980805689,0.4846352817613585,1,1
12,12,0.3873081336593579,0.4982776770249208,1,0
34,34,0.7033197579781679,0.12611039444299788,0,1
182,182,0.9777708116902456,0.5524661093932397,1,1
274,274,0.6313791314666808,0.8145038598363712,0,0
4,4,0.9307729610869862,0.8900883067506515,1,0
134,134,0.5064476986467743,0.5253694306557345,1,0
280,280,0.09154557778026284,0.6422408600019854,0,0
56,56,0.3622233338816463,0.2878603929945073,1,0
292,292,0.237070637681058,0.31864132142340873,0,0
2,2,0.44791979980060215,0.5215678131773184,1,0
20,20,0.07008015635852494,0.5054617909872473,1,0
168,168,0.27891151502184885,0.5371188867163268,0,0
134,134,0.5064476986467743,0.5253694306557345,1,0
112,112,0.3713402651798032,0.2984263029725157,1,0
102,102,0.4713286408490993,0.7133965525191511,1,0
120,120,0.7737893602916518,0.7304841788882583,1,0
142,142,0.4968525430015025,0.5930885375686544,1,0
278,278,0.9147193604352752,0.3594551008729968,1,1
220,220,0.7736533783977599,0.11804261767900948,1,1
4,4,0.9307729610869862,0.8900883067506515,1,0
288,288,0.7558073247125338,0.6961698939639795,0,0
100,100,0.8660139862794075,0.5676536256200548,0,1
42,42,0.26964017531849394,0.4819723226093278,1,0
184,184,0.2429046998826756,0.2048367147681536,1,1
200,200,0.3136361609077407,0.5317252284200907,0,0
68,68,0.9129793664968484,0.8489043287952692,1,0
292,292,0.237070637681058,0.31864132142340873,0,0
102,102,0.4713286408490993,0.7133965525191511,1,0
214,214,0.5877592354272737,0.7347563946375859,0,0
288,288,0.7558073247125338,0.6961698939639795,0,0
24,24,0.4376553290522922,0.5668496901488428,1,0
118,118,0.8001111554969652,0.08302699694414073,0,1
76,76,0.8978597303169521,0.9054730467657858,1,0
108,108,0.6103767287124373,0.7430945490697728,1,0
44,44,0.0155030510401023,0.5726939300774938,1,0
4,4,0.9307729610869862,0.8900883067506515,1,0
234,234,0.21444387792828126,0.4178322663065572,0,0
274,274,0.6313791314666808,0.8145038598363712,0,0
94,94,0.8473875895186477,0.031624637048904725,0,1
166,166,0.2810706564264851,0.987309807976851,0,0
0,0,0.020960225406117416,0.02355250426960653,0,1
