,x,y,class,realclass
156,0.43929082745770964,0.2630753614553992,1,1
4,0.9307729610869862,0.8900883067506515,1,0
242,0.11267703292356612,0.37640381146861723,0,0
288,0.7558073247125338,0.6961698939639795,0,0
58,0.9488936540796159,0.004626733445517783,0,1
64,0.9086961928615361,0.5872093167813265,0,1
82,0.2564800508545525,0.4692623687856474,1,0
52,0.2719278374246771,0.5468530845492777,1,0
42,0.26964017531849394,0.48197232260932776,1,0
124,0.8490165086112005,0.5400984871261633,1,1
78,0.172100646942701,0.8806622346887072,1,0
98,0.7360628192277092,0.11298316278759424,1,1
30,0.028406023241866807,0.6606277463699036,1,0
24,0.4376553290522922,0.5668496901488428,1,0
82,0.2564800508545525,0.4692623687856474,1,0
280,0.09154557778026284,0.6422408600019854,0,0
190,0.4629425414683851,0.5495302435608052,0,0
100,0.8660139862794075,0.5676536256200548,1,1
254,0.8840192577172398,0.6587313130278549,0,0
66,0.17907652768537485,0.8349566351954396,1,0
110,0.8235890696917083,0.68049019621277,0,0
188,0.13001048954005956,0.5384903632462572,0,0
224,0.07895562714808257,0.8289246682400296,0,0
92,0.1588679040985248,0.20516984737099608,1,1
134,0.5064476986467743,0.5253694306557345,0,0
150,0.9918999557552667,0.6737247713105368,0,0
284,0.7066532799987084,0.6181553632321857,0,0
254,0.8840192577172398,0.6587313130278549,0,0
172,0.9191686886305998,0.6365897381171675,0,0
96,0.6300640766411579,0.46488968292375543,1,1
212,0.5864176206842636,0.5306941758848503,0,0
56,0.3622233338816463,0.2878603929945073,1,0
158,0.7782015678254757,0.9926728257034352,0,0
20,0.07008015635852494,0.5054617909872473,1,0
288,0.7558073247125338,0.6961698939639795,0,0
206,0.1718836978822672,0.6492345863587997,0,0
86,0.9757744817500839,0.49387382620889264,0,1
180,0.19762916874304204,0.859696158595778,0,0
90,0.7643476469335556,0.8361746564526613,0,0
54,0.5014738887016406,0.6857854504414365,1,0
194,0.3948054424265498,0.02261144050937558,1,1
20,0.07008015635852494,0.5054617909872473,1,0
96,0.6300640766411579,0.46488968292375543,1,1
12,0.3873081336593579,0.49827767702492076,1,0
18,0.07616900754057931,0.44263978685120675,1,0
168,0.27891151502184885,0.5371188867163268,0,0
132,0.31845368366491755,0.7944985968188587,0,0
274,0.6313791314666808,0.8145038598363712,0,0
102,0.4713286408490993,0.7133965525191511,0,0
138,0.5769339100426898,0.5544275369476837,0,0
296,0.3199764651263568,0.7594534405909926,0,0
294,0.030823635253108606,0.6680527193194903,0,0
150,0.9918999557552667,0.6737247713105368,0,0
64,0.9086961928615361,0.5872093167813265,0,1
286,0.6935673532827562,0.2615651970011589,1,1
124,0.8490165086112005,0.5400984871261633,1,1
204,0.7851512371499222,0.13356761115169302,1,1
124,0.8490165086112005,0.5400984871261633,1,1
220,0.77365337839776,0.11804261767900948,1,1
234,0.21444387792828123,0.41783226630655723,0,0
28,0.701273617233248,0.1676029604043313,0,1
216,0.7875035828108031,0.20354174274502257,1,1
136,0.01120348606530952,0.0215494766415375,1,1
146,0.06254653022966916,0.22297495824807512,1,1
196,0.19890666689344283,0.14938396479421245,1,1
110,0.8235890696917083,0.68049019621277,0,0
274,0.6313791314666808,0.8145038598363712,0,0
224,0.07895562714808257,0.8289246682400296,0,0
60,0.2555470463650257,0.7562156460506588,1,0
286,0.6935673532827562,0.2615651970011589,1,1
166,0.2810706564264851,0.987309807976851,0,0
148,0.07182774189393948,0.24988995169588002,1,1
12,0.3873081336593579,0.49827767702492076,1,0
34,0.7033197579781679,0.12611039444299788,0,1
240,0.6509303884609012,0.5365565146046877,1,1
0,0.020960225406117416,0.023552504269606533,0,1
158,0.7782015678254757,0.9926728257034352,0,0
10,0.11287225032758108,0.189641167528792,0,1
84,0.7926854223570428,0.5354812109224188,0,1
52,0.2719278374246771,0.5468530845492777,1,0
134,0.5064476986467743,0.5253694306557345,0,0
196,0.19890666689344283,0.14938396479421245,1,1
280,0.09154557778026284,0.6422408600019854,0,0
148,0.07182774189393948,0.24988995169588002,1,1
24,0.4376553290522922,0.5668496901488428,1,0
8,0.22647529063859462,0.5162717339583857,1,0
64,0.9086961928615361,0.5872093167813265,0,1
92,0.1588679040985248,0.20516984737099608,1,1
60,0.2555470463650257,0.7562156460506588,1,0
12,0.3873081336593579,0.49827767702492076,1,0
256,0.36786588829053113,0.11234409283886526,1,1
228,0.640158398178649,0.07378715420281678,1,1
270,0.8654848980805689,0.4846352817613585,1,1
264,0.7233678217869768,0.8396916169681932,0,0
298,0.11995263135765322,0.14032054577175146,1,1
180,0.19762916874304204,0.859696158595778,0,0
272,0.19807283877751392,0.5098963406925424,0,0
264,0.7233678217869768,0.8396916169681932,0,0
194,0.3948054424265498,0.02261144050937558,1,1
266,0.11848398730842924,0.12095054266249061,1,1
280,0.09154557778026284,0.6422408600019854,0,0
174,0.9589815068811965,0.58917932786479,1,1
174,0.9589815068811965,0.58917932786479,1,1
48,0.5359957138140486,0.5721989560344781,1,0
24,0.4376553290522922,0.5668496901488428,1,0
206,0.1718836978822672,0.6492345863587997,0,0
190,0.4629425414683851,0.5495302435608052,0,0
180,0.19762916874304204,0.859696158595778,0,0
142,0.4968525430015025,0.5930885375686544,0,0
260,0.5385745258637191,0.9475125287218711,0,0
148,0.07182774189393948,0.24988995169588002,1,1
46,0.6681552358686719,0.43216195989740336,0,1
154,0.17581464706318572,0.08413470182410632,1,1
132,0.31845368366491755,0.7944985968188587,0,0
254,0.8840192577172398,0.6587313130278549,0,0
238,0.28161150799896095,0.2625894601038208,0,0
182,0.9777708116902457,0.5524661093932397,1,1
140,0.6811053320620737,0.37155492362436493,1,1
82,0.2564800508545525,0.4692623687856474,1,0
134,0.5064476986467743,0.5253694306557345,0,0
124,0.8490165086112005,0.5400984871261633,1,1
182,0.9777708116902457,0.5524661093932397,1,1
88,0.14566607255308062,0.2066440037135846,0,1
190,0.4629425414683851,0.5495302435608052,0,0
230,0.9754936679436769,0.7453056896908391,0,0
200,0.3136361609077407,0.5317252284200907,0,0
236,0.7629463875627694,0.6688255572083407,0,0
128,0.7289548844129679,0.5148265315100035,1,1
4,0.9307729610869862,0.8900883067506515,1,0
218,0.33929441393784054,0.6687492734961009,0,0
110,0.8235890696917083,0.68049019621277,0,0
292,0.23707063768105796,0.31864132142340873,0,0
190,0.4629425414683851,0.5495302435608052,0,0
162,0.6030272800276109,0.5615510909871484,0,0
34,0.7033197579781679,0.12611039444299788,0,1
