,nets
0,53
1,1
2,229
3,174
4,233
5,93
6,195
7,103
8,234
9,171
10,134
11,181
12,146
13,35
14,273
15,26
16,5
17,168
18,279
19,66
20,18
21,133
22,55
23,95
24,266
25,163
26,238
27,227
28,24
29,183
30,175
31,267
32,127
33,11
34,80
35,214
36,271
37,90
38,61
39,167
40,204
41,193
42,92
43,235
44,262
45,289
46,117
47,256
48,34
49,219
50,212
51,246
52,98
53,272
54,54
55,285
56,228
57,205
58,116
59,275
60,220
61,151
62,123
63,165
64,199
65,268
66,82
67,145
68,255
69,270
70,70
71,111
72,243
73,162
74,226
75,300
76,125
77,29
78,230
79,47
