,nets
0,99
1,215
2,96
3,1
4,259
5,199
6,23
7,38
8,54
9,255
10,33
11,236
12,179
13,174
14,133
15,221
16,101
17,178
18,218
19,106
20,273
21,165
22,69
23,296
24,64
25,280
26,270
27,19
28,249
29,193
30,291
31,204
32,130
33,111
34,102
35,295
36,254
37,230
38,3
39,245
40,57
41,118
42,131
43,251
44,233
45,264
46,170
47,263
48,73
49,60
50,47
51,256
52,237
53,129
54,14
55,197
56,55
57,53
58,142
59,265
60,88
61,43
62,109
63,219
64,189
65,8
66,300
67,65
68,74
69,13
70,71
71,90
72,266
73,138
74,132
75,283
76,15
77,120
78,281
79,35
80,152
81,289
82,82
