,x,y,class,realclass
268,0.2256885899241391,0.2927614609219803,0,0
70,0.06203326777409135,0.6519463763828255,0,0
8,0.22647529063859462,0.5162717339583857,1,0
82,0.2564800508545525,0.4692623687856474,0,0
254,0.8840192577172398,0.6587313130278549,0,0
266,0.11848398730842924,0.12095054266249061,1,1
132,0.31845368366491755,0.7944985968188587,0,0
248,0.6605199825386454,0.9958465332162223,0,0
174,0.9589815068811965,0.58917932786479,1,1
36,0.4082342548346405,0.06524824771572624,0,1
284,0.7066532799987084,0.6181553632321857,0,0
102,0.4713286408490993,0.7133965525191511,0,0
56,0.3622233338816463,0.2878603929945073,1,0
184,0.2429046998826756,0.20483671476815357,1,1
62,0.755152080700534,0.875259542353152,0,0
50,0.2624955090882962,0.8982239174247237,1,0
296,0.3199764651263568,0.7594534405909926,0,0
20,0.07008015635852494,0.5054617909872473,1,0
254,0.8840192577172398,0.6587313130278549,0,0
96,0.6300640766411579,0.46488968292375543,1,1
8,0.22647529063859462,0.5162717339583857,1,0
206,0.1718836978822672,0.6492345863587997,0,0
124,0.8490165086112005,0.5400984871261633,1,1
292,0.23707063768105796,0.31864132142340873,0,0
214,0.5877592354272737,0.734756394637586,0,0
98,0.7360628192277092,0.11298316278759424,1,1
76,0.8978597303169521,0.9054730467657858,0,0
208,0.06373439286187332,0.4494210417052549,0,0
204,0.7851512371499222,0.13356761115169302,1,1
252,0.14058184109494154,0.7596164740893725,0,0
36,0.4082342548346405,0.06524824771572624,0,1
22,0.3320191775455632,0.1469813995279532,0,1
256,0.36786588829053113,0.11234409283886526,1,1
86,0.9757744817500839,0.49387382620889264,1,1
226,0.7292583276819877,0.4332156864578838,1,1
176,0.6332713570427713,0.5347361924176134,1,1
210,0.2298139800395419,0.25234925498584027,0,0
108,0.6103767287124373,0.7430945490697728,0,0
166,0.2810706564264851,0.987309807976851,0,0
56,0.3622233338816463,0.2878603929945073,1,0
96,0.6300640766411579,0.46488968292375543,1,1
64,0.9086961928615361,0.5872093167813265,1,1
102,0.4713286408490993,0.7133965525191511,0,0
128,0.7289548844129679,0.5148265315100035,1,1
102,0.4713286408490993,0.7133965525191511,0,0
128,0.7289548844129679,0.5148265315100035,1,1
166,0.2810706564264851,0.987309807976851,0,0
126,0.2266001240055151,0.6060698069401663,0,0
244,0.7702579851524385,0.9830223698031771,0,0
296,0.3199764651263568,0.7594534405909926,0,0
108,0.6103767287124373,0.7430945490697728,0,0
268,0.2256885899241391,0.2927614609219803,0,0
296,0.3199764651263568,0.7594534405909926,0,0
26,0.47339708164816596,0.9795498501702998,1,0
64,0.9086961928615361,0.5872093167813265,1,1
106,0.8075775971047588,0.13007250415760707,1,1
96,0.6300640766411579,0.46488968292375543,1,1
138,0.5769339100426898,0.5544275369476837,0,0
104,0.8465615080072596,0.9059366223738295,0,0
164,0.24857983074451162,0.2787743567112133,0,0
74,0.39895775370917164,0.9888704538749493,0,0
174,0.9589815068811965,0.58917932786479,1,1
232,0.07383187256388046,0.11182282737101068,1,1
116,0.9635873290356904,0.25318694282332,1,1
264,0.7233678217869768,0.8396916169681932,0,0
0,0.020960225406117416,0.023552504269606533,0,1
60,0.2555470463650257,0.7562156460506588,0,0
98,0.7360628192277092,0.11298316278759424,1,1
122,0.31848873691996094,0.5511822065497508,0,0
170,0.29854772341410396,0.01615660480240355,1,1
276,0.13889777103967804,0.40008811182488924,0,0
292,0.23707063768105796,0.31864132142340873,0,0
118,0.8001111554969652,0.08302699694414073,1,1
96,0.6300640766411579,0.46488968292375543,1,1
44,0.0155030510401023,0.5726939300774938,1,0
48,0.5359957138140486,0.5721989560344781,1,0
120,0.7737893602916518,0.7304841788882583,0,0
200,0.3136361609077407,0.5317252284200907,0,0
98,0.7360628192277092,0.11298316278759424,1,1
206,0.1718836978822672,0.6492345863587997,0,0
102,0.4713286408490993,0.7133965525191511,0,0
106,0.8075775971047588,0.13007250415760707,1,1
198,0.23980869353374112,0.9252180921527372,0,0
196,0.19890666689344283,0.14938396479421245,1,1
122,0.31848873691996094,0.5511822065497508,0,0
264,0.7233678217869768,0.8396916169681932,0,0
148,0.07182774189393948,0.24988995169588002,1,1
144,0.2959744170692191,0.9275908051604583,0,0
182,0.9777708116902457,0.5524661093932397,1,1
268,0.2256885899241391,0.2927614609219803,0,0
64,0.9086961928615361,0.5872093167813265,1,1
154,0.17581464706318572,0.08413470182410632,1,1
204,0.7851512371499222,0.13356761115169302,1,1
208,0.06373439286187332,0.4494210417052549,0,0
272,0.19807283877751392,0.5098963406925424,0,0
30,0.028406023241866807,0.6606277463699036,1,0
180,0.19762916874304204,0.859696158595778,0,0
46,0.6681552358686719,0.43216195989740336,0,1
8,0.22647529063859462,0.5162717339583857,1,0
82,0.2564800508545525,0.4692623687856474,0,0
182,0.9777708116902457,0.5524661093932397,1,1
212,0.5864176206842636,0.5306941758848503,0,0
4,0.9307729610869862,0.8900883067506515,1,0
230,0.9754936679436769,0.7453056896908391,0,0
28,0.701273617233248,0.1676029604043313,0,1
14,0.6308905941545847,0.9026286172291513,1,0
76,0.8978597303169521,0.9054730467657858,0,0
138,0.5769339100426898,0.5544275369476837,0,0
150,0.9918999557552667,0.6737247713105368,0,0
22,0.3320191775455632,0.1469813995279532,0,1
108,0.6103767287124373,0.7430945490697728,0,0
90,0.7643476469335556,0.8361746564526613,0,0
26,0.47339708164816596,0.9795498501702998,1,0
296,0.3199764651263568,0.7594534405909926,0,0
52,0.2719278374246771,0.5468530845492777,1,0
80,0.024044327167412116,0.2296423052922314,1,1
244,0.7702579851524385,0.9830223698031771,0,0
158,0.7782015678254757,0.9926728257034352,0,0
4,0.9307729610869862,0.8900883067506515,1,0
98,0.7360628192277092,0.11298316278759424,1,1
234,0.21444387792828123,0.41783226630655723,0,0
118,0.8001111554969652,0.08302699694414073,1,1
152,0.7874182101095152,0.5025401511465452,1,1
280,0.09154557778026284,0.6422408600019854,0,0
170,0.29854772341410396,0.01615660480240355,1,1
296,0.3199764651263568,0.7594534405909926,0,0
60,0.2555470463650257,0.7562156460506588,0,0
146,0.06254653022966916,0.22297495824807512,1,1
188,0.13001048954005956,0.5384903632462572,0,0
52,0.2719278374246771,0.5468530845492777,1,0
28,0.701273617233248,0.1676029604043313,0,1
28,0.701273617233248,0.1676029604043313,0,1
136,0.01120348606530952,0.0215494766415375,1,1
126,0.2266001240055151,0.6060698069401663,0,0
192,0.01703860249432665,0.9777097042625071,0,0
80,0.024044327167412116,0.2296423052922314,1,1
144,0.2959744170692191,0.9275908051604583,0,0
74,0.39895775370917164,0.9888704538749493,0,0
76,0.8978597303169521,0.9054730467657858,0,0
208,0.06373439286187332,0.4494210417052549,0,0
36,0.4082342548346405,0.06524824771572624,0,1
218,0.33929441393784054,0.6687492734961009,0,0
260,0.5385745258637191,0.9475125287218711,0,0
298,0.11995263135765322,0.14032054577175146,1,1
218,0.33929441393784054,0.6687492734961009,0,0
144,0.2959744170692191,0.9275908051604583,0,0
194,0.3948054424265498,0.02261144050937558,1,1
222,0.8512774309357568,0.6890743263961122,0,0
112,0.37134026517980323,0.2984263029725157,0,0
126,0.2266001240055151,0.6060698069401663,0,0
