,x,y,class,realclass
20,0.07008015635852494,0.5054617909872473,1,0
122,0.31848873691996094,0.5511822065497508,0,0
188,0.13001048954005956,0.5384903632462572,0,0
86,0.9757744817500839,0.49387382620889264,1,1
8,0.22647529063859462,0.5162717339583857,1,0
140,0.6811053320620737,0.37155492362436493,1,1
204,0.7851512371499222,0.13356761115169302,1,1
98,0.7360628192277092,0.11298316278759424,1,1
84,0.7926854223570428,0.5354812109224188,1,1
258,0.6572855417491338,0.2557780228878952,1,1
288,0.7558073247125338,0.6961698939639795,0,0
174,0.9589815068811965,0.58917932786479,1,1
216,0.7875035828108031,0.20354174274502257,1,1
54,0.5014738887016406,0.6857854504414365,0,0
224,0.07895562714808257,0.8289246682400296,0,0
108,0.6103767287124373,0.7430945490697728,0,0
64,0.9086961928615361,0.5872093167813265,1,1
0,0.020960225406117416,0.023552504269606533,0,1
220,0.77365337839776,0.11804261767900948,1,1
258,0.6572855417491338,0.2557780228878952,1,1
280,0.09154557778026284,0.6422408600019854,0,0
96,0.6300640766411579,0.46488968292375543,1,1
160,0.4136126112071822,0.5003343677331088,0,0
34,0.7033197579781679,0.12611039444299788,1,1
124,0.8490165086112005,0.5400984871261633,1,1
252,0.14058184109494154,0.7596164740893725,0,0
224,0.07895562714808257,0.8289246682400296,0,0
188,0.13001048954005956,0.5384903632462572,0,0
160,0.4136126112071822,0.5003343677331088,0,0
282,0.43849403500074624,0.14203426006397502,1,1
256,0.36786588829053113,0.11234409283886526,1,1
78,0.172100646942701,0.8806622346887072,0,0
86,0.9757744817500839,0.49387382620889264,1,1
44,0.0155030510401023,0.5726939300774938,0,0
54,0.5014738887016406,0.6857854504414365,0,0
84,0.7926854223570428,0.5354812109224188,1,1
130,0.8088336208496899,0.45145732695778595,1,1
264,0.7233678217869768,0.8396916169681932,0,0
226,0.7292583276819877,0.4332156864578838,1,1
94,0.8473875895186477,0.031624637048904725,1,1
230,0.9754936679436769,0.7453056896908391,0,0
288,0.7558073247125338,0.6961698939639795,0,0
88,0.14566607255308062,0.2066440037135846,1,1
94,0.8473875895186477,0.031624637048904725,1,1
156,0.43929082745770964,0.2630753614553992,1,1
136,0.01120348606530952,0.0215494766415375,1,1
232,0.07383187256388046,0.11182282737101068,1,1
18,0.07616900754057931,0.44263978685120675,1,0
168,0.27891151502184885,0.5371188867163268,0,0
126,0.2266001240055151,0.6060698069401663,0,0
90,0.7643476469335556,0.8361746564526613,0,0
226,0.7292583276819877,0.4332156864578838,1,1
208,0.06373439286187332,0.4494210417052549,0,0
202,0.1556031548632698,0.847576597936945,0,0
282,0.43849403500074624,0.14203426006397502,1,1
150,0.9918999557552667,0.6737247713105368,0,0
32,0.7062264858625882,0.12571439963003828,1,1
220,0.77365337839776,0.11804261767900948,1,1
224,0.07895562714808257,0.8289246682400296,0,0
202,0.1556031548632698,0.847576597936945,0,0
276,0.13889777103967804,0.40008811182488924,0,0
232,0.07383187256388046,0.11182282737101068,1,1
116,0.9635873290356904,0.25318694282332,1,1
172,0.9191686886305998,0.6365897381171675,0,0
82,0.2564800508545525,0.4692623687856474,0,0
116,0.9635873290356904,0.25318694282332,1,1
266,0.11848398730842924,0.12095054266249061,1,1
94,0.8473875895186477,0.031624637048904725,1,1
292,0.23707063768105796,0.31864132142340873,0,0
38,0.621758183507342,0.07195307344258506,1,1
74,0.39895775370917164,0.9888704538749493,0,0
142,0.4968525430015025,0.5930885375686544,0,0
222,0.8512774309357568,0.6890743263961122,0,0
138,0.5769339100426898,0.5544275369476837,0,0
192,0.01703860249432665,0.9777097042625071,0,0
188,0.13001048954005956,0.5384903632462572,0,0
46,0.6681552358686719,0.43216195989740336,1,1
228,0.640158398178649,0.07378715420281678,1,1
30,0.028406023241866807,0.6606277463699036,0,0
126,0.2266001240055151,0.6060698069401663,0,0
290,0.1810897985364458,0.31761137539519646,0,0
200,0.3136361609077407,0.5317252284200907,0,0
140,0.6811053320620737,0.37155492362436493,1,1
110,0.8235890696917083,0.68049019621277,0,0
154,0.17581464706318572,0.08413470182410632,1,1
256,0.36786588829053113,0.11234409283886526,1,1
120,0.7737893602916518,0.7304841788882583,0,0
76,0.8978597303169521,0.9054730467657858,0,0
250,0.8191363703341931,0.4909568834770861,1,1
180,0.19762916874304204,0.859696158595778,0,0
244,0.7702579851524385,0.9830223698031771,0,0
22,0.3320191775455632,0.1469813995279532,0,1
66,0.17907652768537485,0.8349566351954396,0,0
46,0.6681552358686719,0.43216195989740336,1,1
168,0.27891151502184885,0.5371188867163268,0,0
44,0.0155030510401023,0.5726939300774938,0,0
296,0.3199764651263568,0.7594534405909926,0,0
246,0.31933024953544475,0.781621448412346,0,0
146,0.06254653022966916,0.22297495824807512,1,1
274,0.6313791314666808,0.8145038598363712,0,0
288,0.7558073247125338,0.6961698939639795,0,0
120,0.7737893602916518,0.7304841788882583,0,0
200,0.3136361609077407,0.5317252284200907,0,0
258,0.6572855417491338,0.2557780228878952,1,1
78,0.172100646942701,0.8806622346887072,0,0
20,0.07008015635852494,0.5054617909872473,1,0
52,0.2719278374246771,0.5468530845492777,0,0
90,0.7643476469335556,0.8361746564526613,0,0
78,0.172100646942701,0.8806622346887072,0,0
234,0.21444387792828123,0.41783226630655723,0,0
78,0.172100646942701,0.8806622346887072,0,0
294,0.030823635253108606,0.6680527193194903,0,0
160,0.4136126112071822,0.5003343677331088,0,0
134,0.5064476986467743,0.5253694306557345,0,0
22,0.3320191775455632,0.1469813995279532,0,1
168,0.27891151502184885,0.5371188867163268,0,0
120,0.7737893602916518,0.7304841788882583,0,0
84,0.7926854223570428,0.5354812109224188,1,1
66,0.17907652768537485,0.8349566351954396,0,0
296,0.3199764651263568,0.7594534405909926,0,0
144,0.2959744170692191,0.9275908051604583,0,0
282,0.43849403500074624,0.14203426006397502,1,1
112,0.37134026517980323,0.2984263029725157,0,0
126,0.2266001240055151,0.6060698069401663,0,0
136,0.01120348606530952,0.0215494766415375,1,1
54,0.5014738887016406,0.6857854504414365,0,0
226,0.7292583276819877,0.4332156864578838,1,1
238,0.28161150799896095,0.2625894601038208,0,0
86,0.9757744817500839,0.49387382620889264,1,1
142,0.4968525430015025,0.5930885375686544,0,0
86,0.9757744817500839,0.49387382620889264,1,1
256,0.36786588829053113,0.11234409283886526,1,1
130,0.8088336208496899,0.45145732695778595,1,1
42,0.26964017531849394,0.48197232260932776,0,0
18,0.07616900754057931,0.44263978685120675,1,0
206,0.1718836978822672,0.6492345863587997,0,0
124,0.8490165086112005,0.5400984871261633,1,1
106,0.8075775971047588,0.13007250415760707,1,1
124,0.8490165086112005,0.5400984871261633,1,1
274,0.6313791314666808,0.8145038598363712,0,0
26,0.47339708164816596,0.9795498501702998,1,0
148,0.07182774189393948,0.24988995169588002,1,1
26,0.47339708164816596,0.9795498501702998,1,0
246,0.31933024953544475,0.781621448412346,0,0
252,0.14058184109494154,0.7596164740893725,0,0
4,0.9307729610869862,0.8900883067506515,1,0
46,0.6681552358686719,0.43216195989740336,1,1
6,0.14067106021701203,0.3644395027287455,1,0
36,0.4082342548346405,0.06524824771572624,1,1
150,0.9918999557552667,0.6737247713105368,0,0
