,x,y,class,realclass
88,0.14566607255308062,0.2066440037135846,1,1
92,0.1588679040985248,0.20516984737099608,1,1
56,0.3622233338816463,0.2878603929945073,0,0
74,0.39895775370917164,0.9888704538749493,0,0
46,0.6681552358686719,0.43216195989740336,1,1
144,0.2959744170692191,0.9275908051604583,0,0
178,0.6110360575087446,0.7498092035637739,0,0
142,0.4968525430015025,0.5930885375686544,0,0
88,0.14566607255308062,0.2066440037135846,1,1
28,0.701273617233248,0.1676029604043313,0,1
178,0.6110360575087446,0.7498092035637739,0,0
218,0.33929441393784054,0.6687492734961009,0,0
6,0.14067106021701203,0.3644395027287455,1,0
242,0.11267703292356612,0.37640381146861723,0,0
154,0.17581464706318572,0.08413470182410632,1,1
182,0.9777708116902457,0.5524661093932397,1,1
60,0.2555470463650257,0.7562156460506588,0,0
294,0.030823635253108606,0.6680527193194903,0,0
118,0.8001111554969652,0.08302699694414073,1,1
252,0.14058184109494154,0.7596164740893725,0,0
84,0.7926854223570428,0.5354812109224188,1,1
290,0.1810897985364458,0.31761137539519646,0,0
240,0.6509303884609012,0.5365565146046877,1,1
262,0.5988276605346023,0.49682426841070926,1,1
32,0.7062264858625882,0.12571439963003828,1,1
140,0.6811053320620737,0.37155492362436493,1,1
198,0.23980869353374112,0.9252180921527372,0,0
250,0.8191363703341931,0.4909568834770861,1,1
218,0.33929441393784054,0.6687492734961009,0,0
212,0.5864176206842636,0.5306941758848503,0,0
242,0.11267703292356612,0.37640381146861723,0,0
108,0.6103767287124373,0.7430945490697728,0,0
56,0.3622233338816463,0.2878603929945073,0,0
116,0.9635873290356904,0.25318694282332,1,1
6,0.14067106021701203,0.3644395027287455,1,0
64,0.9086961928615361,0.5872093167813265,1,1
140,0.6811053320620737,0.37155492362436493,1,1
156,0.43929082745770964,0.2630753614553992,1,1
4,0.9307729610869862,0.8900883067506515,1,0
38,0.621758183507342,0.07195307344258506,1,1
56,0.3622233338816463,0.2878603929945073,0,0
282,0.43849403500074624,0.14203426006397502,1,1
276,0.13889777103967804,0.40008811182488924,0,0
276,0.13889777103967804,0.40008811182488924,0,0
52,0.2719278374246771,0.5468530845492777,0,0
174,0.9589815068811965,0.58917932786479,1,1
272,0.19807283877751392,0.5098963406925424,0,0
246,0.31933024953544475,0.781621448412346,0,0
38,0.621758183507342,0.07195307344258506,1,1
32,0.7062264858625882,0.12571439963003828,1,1
232,0.07383187256388046,0.11182282737101068,1,1
94,0.8473875895186477,0.031624637048904725,1,1
252,0.14058184109494154,0.7596164740893725,0,0
114,0.894007253715493,0.505110614000583,1,1
120,0.7737893602916518,0.7304841788882583,0,0
50,0.2624955090882962,0.8982239174247237,0,0
4,0.9307729610869862,0.8900883067506515,1,0
20,0.07008015635852494,0.5054617909872473,1,0
190,0.4629425414683851,0.5495302435608052,0,0
172,0.9191686886305998,0.6365897381171675,0,0
268,0.2256885899241391,0.2927614609219803,0,0
70,0.06203326777409135,0.6519463763828255,0,0
232,0.07383187256388046,0.11182282737101068,1,1
156,0.43929082745770964,0.2630753614553992,1,1
34,0.7033197579781679,0.12611039444299788,1,1
264,0.7233678217869768,0.8396916169681932,0,0
28,0.701273617233248,0.1676029604043313,0,1
210,0.2298139800395419,0.25234925498584027,0,0
260,0.5385745258637191,0.9475125287218711,0,0
42,0.26964017531849394,0.48197232260932776,0,0
10,0.11287225032758108,0.189641167528792,0,1
60,0.2555470463650257,0.7562156460506588,0,0
236,0.7629463875627694,0.6688255572083407,0,0
298,0.11995263135765322,0.14032054577175146,1,1
96,0.6300640766411579,0.46488968292375543,1,1
112,0.37134026517980323,0.2984263029725157,0,0
66,0.17907652768537485,0.8349566351954396,0,0
66,0.17907652768537485,0.8349566351954396,0,0
174,0.9589815068811965,0.58917932786479,1,1
