,x,y,class,realclass
122,0.31848873691996094,0.5511822065497508,0,0
18,0.07616900754057931,0.44263978685120675,1,0
44,0.0155030510401023,0.5726939300774938,1,0
142,0.4968525430015025,0.5930885375686544,0,0
66,0.17907652768537485,0.8349566351954396,0,0
200,0.3136361609077407,0.5317252284200907,0,0
72,0.7054353557418328,0.5983599684900279,0,0
70,0.06203326777409135,0.6519463763828255,0,0
130,0.8088336208496899,0.45145732695778595,1,1
298,0.11995263135765322,0.14032054577175146,1,1
8,0.22647529063859462,0.5162717339583857,1,0
38,0.621758183507342,0.07195307344258506,0,1
32,0.7062264858625882,0.12571439963003828,0,1
244,0.7702579851524385,0.9830223698031771,0,0
274,0.6313791314666808,0.8145038598363712,0,0
244,0.7702579851524385,0.9830223698031771,0,0
222,0.8512774309357568,0.6890743263961122,0,0
154,0.17581464706318572,0.08413470182410632,1,1
46,0.6681552358686719,0.43216195989740336,0,1
22,0.3320191775455632,0.1469813995279532,0,1
294,0.030823635253108606,0.6680527193194903,0,0
284,0.7066532799987084,0.6181553632321857,0,0
42,0.26964017531849394,0.48197232260932776,1,0
156,0.43929082745770964,0.2630753614553992,1,1
174,0.9589815068811965,0.58917932786479,1,1
164,0.24857983074451162,0.2787743567112133,0,0
14,0.6308905941545847,0.9026286172291513,1,0
206,0.1718836978822672,0.6492345863587997,0,0
200,0.3136361609077407,0.5317252284200907,0,0
22,0.3320191775455632,0.1469813995279532,0,1
216,0.7875035828108031,0.20354174274502257,1,1
34,0.7033197579781679,0.12611039444299788,0,1
238,0.28161150799896095,0.2625894601038208,0,0
76,0.8978597303169521,0.9054730467657858,0,0
120,0.7737893602916518,0.7304841788882583,0,0
106,0.8075775971047588,0.13007250415760707,1,1
200,0.3136361609077407,0.5317252284200907,0,0
228,0.640158398178649,0.07378715420281678,1,1
180,0.19762916874304204,0.859696158595778,0,0
234,0.21444387792828123,0.41783226630655723,0,0
112,0.37134026517980323,0.2984263029725157,0,0
200,0.3136361609077407,0.5317252284200907,0,0
244,0.7702579851524385,0.9830223698031771,0,0
280,0.09154557778026284,0.6422408600019854,0,0
166,0.2810706564264851,0.987309807976851,0,0
92,0.1588679040985248,0.20516984737099608,1,1
276,0.13889777103967804,0.40008811182488924,0,0
34,0.7033197579781679,0.12611039444299788,0,1
24,0.4376553290522922,0.5668496901488428,1,0
96,0.6300640766411579,0.46488968292375543,1,1
128,0.7289548844129679,0.5148265315100035,1,1
128,0.7289548844129679,0.5148265315100035,1,1
292,0.23707063768105796,0.31864132142340873,0,0
264,0.7233678217869768,0.8396916169681932,0,0
210,0.2298139800395419,0.25234925498584027,0,0
56,0.3622233338816463,0.2878603929945073,1,0
12,0.3873081336593579,0.49827767702492076,1,0
46,0.6681552358686719,0.43216195989740336,0,1
268,0.2256885899241391,0.2927614609219803,0,0
178,0.6110360575087446,0.7498092035637739,0,0
242,0.11267703292356612,0.37640381146861723,0,0
292,0.23707063768105796,0.31864132142340873,0,0
282,0.43849403500074624,0.14203426006397502,1,1
176,0.6332713570427713,0.5347361924176134,1,1
132,0.31845368366491755,0.7944985968188587,0,0
126,0.2266001240055151,0.6060698069401663,0,0
38,0.621758183507342,0.07195307344258506,0,1
112,0.37134026517980323,0.2984263029725157,0,0
62,0.755152080700534,0.875259542353152,0,0
54,0.5014738887016406,0.6857854504414365,1,0
208,0.06373439286187332,0.4494210417052549,0,0
156,0.43929082745770964,0.2630753614553992,1,1
102,0.4713286408490993,0.7133965525191511,0,0
282,0.43849403500074624,0.14203426006397502,1,1
298,0.11995263135765322,0.14032054577175146,1,1
204,0.7851512371499222,0.13356761115169302,1,1
90,0.7643476469335556,0.8361746564526613,0,0
28,0.701273617233248,0.1676029604043313,0,1
30,0.028406023241866807,0.6606277463699036,1,0
38,0.621758183507342,0.07195307344258506,0,1
180,0.19762916874304204,0.859696158595778,0,0
238,0.28161150799896095,0.2625894601038208,0,0
178,0.6110360575087446,0.7498092035637739,0,0
16,0.9448645291386913,0.7336036291623412,1,0
88,0.14566607255308062,0.2066440037135846,1,1
26,0.47339708164816596,0.9795498501702998,1,0
260,0.5385745258637191,0.9475125287218711,0,0
220,0.77365337839776,0.11804261767900948,1,1
234,0.21444387792828123,0.41783226630655723,0,0
106,0.8075775971047588,0.13007250415760707,1,1
284,0.7066532799987084,0.6181553632321857,0,0
28,0.701273617233248,0.1676029604043313,0,1
192,0.01703860249432665,0.9777097042625071,0,0
298,0.11995263135765322,0.14032054577175146,1,1
64,0.9086961928615361,0.5872093167813265,1,1
228,0.640158398178649,0.07378715420281678,1,1
128,0.7289548844129679,0.5148265315100035,1,1
134,0.5064476986467743,0.5253694306557345,0,0
172,0.9191686886305998,0.6365897381171675,0,0
282,0.43849403500074624,0.14203426006397502,1,1
270,0.8654848980805689,0.4846352817613585,1,1
96,0.6300640766411579,0.46488968292375543,1,1
256,0.36786588829053113,0.11234409283886526,1,1
150,0.9918999557552667,0.6737247713105368,0,0
184,0.2429046998826756,0.20483671476815357,1,1
208,0.06373439286187332,0.4494210417052549,0,0
106,0.8075775971047588,0.13007250415760707,1,1
48,0.5359957138140486,0.5721989560344781,1,0
16,0.9448645291386913,0.7336036291623412,1,0
202,0.1556031548632698,0.847576597936945,0,0
126,0.2266001240055151,0.6060698069401663,0,0
294,0.030823635253108606,0.6680527193194903,0,0
4,0.9307729610869862,0.8900883067506515,1,0
208,0.06373439286187332,0.4494210417052549,0,0
202,0.1556031548632698,0.847576597936945,0,0
112,0.37134026517980323,0.2984263029725157,0,0
24,0.4376553290522922,0.5668496901488428,1,0
224,0.07895562714808257,0.8289246682400296,0,0
56,0.3622233338816463,0.2878603929945073,1,0
72,0.7054353557418328,0.5983599684900279,0,0
174,0.9589815068811965,0.58917932786479,1,1
132,0.31845368366491755,0.7944985968188587,0,0
28,0.701273617233248,0.1676029604043313,0,1
290,0.1810897985364458,0.31761137539519646,0,0
128,0.7289548844129679,0.5148265315100035,1,1
58,0.9488936540796159,0.004626733445517783,0,1
294,0.030823635253108606,0.6680527193194903,0,0
122,0.31848873691996094,0.5511822065497508,0,0
136,0.01120348606530952,0.0215494766415375,1,1
106,0.8075775971047588,0.13007250415760707,1,1
190,0.4629425414683851,0.5495302435608052,0,0
154,0.17581464706318572,0.08413470182410632,1,1
228,0.640158398178649,0.07378715420281678,1,1
60,0.2555470463650257,0.7562156460506588,0,0
296,0.3199764651263568,0.7594534405909926,0,0
22,0.3320191775455632,0.1469813995279532,0,1
68,0.9129793664968484,0.8489043287952692,0,0
206,0.1718836978822672,0.6492345863587997,0,0
62,0.755152080700534,0.875259542353152,0,0
108,0.6103767287124373,0.7430945490697728,0,0
250,0.8191363703341931,0.4909568834770861,1,1
156,0.43929082745770964,0.2630753614553992,1,1
102,0.4713286408490993,0.7133965525191511,0,0
180,0.19762916874304204,0.859696158595778,0,0
232,0.07383187256388046,0.11182282737101068,1,1
182,0.9777708116902457,0.5524661093932397,1,1
162,0.6030272800276109,0.5615510909871484,0,0
6,0.14067106021701203,0.3644395027287455,1,0
202,0.1556031548632698,0.847576597936945,0,0
34,0.7033197579781679,0.12611039444299788,0,1
