,x,y,class,realclass
60,0.2555470463650257,0.7562156460506588,0,0
196,0.19890666689344283,0.14938396479421245,1,1
102,0.4713286408490993,0.7133965525191511,0,0
72,0.7054353557418328,0.5983599684900279,0,0
180,0.19762916874304204,0.859696158595778,0,0
224,0.07895562714808257,0.8289246682400296,0,0
178,0.6110360575087446,0.7498092035637739,0,0
190,0.4629425414683851,0.5495302435608052,0,0
250,0.8191363703341931,0.4909568834770861,1,1
292,0.23707063768105796,0.31864132142340873,0,0
192,0.01703860249432665,0.9777097042625071,0,0
50,0.2624955090882962,0.8982239174247237,0,0
182,0.9777708116902457,0.5524661093932397,1,1
176,0.6332713570427713,0.5347361924176134,1,1
86,0.9757744817500839,0.49387382620889264,1,1
96,0.6300640766411579,0.46488968292375543,1,1
270,0.8654848980805689,0.4846352817613585,1,1
30,0.028406023241866807,0.6606277463699036,0,0
100,0.8660139862794075,0.5676536256200548,1,1
220,0.77365337839776,0.11804261767900948,1,1
158,0.7782015678254757,0.9926728257034352,0,0
152,0.7874182101095152,0.5025401511465452,1,1
134,0.5064476986467743,0.5253694306557345,0,0
156,0.43929082745770964,0.2630753614553992,1,1
238,0.28161150799896095,0.2625894601038208,0,0
202,0.1556031548632698,0.847576597936945,0,0
236,0.7629463875627694,0.6688255572083407,0,0
248,0.6605199825386454,0.9958465332162223,0,0
108,0.6103767287124373,0.7430945490697728,0,0
166,0.2810706564264851,0.987309807976851,0,0
160,0.4136126112071822,0.5003343677331088,0,0
280,0.09154557778026284,0.6422408600019854,0,0
268,0.2256885899241391,0.2927614609219803,0,0
32,0.7062264858625882,0.12571439963003828,1,1
256,0.36786588829053113,0.11234409283886526,1,1
130,0.8088336208496899,0.45145732695778595,1,1
184,0.2429046998826756,0.20483671476815357,1,1
122,0.31848873691996094,0.5511822065497508,0,0
288,0.7558073247125338,0.6961698939639795,0,0
264,0.7233678217869768,0.8396916169681932,0,0
224,0.07895562714808257,0.8289246682400296,0,0
170,0.29854772341410396,0.01615660480240355,1,1
108,0.6103767287124373,0.7430945490697728,0,0
210,0.2298139800395419,0.25234925498584027,0,0
166,0.2810706564264851,0.987309807976851,0,0
156,0.43929082745770964,0.2630753614553992,1,1
56,0.3622233338816463,0.2878603929945073,0,0
94,0.8473875895186477,0.031624637048904725,1,1
158,0.7782015678254757,0.9926728257034352,0,0
96,0.6300640766411579,0.46488968292375543,1,1
164,0.24857983074451162,0.2787743567112133,0,0
190,0.4629425414683851,0.5495302435608052,0,0
38,0.621758183507342,0.07195307344258506,1,1
268,0.2256885899241391,0.2927614609219803,0,0
296,0.3199764651263568,0.7594534405909926,0,0
240,0.6509303884609012,0.5365565146046877,1,1
138,0.5769339100426898,0.5544275369476837,0,0
164,0.24857983074451162,0.2787743567112133,0,0
178,0.6110360575087446,0.7498092035637739,0,0
234,0.21444387792828123,0.41783226630655723,0,0
10,0.11287225032758108,0.189641167528792,0,1
196,0.19890666689344283,0.14938396479421245,1,1
212,0.5864176206842636,0.5306941758848503,0,0
218,0.33929441393784054,0.6687492734961009,0,0
194,0.3948054424265498,0.02261144050937558,1,1
10,0.11287225032758108,0.189641167528792,0,1
208,0.06373439286187332,0.4494210417052549,0,0
184,0.2429046998826756,0.20483671476815357,1,1
180,0.19762916874304204,0.859696158595778,0,0
182,0.9777708116902457,0.5524661093932397,1,1
168,0.27891151502184885,0.5371188867163268,0,0
114,0.894007253715493,0.505110614000583,1,1
238,0.28161150799896095,0.2625894601038208,0,0
250,0.8191363703341931,0.4909568834770861,1,1
86,0.9757744817500839,0.49387382620889264,1,1
124,0.8490165086112005,0.5400984871261633,1,1
134,0.5064476986467743,0.5253694306557345,0,0
144,0.2959744170692191,0.9275908051604583,0,0
32,0.7062264858625882,0.12571439963003828,1,1
190,0.4629425414683851,0.5495302435608052,0,0
268,0.2256885899241391,0.2927614609219803,0,0
8,0.22647529063859462,0.5162717339583857,1,0
212,0.5864176206842636,0.5306941758848503,0,0
4,0.9307729610869862,0.8900883067506515,1,0
4,0.9307729610869862,0.8900883067506515,1,0
196,0.19890666689344283,0.14938396479421245,1,1
180,0.19762916874304204,0.859696158595778,0,0
170,0.29854772341410396,0.01615660480240355,1,1
38,0.621758183507342,0.07195307344258506,1,1
280,0.09154557778026284,0.6422408600019854,0,0
52,0.2719278374246771,0.5468530845492777,0,0
138,0.5769339100426898,0.5544275369476837,0,0
240,0.6509303884609012,0.5365565146046877,1,1
72,0.7054353557418328,0.5983599684900279,0,0
274,0.6313791314666808,0.8145038598363712,0,0
70,0.06203326777409135,0.6519463763828255,0,0
236,0.7629463875627694,0.6688255572083407,0,0
4,0.9307729610869862,0.8900883067506515,1,0
8,0.22647529063859462,0.5162717339583857,1,0
282,0.43849403500074624,0.14203426006397502,1,1
50,0.2624955090882962,0.8982239174247237,0,0
274,0.6313791314666808,0.8145038598363712,0,0
72,0.7054353557418328,0.5983599684900279,0,0
216,0.7875035828108031,0.20354174274502257,1,1
152,0.7874182101095152,0.5025401511465452,1,1
140,0.6811053320620737,0.37155492362436493,1,1
4,0.9307729610869862,0.8900883067506515,1,0
114,0.894007253715493,0.505110614000583,1,1
96,0.6300640766411579,0.46488968292375543,1,1
122,0.31848873691996094,0.5511822065497508,0,0
250,0.8191363703341931,0.4909568834770861,1,1
238,0.28161150799896095,0.2625894601038208,0,0
126,0.2266001240055151,0.6060698069401663,0,0
28,0.701273617233248,0.1676029604043313,0,1
168,0.27891151502184885,0.5371188867163268,0,0
26,0.47339708164816596,0.9795498501702998,1,0
68,0.9129793664968484,0.8489043287952692,0,0
132,0.31845368366491755,0.7944985968188587,0,0
8,0.22647529063859462,0.5162717339583857,1,0
36,0.4082342548346405,0.06524824771572624,1,1
86,0.9757744817500839,0.49387382620889264,1,1
298,0.11995263135765322,0.14032054577175146,1,1
12,0.3873081336593579,0.49827767702492076,1,0
80,0.024044327167412116,0.2296423052922314,1,1
148,0.07182774189393948,0.24988995169588002,1,1
298,0.11995263135765322,0.14032054577175146,1,1
244,0.7702579851524385,0.9830223698031771,0,0
