,nets
0,155
1,191
2,235
3,219
4,251
5,197
6,139
7,218
8,88
9,300
10,266
11,226
12,143
13,144
14,234
15,210
16,75
17,103
18,92
19,52
20,253
21,158
22,286
23,240
24,204
25,79
26,243
27,38
28,298
29,77
30,28
31,153
32,115
33,32
34,95
35,138
36,183
37,264
38,137
39,62
40,19
41,260
42,273
43,193
44,55
45,199
46,40
47,245
48,179
49,125
50,111
51,262
52,94
53,195
54,289
55,23
56,232
57,188
58,51
59,140
60,106
61,160
62,120
63,269
64,65
65,15
66,231
67,36
68,67
69,184
70,69
71,255
72,93
73,53
74,17
75,136
