,nets
0,61
1,208
2,167
3,139
4,218
5,230
6,215
7,216
8,127
9,96
10,300
11,33
12,200
13,76
14,74
15,117
16,263
17,56
18,176
19,257
20,165
21,194
22,109
23,30
24,49
25,172
26,278
27,243
28,59
29,297
30,272
31,224
32,34
33,154
34,88
35,190
36,258
37,7
38,295
39,8
40,198
41,277
42,22
43,40
44,147
45,124
46,179
47,51
48,150
49,290
50,234
51,28
52,3
53,63
54,32
55,287
56,180
57,94
58,292
59,157
60,250
61,31
62,185
63,192
64,240
65,71
66,201
67,83
68,188
69,58
70,41
71,12
72,87
73,105
74,114
75,125
76,99
77,136
78,27
79,50
80,184
81,110
82,80
83,142
84,233
85,245
86,214
