,nets
0,159
1,258
2,199
3,242
4,173
5,70
6,59
7,7
8,278
9,225
10,282
11,190
12,209
13,63
14,78
15,62
16,236
17,259
18,4
19,241
20,293
21,139
22,183
23,85
24,237
25,160
26,250
27,177
28,235
29,202
30,18
31,249
32,287
33,221
34,44
35,223
36,120
37,268
38,290
39,146
40,211
41,108
42,269
43,155
44,9
45,260
46,87
47,21
48,164
49,277
50,34
51,228
52,238
53,187
54,147
55,123
56,264
57,5
58,207
59,263
60,40
61,37
62,121
63,49
64,64
65,191
66,46
67,42
68,262
69,261
70,136
71,88
72,95
73,8
74,143
75,98
76,41
77,47
78,129
79,91
80,180
81,68
82,149
83,276
84,284
85,266
86,119
87,220
88,188
89,60
90,11
91,26
92,285
93,299
94,20
95,148
96,13
