,nets
0,50
1,296
2,78
3,21
4,183
5,106
6,205
7,132
8,156
9,300
10,55
11,170
12,288
13,117
14,232
15,101
16,45
17,24
18,299
19,14
20,285
21,154
22,188
23,272
24,263
25,129
26,123
27,213
28,276
29,225
30,93
31,17
32,286
33,202
34,228
35,194
36,196
37,167
38,3
39,120
40,146
41,26
42,240
43,139
44,186
45,135
46,107
47,147
48,159
49,162
50,233
51,185
52,20
53,222
54,217
55,71
56,253
57,214
58,262
59,245
60,108
61,10
62,68
63,274
64,142
65,86
66,207
67,44
68,137
69,40
70,72
71,242
72,131
73,247
74,103
75,69
76,239
77,152
78,99
79,125
