,x,y,class,realclass
266,0.11848398730842924,0.12095054266249061,1,1
264,0.7233678217869768,0.8396916169681932,0,0
164,0.24857983074451162,0.2787743567112133,0,0
146,0.06254653022966916,0.22297495824807512,1,1
20,0.07008015635852494,0.5054617909872473,1,0
164,0.24857983074451162,0.2787743567112133,0,0
298,0.11995263135765322,0.14032054577175146,1,1
208,0.06373439286187332,0.4494210417052549,0,0
32,0.7062264858625882,0.12571439963003828,1,1
260,0.5385745258637191,0.9475125287218711,0,0
122,0.31848873691996094,0.5511822065497508,0,0
280,0.09154557778026284,0.6422408600019854,0,0
104,0.8465615080072596,0.9059366223738295,0,0
18,0.07616900754057931,0.44263978685120675,1,0
168,0.27891151502184885,0.5371188867163268,0,0
138,0.5769339100426898,0.5544275369476837,0,0
228,0.640158398178649,0.07378715420281678,1,1
226,0.7292583276819877,0.4332156864578838,1,1
292,0.23707063768105796,0.31864132142340873,0,0
276,0.13889777103967804,0.40008811182488924,0,0
252,0.14058184109494154,0.7596164740893725,0,0
268,0.2256885899241391,0.2927614609219803,0,0
68,0.9129793664968484,0.8489043287952692,0,0
294,0.030823635253108606,0.6680527193194903,0,0
288,0.7558073247125338,0.6961698939639795,0,0
134,0.5064476986467743,0.5253694306557345,0,0
178,0.6110360575087446,0.7498092035637739,0,0
182,0.9777708116902457,0.5524661093932397,1,1
256,0.36786588829053113,0.11234409283886526,1,1
148,0.07182774189393948,0.24988995169588002,1,1
82,0.2564800508545525,0.4692623687856474,0,0
100,0.8660139862794075,0.5676536256200548,1,1
198,0.23980869353374112,0.9252180921527372,0,0
134,0.5064476986467743,0.5253694306557345,0,0
154,0.17581464706318572,0.08413470182410632,1,1
88,0.14566607255308062,0.2066440037135846,1,1
122,0.31848873691996094,0.5511822065497508,0,0
98,0.7360628192277092,0.11298316278759424,1,1
168,0.27891151502184885,0.5371188867163268,0,0
170,0.29854772341410396,0.01615660480240355,1,1
120,0.7737893602916518,0.7304841788882583,0,0
46,0.6681552358686719,0.43216195989740336,1,1
238,0.28161150799896095,0.2625894601038208,0,0
204,0.7851512371499222,0.13356761115169302,1,1
208,0.06373439286187332,0.4494210417052549,0,0
88,0.14566607255308062,0.2066440037135846,1,1
190,0.4629425414683851,0.5495302435608052,0,0
280,0.09154557778026284,0.6422408600019854,0,0
6,0.14067106021701203,0.3644395027287455,1,0
8,0.22647529063859462,0.5162717339583857,1,0
36,0.4082342548346405,0.06524824771572624,1,1
122,0.31848873691996094,0.5511822065497508,0,0
268,0.2256885899241391,0.2927614609219803,0,0
76,0.8978597303169521,0.9054730467657858,0,0
260,0.5385745258637191,0.9475125287218711,0,0
126,0.2266001240055151,0.6060698069401663,0,0
148,0.07182774189393948,0.24988995169588002,1,1
270,0.8654848980805689,0.4846352817613585,1,1
112,0.37134026517980323,0.2984263029725157,0,0
50,0.2624955090882962,0.8982239174247237,0,0
14,0.6308905941545847,0.9026286172291513,1,0
150,0.9918999557552667,0.6737247713105368,0,0
