,Unnamed: 0,x,y,class,realclass
112,112,0.3713402651798032,0.2984263029725157,0,0
214,214,0.5877592354272737,0.7347563946375859,0,0
140,140,0.6811053320620737,0.3715549236243649,1,1
40,40,0.9202086322506912,0.6067561966156858,1,0
10,10,0.11287225032758108,0.18964116752879198,0,1
90,90,0.7643476469335556,0.8361746564526613,0,0
6,6,0.14067106021701206,0.3644395027287455,1,0
116,116,0.9635873290356904,0.25318694282332,1,1
198,198,0.2398086935337411,0.9252180921527372,0,0
210,210,0.2298139800395419,0.2523492549858403,0,0
254,254,0.8840192577172398,0.6587313130278549,0,0
172,172,0.9191686886305998,0.6365897381171675,0,0
204,204,0.7851512371499222,0.13356761115169302,1,1
146,146,0.06254653022966916,0.22297495824807512,1,1
34,34,0.7033197579781679,0.12611039444299788,0,1
258,258,0.6572855417491338,0.2557780228878952,1,1
180,180,0.19762916874304204,0.8596961585957779,0,0
28,28,0.7012736172332479,0.1676029604043313,0,1
58,58,0.948893654079616,0.0046267334455177824,0,1
222,222,0.8512774309357568,0.6890743263961122,0,0
226,226,0.7292583276819877,0.4332156864578838,1,1
114,114,0.8940072537154929,0.5051106140005829,1,1
64,64,0.908696192861536,0.5872093167813265,1,1
126,126,0.2266001240055151,0.6060698069401663,0,0
196,196,0.19890666689344286,0.14938396479421245,1,1
4,4,0.9307729610869862,0.8900883067506515,1,0
156,156,0.4392908274577096,0.2630753614553992,1,1
216,216,0.7875035828108031,0.20354174274502254,1,1
276,276,0.13889777103967804,0.4000881118248893,0,0
150,150,0.9918999557552668,0.6737247713105368,0,0
52,52,0.2719278374246771,0.5468530845492777,1,0
22,22,0.3320191775455632,0.1469813995279532,0,1
214,214,0.5877592354272737,0.7347563946375859,0,0
22,22,0.3320191775455632,0.1469813995279532,0,1
52,52,0.2719278374246771,0.5468530845492777,1,0
140,140,0.6811053320620737,0.3715549236243649,1,1
288,288,0.7558073247125338,0.6961698939639795,0,0
160,160,0.4136126112071822,0.5003343677331088,0,0
104,104,0.8465615080072596,0.9059366223738295,0,0
280,280,0.09154557778026284,0.6422408600019854,0,0
260,260,0.5385745258637191,0.9475125287218712,0,0
38,38,0.621758183507342,0.07195307344258506,0,1
288,288,0.7558073247125338,0.6961698939639795,0,0
160,160,0.4136126112071822,0.5003343677331088,0,0
292,292,0.237070637681058,0.31864132142340873,0,0
106,106,0.8075775971047588,0.13007250415760707,1,1
60,60,0.2555470463650257,0.7562156460506588,0,0
96,96,0.6300640766411579,0.4648896829237554,1,1
232,232,0.07383187256388046,0.11182282737101068,1,1
182,182,0.9777708116902456,0.5524661093932397,1,1
272,272,0.19807283877751392,0.5098963406925424,0,0
48,48,0.5359957138140486,0.5721989560344781,1,0
280,280,0.09154557778026284,0.6422408600019854,0,0
100,100,0.8660139862794075,0.5676536256200548,1,1
48,48,0.5359957138140486,0.5721989560344781,1,0
172,172,0.9191686886305998,0.6365897381171675,0,0
298,298,0.11995263135765323,0.14032054577175146,1,1
98,98,0.7360628192277092,0.11298316278759425,1,1
90,90,0.7643476469335556,0.8361746564526613,0,0
74,74,0.3989577537091717,0.9888704538749492,0,0
24,24,0.4376553290522922,0.5668496901488428,1,0
10,10,0.11287225032758108,0.18964116752879198,0,1
74,74,0.3989577537091717,0.9888704538749492,0,0
10,10,0.11287225032758108,0.18964116752879198,0,1
90,90,0.7643476469335556,0.8361746564526613,0,0
54,54,0.5014738887016406,0.6857854504414365,1,0
82,82,0.2564800508545525,0.4692623687856474,0,0
84,84,0.7926854223570428,0.5354812109224188,1,1
228,228,0.640158398178649,0.07378715420281677,1,1
132,132,0.31845368366491755,0.7944985968188587,0,0
68,68,0.9129793664968484,0.8489043287952692,0,0
164,164,0.2485798307445116,0.2787743567112133,0,0
186,186,0.16991116850832033,0.4667970729514202,0,0
258,258,0.6572855417491338,0.2557780228878952,1,1
94,94,0.8473875895186477,0.031624637048904725,1,1
104,104,0.8465615080072596,0.9059366223738295,0,0
138,138,0.5769339100426898,0.5544275369476837,0,0
284,284,0.7066532799987084,0.6181553632321857,0,0
98,98,0.7360628192277092,0.11298316278759425,1,1
250,250,0.8191363703341931,0.4909568834770861,1,1
38,38,0.621758183507342,0.07195307344258506,0,1
184,184,0.2429046998826756,0.2048367147681536,1,1
124,124,0.8490165086112005,0.5400984871261633,1,1
200,200,0.3136361609077407,0.5317252284200907,0,0
44,44,0.0155030510401023,0.5726939300774938,1,0
18,18,0.07616900754057931,0.4426397868512068,1,0
90,90,0.7643476469335556,0.8361746564526613,0,0
82,82,0.2564800508545525,0.4692623687856474,0,0
22,22,0.3320191775455632,0.1469813995279532,0,1
124,124,0.8490165086112005,0.5400984871261633,1,1
206,206,0.1718836978822672,0.6492345863587997,0,0
170,170,0.298547723414104,0.01615660480240355,1,1
254,254,0.8840192577172398,0.6587313130278549,0,0
80,80,0.02404432716741212,0.2296423052922314,1,1
28,28,0.7012736172332479,0.1676029604043313,0,1
224,224,0.07895562714808257,0.8289246682400296,0,0
80,80,0.02404432716741212,0.2296423052922314,1,1
14,14,0.6308905941545847,0.9026286172291512,1,0
70,70,0.06203326777409135,0.6519463763828255,0,0
200,200,0.3136361609077407,0.5317252284200907,0,0
226,226,0.7292583276819877,0.4332156864578838,1,1
258,258,0.6572855417491338,0.2557780228878952,1,1
54,54,0.5014738887016406,0.6857854504414365,1,0
210,210,0.2298139800395419,0.2523492549858403,0,0
86,86,0.975774481750084,0.4938738262088926,1,1
194,194,0.3948054424265498,0.02261144050937558,1,1
156,156,0.4392908274577096,0.2630753614553992,1,1
44,44,0.0155030510401023,0.5726939300774938,1,0
166,166,0.2810706564264851,0.987309807976851,0,0
10,10,0.11287225032758108,0.18964116752879198,0,1
14,14,0.6308905941545847,0.9026286172291512,1,0
92,92,0.1588679040985248,0.20516984737099608,1,1
258,258,0.6572855417491338,0.2557780228878952,1,1
278,278,0.9147193604352752,0.3594551008729968,1,1
50,50,0.2624955090882962,0.8982239174247237,1,0
64,64,0.908696192861536,0.5872093167813265,1,1
158,158,0.7782015678254757,0.9926728257034352,0,0
202,202,0.1556031548632698,0.847576597936945,0,0
110,110,0.8235890696917083,0.6804901962127701,0,0
54,54,0.5014738887016406,0.6857854504414365,1,0
150,150,0.9918999557552668,0.6737247713105368,0,0
158,158,0.7782015678254757,0.9926728257034352,0,0
252,252,0.14058184109494154,0.7596164740893725,0,0
242,242,0.11267703292356612,0.3764038114686172,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
298,298,0.11995263135765323,0.14032054577175146,1,1
110,110,0.8235890696917083,0.6804901962127701,0,0
154,154,0.17581464706318572,0.08413470182410633,1,1
234,234,0.21444387792828126,0.4178322663065572,0,0
106,106,0.8075775971047588,0.13007250415760707,1,1
62,62,0.755152080700534,0.8752595423531521,0,0
96,96,0.6300640766411579,0.4648896829237554,1,1
78,78,0.172100646942701,0.8806622346887072,0,0
224,224,0.07895562714808257,0.8289246682400296,0,0
116,116,0.9635873290356904,0.25318694282332,1,1
68,68,0.9129793664968484,0.8489043287952692,0,0
148,148,0.07182774189393948,0.24988995169588,1,1
146,146,0.06254653022966916,0.22297495824807512,1,1
278,278,0.9147193604352752,0.3594551008729968,1,1
246,246,0.31933024953544475,0.7816214484123459,0,0
140,140,0.6811053320620737,0.3715549236243649,1,1
70,70,0.06203326777409135,0.6519463763828255,0,0
72,72,0.7054353557418328,0.5983599684900279,0,0
274,274,0.6313791314666808,0.8145038598363712,0,0
238,238,0.2816115079989609,0.2625894601038208,0,0
252,252,0.14058184109494154,0.7596164740893725,0,0
66,66,0.17907652768537485,0.8349566351954396,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
148,148,0.07182774189393948,0.24988995169588,1,1
54,54,0.5014738887016406,0.6857854504414365,1,0
