,nets
0,235
1,176
2,279
3,52
4,3
5,172
6,161
7,78
8,15
9,96
10,181
11,276
12,260
13,299
14,269
15,245
16,236
17,167
18,160
19,6
20,5
21,41
22,179
23,51
24,13
25,143
26,155
27,46
28,152
29,204
30,259
31,9
32,34
33,297
34,40
35,84
36,268
37,200
38,186
39,103
40,137
41,282
42,98
43,107
44,79
45,11
46,102
47,225
48,12
49,213
50,106
51,27
52,113
53,10
54,253
55,2
56,162
57,240
58,101
59,183
60,73
61,116
62,206
63,59
64,154
65,123
66,127
67,254
68,95
69,216
70,4
71,122
72,105
73,261
74,292
75,266
76,293
77,196
78,277
79,271
80,207
81,275
82,149
83,55
84,151
85,82
86,287
87,23
88,145
89,247
90,237
91,16
92,251
93,214
94,290
95,100
96,264
