,nets
0,133
1,191
2,36
3,197
4,94
5,176
6,58
7,150
8,106
9,79
10,83
11,98
12,263
13,265
14,211
15,279
16,16
17,223
18,280
19,128
20,173
21,4
22,26
23,127
24,232
25,84
26,151
27,77
28,282
29,55
30,39
31,179
32,194
33,259
34,278
35,64
36,167
37,184
38,272
39,160
40,95
41,156
42,142
43,20
44,175
45,29
46,41
47,126
48,71
49,132
50,52
51,40
52,154
53,202
54,252
55,78
56,120
57,256
58,145
59,123
60,214
61,89
62,203
63,69
64,103
65,5
66,66
67,195
68,161
69,288
70,101
71,166
72,257
73,76
74,67
75,147
76,100
77,245
78,107
79,61
80,1
81,299
82,30
