,nets
0,82
1,84
2,203
3,215
4,46
5,133
6,293
7,157
8,141
9,75
10,272
11,12
12,35
13,112
14,289
15,295
16,225
17,92
18,67
19,201
20,231
21,178
22,185
23,34
24,129
25,15
26,249
27,13
28,263
29,237
30,126
31,154
32,6
33,38
34,56
35,158
36,76
37,58
38,118
39,52
40,165
41,189
42,180
43,278
44,262
45,16
46,265
47,25
48,78
49,70
50,208
51,105
52,138
53,37
54,209
55,136
56,176
57,250
58,168
59,166
60,45
61,102
62,210
63,80
64,107
65,21
66,294
67,156
68,91
69,145
70,269
71,3
72,283
73,181
74,268
75,9
76,132
77,219
78,171
79,20
80,233
81,88
82,212
83,206
84,216
85,273
86,252
87,90
88,63
89,218
90,260
