,nets
0,181
1,176
2,269
3,187
4,277
5,289
6,107
7,139
8,62
9,97
10,242
11,24
12,203
13,9
14,294
15,65
16,190
17,164
18,157
19,278
20,136
21,60
22,202
23,46
24,222
25,36
26,279
27,128
28,3
29,15
30,169
31,83
32,230
33,254
34,220
35,78
36,72
37,133
38,84
39,79
40,244
41,81
42,249
43,2
44,256
45,248
46,207
47,25
48,17
49,198
50,237
51,290
52,292
53,12
54,104
55,247
56,179
57,70
58,213
59,299
60,196
61,216
62,49
63,270
64,199
65,188
66,27
67,180
68,11
69,31
70,273
71,19
72,90
73,105
74,148
75,52
76,144
77,93
78,253
79,80
