,nets
0,245
1,90
2,44
3,190
4,11
5,176
6,293
7,209
8,108
9,43
10,78
11,193
12,205
13,56
14,26
15,50
16,21
17,58
18,291
19,48
20,282
21,295
22,87
23,163
24,30
25,141
26,62
27,22
28,135
29,197
30,253
31,39
32,182
33,214
34,236
35,159
36,34
37,199
38,54
39,63
40,86
41,175
42,107
43,263
44,292
45,1
46,88
47,132
48,128
49,267
50,256
51,165
52,110
53,29
54,186
55,231
56,37
57,250
58,85
59,66
60,183
61,217
62,240
63,224
64,47
65,203
66,266
67,15
68,273
69,105
70,67
71,246
72,152
73,233
74,68
75,123
76,97
77,296
78,171
79,300
80,297
81,23
82,191
83,276
84,241
85,129
86,202
87,247
88,3
89,10
90,28
91,33
92,99
93,259
94,84
95,223
96,156
