,x,y,class,realclass
0,0.8857247120639513,0.6157835600581157,1,0
1,0.4238327523308707,0.4000092468394367,1,0
2,0.36676926555092393,0.7740250293681948,1,0
3,0.08216907331044865,0.46191710565852884,1,0
4,0.8365961579682482,0.8867053422247622,1,0
5,0.4432869236214063,0.8500557232357114,1,0
6,0.5400006437147051,0.5019985602170913,1,0
7,0.9122027973101112,0.9679825693873999,1,0
8,0.7093450224627955,0.36551685402325196,0,1
9,0.5729175011128913,0.9832590685189018,1,0
10,0.12243829553243157,0.5420136797997649,1,0
11,0.39720492775342275,0.11252216810326165,0,1
12,0.34083611931219127,0.20455132587218527,0,1
13,0.6745830819806833,0.5616133324119742,0,1
14,0.987817761778979,0.09460762791559962,0,1
15,0.46281695728297323,0.6198695857608453,1,0
16,0.6492690436692713,0.28066636066497863,0,1
17,0.612130978735264,0.7031334725531724,1,0
18,0.4264043645811574,0.4734464662928254,1,0
19,0.637389069280962,0.6620198661433729,1,0
20,0.25276564863488327,0.44197931468461715,1,0
21,0.037384036807376675,0.20426736659606803,0,1
22,0.8409732791614359,0.25011487687723866,0,1
23,0.9603527024709946,0.42983033801715076,0,1
24,0.8810974787374743,0.558988081545043,0,1
25,0.7915494986747583,0.6278897654523498,1,0
26,0.02489485385985657,0.6319584748295176,1,0
27,0.9125120853089034,0.20290969791267455,0,1
28,0.006423799816643316,0.718858929778751,1,0
29,0.5067490657176713,0.8472102154609249,1,0
30,0.27118031075041704,0.3664851938263768,1,0
31,0.937404377438706,0.5270856975411962,0,1
32,0.3141528863187778,0.5370804072349203,1,0
33,0.4808319270980361,0.6395857185355328,1,0
34,0.4714346837706579,0.7715063930461755,1,0
35,0.1575055453868216,0.9464358767297821,1,0
36,0.8248232499491326,0.7163846372204127,1,0
37,0.18336633070163788,0.6722251810168598,1,0
38,0.18377573836739236,0.7317193180791317,1,0
39,0.002512711575721416,0.0025467958176895733,0,1
40,0.7277947863912446,0.2166112615081538,0,1
41,0.7299589633086755,0.17773807158326427,0,1
42,0.12916556484209318,0.2165484988637777,0,1
43,0.6026661395583437,0.4735708971097594,0,1
44,0.13271025196218333,0.33799803272389783,1,0
45,0.9532933718262974,0.5547497280905099,0,1
46,0.42002943037953433,0.4836367914503298,1,0
47,0.05250166273895318,0.6586131380800017,1,0
48,0.9670016303417691,0.303740199715968,0,1
49,0.34865011948900226,0.21729890772629246,1,0
50,0.982074718267739,0.11856340987899305,0,1
51,0.355762674247024,0.17900846255421943,0,1
52,0.7457492569363833,0.9984147740536297,1,0
53,0.9985870944437805,0.40378218066358773,0,1
54,0.4114373354506118,0.06175533070542971,0,1
55,0.2611717334641953,0.7073771386110081,1,0
56,0.7722386662183507,0.3344124111380362,0,1
57,0.4660359847872333,0.17133059523230798,0,1
58,0.7329023710729999,0.4720223777018958,0,1
59,0.44462551031231345,0.8003203433525793,1,0
60,0.07701978380544727,0.9525382189886108,1,0
61,0.46414013211952454,0.6194014507336132,1,0
62,0.9370927835050987,0.5437091267093332,0,1
63,0.2631909702660812,0.7427167933131689,1,0
64,0.9449313335842715,0.8197975399606063,1,0
65,0.946456354603111,0.9012810759475965,1,0
66,0.8276221628554341,0.52145623044591,0,1
67,0.01073375519804931,0.7276855539261763,1,0
68,0.05031570495119553,0.5334639264544495,1,0
69,0.32813194271603474,0.2879799003076089,1,0
70,0.08937392800621224,0.15242350819169437,0,1
71,0.32452783514346617,0.4855934307246563,1,0
72,0.8008316009781525,0.003927753864472416,0,1
73,0.40579348719481545,0.8168146791363605,1,0
74,0.15651165136185285,0.9779991284649625,1,0
75,0.37388429415876834,0.6127025325831229,1,0
76,0.8405378636039668,0.42841544363801864,0,1
77,0.0174977683893337,0.7289130161607676,1,0
78,0.587797793893998,0.06546437638119806,0,1
79,0.7253284069995799,0.0719279461170943,0,1
80,0.15194265762975112,0.3124844601401191,1,0
81,0.022270258285533195,0.04605326172736357,0,1
82,0.212821915767598,0.8344580129510059,1,0
83,0.6972580015142542,0.9201584890571065,1,0
84,0.5621351452930666,0.9023621277154991,1,0
85,0.19778902067638116,0.36972939472745936,1,0
86,0.8428118313847432,0.6119591390790052,1,0
87,0.4605000545936838,0.8476533072432348,1,0
88,0.7483976536166985,0.513418771311305,0,1
