,nets
0,54
1,184
2,133
3,47
4,292
5,179
6,226
7,281
8,68
9,163
10,286
11,111
12,140
13,94
14,85
15,229
16,235
17,280
18,129
19,224
20,117
21,84
22,200
23,5
24,293
25,267
26,26
27,20
28,151
29,130
30,289
31,36
32,287
33,72
34,150
35,255
36,40
37,30
38,38
39,141
40,4
41,7
42,116
43,44
44,15
45,294
46,96
47,145
48,29
49,247
50,221
51,112
52,143
53,31
54,268
55,73
56,166
57,194
58,236
59,282
60,89
61,248
62,107
63,3
64,155
65,88
66,118
67,237
68,279
69,23
70,225
71,148
72,25
73,95
74,42
75,43
76,275
77,239
78,211
