,nets
0,154
1,295
2,87
3,92
4,174
5,239
6,238
7,200
8,97
9,173
10,43
11,33
12,135
13,281
14,86
15,118
16,176
17,160
18,142
19,56
20,24
21,246
22,189
23,167
24,7
25,134
26,115
27,107
28,93
29,282
30,183
31,76
32,233
33,285
34,205
35,99
36,9
37,80
38,180
39,101
40,197
41,156
42,254
43,149
44,96
45,108
46,35
47,116
48,75
49,129
50,25
51,46
52,11
53,260
54,141
55,245
56,40
57,70
58,263
59,172
60,27
61,179
62,72
63,5
64,77
65,51
66,128
67,111
68,292
69,271
70,4
71,14
72,220
73,266
74,290
75,268
76,136
77,276
