,Unnamed: 0,x,y,class,realclass
110,110,0.8235890696917083,0.6804901962127701,0,0
246,246,0.31933024953544475,0.7816214484123459,0,0
36,36,0.4082342548346405,0.06524824771572624,1,1
58,58,0.948893654079616,0.0046267334455177824,1,1
196,196,0.19890666689344286,0.14938396479421245,1,1
240,240,0.6509303884609012,0.5365565146046877,1,1
42,42,0.26964017531849394,0.4819723226093278,0,0
258,258,0.6572855417491338,0.2557780228878952,1,1
252,252,0.14058184109494154,0.7596164740893725,0,0
84,84,0.7926854223570428,0.5354812109224188,1,1
24,24,0.4376553290522922,0.5668496901488428,1,0
20,20,0.07008015635852494,0.5054617909872473,1,0
202,202,0.1556031548632698,0.847576597936945,0,0
188,188,0.13001048954005956,0.5384903632462572,0,0
136,136,0.01120348606530952,0.0215494766415375,1,1
222,222,0.8512774309357568,0.6890743263961122,0,0
220,220,0.7736533783977599,0.11804261767900948,1,1
252,252,0.14058184109494154,0.7596164740893725,0,0
202,202,0.1556031548632698,0.847576597936945,0,0
6,6,0.14067106021701206,0.3644395027287455,1,0
200,200,0.3136361609077407,0.5317252284200907,0,0
262,262,0.5988276605346023,0.4968242684107093,1,1
290,290,0.1810897985364458,0.3176113753951965,0,0
120,120,0.7737893602916518,0.7304841788882583,0,0
8,8,0.22647529063859465,0.5162717339583857,1,0
0,0,0.020960225406117416,0.02355250426960653,0,1
260,260,0.5385745258637191,0.9475125287218712,0,0
198,198,0.2398086935337411,0.9252180921527372,0,0
194,194,0.3948054424265498,0.02261144050937558,1,1
58,58,0.948893654079616,0.0046267334455177824,1,1
164,164,0.2485798307445116,0.2787743567112133,0,0
224,224,0.07895562714808257,0.8289246682400296,0,0
48,48,0.5359957138140486,0.5721989560344781,0,0
78,78,0.172100646942701,0.8806622346887072,0,0
138,138,0.5769339100426898,0.5544275369476837,0,0
134,134,0.5064476986467743,0.5253694306557345,0,0
212,212,0.5864176206842636,0.5306941758848503,0,0
128,128,0.7289548844129679,0.5148265315100035,1,1
136,136,0.01120348606530952,0.0215494766415375,1,1
154,154,0.17581464706318572,0.08413470182410633,1,1
204,204,0.7851512371499222,0.13356761115169302,1,1
6,6,0.14067106021701206,0.3644395027287455,1,0
140,140,0.6811053320620737,0.3715549236243649,1,1
202,202,0.1556031548632698,0.847576597936945,0,0
144,144,0.2959744170692191,0.9275908051604584,0,0
228,228,0.640158398178649,0.07378715420281677,1,1
232,232,0.07383187256388046,0.11182282737101068,1,1
188,188,0.13001048954005956,0.5384903632462572,0,0
62,62,0.755152080700534,0.8752595423531521,0,0
78,78,0.172100646942701,0.8806622346887072,0,0
142,142,0.4968525430015025,0.5930885375686544,0,0
142,142,0.4968525430015025,0.5930885375686544,0,0
212,212,0.5864176206842636,0.5306941758848503,0,0
100,100,0.8660139862794075,0.5676536256200548,1,1
232,232,0.07383187256388046,0.11182282737101068,1,1
206,206,0.1718836978822672,0.6492345863587997,0,0
254,254,0.8840192577172398,0.6587313130278549,0,0
220,220,0.7736533783977599,0.11804261767900948,1,1
78,78,0.172100646942701,0.8806622346887072,0,0
162,162,0.6030272800276109,0.5615510909871484,0,0
190,190,0.4629425414683851,0.5495302435608052,0,0
170,170,0.298547723414104,0.01615660480240355,1,1
32,32,0.7062264858625882,0.12571439963003828,1,1
28,28,0.7012736172332479,0.1676029604043313,0,1
212,212,0.5864176206842636,0.5306941758848503,0,0
254,254,0.8840192577172398,0.6587313130278549,0,0
212,212,0.5864176206842636,0.5306941758848503,0,0
154,154,0.17581464706318572,0.08413470182410633,1,1
116,116,0.9635873290356904,0.25318694282332,1,1
160,160,0.4136126112071822,0.5003343677331088,0,0
246,246,0.31933024953544475,0.7816214484123459,0,0
0,0,0.020960225406117416,0.02355250426960653,0,1
24,24,0.4376553290522922,0.5668496901488428,1,0
82,82,0.2564800508545525,0.4692623687856474,0,0
298,298,0.11995263135765323,0.14032054577175146,1,1
24,24,0.4376553290522922,0.5668496901488428,1,0
252,252,0.14058184109494154,0.7596164740893725,0,0
260,260,0.5385745258637191,0.9475125287218712,0,0
98,98,0.7360628192277092,0.11298316278759425,1,1
232,232,0.07383187256388046,0.11182282737101068,1,1
96,96,0.6300640766411579,0.4648896829237554,1,1
176,176,0.6332713570427713,0.5347361924176134,1,1
96,96,0.6300640766411579,0.4648896829237554,1,1
222,222,0.8512774309357568,0.6890743263961122,0,0
244,244,0.7702579851524385,0.9830223698031773,0,0
248,248,0.6605199825386454,0.9958465332162224,0,0
50,50,0.2624955090882962,0.8982239174247237,0,0
196,196,0.19890666689344286,0.14938396479421245,1,1
16,16,0.9448645291386912,0.7336036291623412,1,0
140,140,0.6811053320620737,0.3715549236243649,1,1
80,80,0.02404432716741212,0.2296423052922314,1,1
202,202,0.1556031548632698,0.847576597936945,0,0
18,18,0.07616900754057931,0.4426397868512068,1,0
290,290,0.1810897985364458,0.3176113753951965,0,0
74,74,0.3989577537091717,0.9888704538749492,0,0
268,268,0.2256885899241391,0.2927614609219803,0,0
274,274,0.6313791314666808,0.8145038598363712,0,0
270,270,0.8654848980805689,0.4846352817613585,1,1
0,0,0.020960225406117416,0.02355250426960653,0,1
90,90,0.7643476469335556,0.8361746564526613,0,0
100,100,0.8660139862794075,0.5676536256200548,1,1
78,78,0.172100646942701,0.8806622346887072,0,0
74,74,0.3989577537091717,0.9888704538749492,0,0
162,162,0.6030272800276109,0.5615510909871484,0,0
228,228,0.640158398178649,0.07378715420281677,1,1
138,138,0.5769339100426898,0.5544275369476837,0,0
278,278,0.9147193604352752,0.3594551008729968,1,1
32,32,0.7062264858625882,0.12571439963003828,1,1
20,20,0.07008015635852494,0.5054617909872473,1,0
282,282,0.43849403500074624,0.14203426006397502,1,1
176,176,0.6332713570427713,0.5347361924176134,1,1
216,216,0.7875035828108031,0.20354174274502254,1,1
130,130,0.8088336208496899,0.451457326957786,1,1
242,242,0.11267703292356612,0.3764038114686172,0,0
268,268,0.2256885899241391,0.2927614609219803,0,0
142,142,0.4968525430015025,0.5930885375686544,0,0
122,122,0.3184887369199609,0.5511822065497508,0,0
210,210,0.2298139800395419,0.2523492549858403,0,0
64,64,0.908696192861536,0.5872093167813265,1,1
16,16,0.9448645291386912,0.7336036291623412,1,0
236,236,0.7629463875627694,0.6688255572083407,0,0
112,112,0.3713402651798032,0.2984263029725157,0,0
8,8,0.22647529063859465,0.5162717339583857,1,0
108,108,0.6103767287124373,0.7430945490697728,0,0
154,154,0.17581464706318572,0.08413470182410633,1,1
84,84,0.7926854223570428,0.5354812109224188,1,1
86,86,0.975774481750084,0.4938738262088926,1,1
42,42,0.26964017531849394,0.4819723226093278,0,0
24,24,0.4376553290522922,0.5668496901488428,1,0
228,228,0.640158398178649,0.07378715420281677,1,1
282,282,0.43849403500074624,0.14203426006397502,1,1
178,178,0.6110360575087446,0.7498092035637739,0,0
124,124,0.8490165086112005,0.5400984871261633,1,1
198,198,0.2398086935337411,0.9252180921527372,0,0
194,194,0.3948054424265498,0.02261144050937558,1,1
40,40,0.9202086322506912,0.6067561966156858,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
262,262,0.5988276605346023,0.4968242684107093,1,1
160,160,0.4136126112071822,0.5003343677331088,0,0
96,96,0.6300640766411579,0.4648896829237554,1,1
218,218,0.3392944139378405,0.6687492734961009,0,0
130,130,0.8088336208496899,0.451457326957786,1,1
202,202,0.1556031548632698,0.847576597936945,0,0
180,180,0.19762916874304204,0.8596961585957779,0,0
260,260,0.5385745258637191,0.9475125287218712,0,0
200,200,0.3136361609077407,0.5317252284200907,0,0
