,x,y,class,realclass
222,0.8512774309357568,0.6890743263961122,0,0
278,0.9147193604352752,0.3594551008729968,1,1
182,0.9777708116902457,0.5524661093932397,1,1
258,0.6572855417491338,0.2557780228878952,1,1
186,0.16991116850832033,0.46679707295142014,0,0
282,0.43849403500074624,0.14203426006397502,1,1
64,0.9086961928615361,0.5872093167813265,1,1
272,0.19807283877751392,0.5098963406925424,0,0
170,0.29854772341410396,0.01615660480240355,1,1
6,0.14067106021701203,0.3644395027287455,1,0
114,0.894007253715493,0.505110614000583,1,1
278,0.9147193604352752,0.3594551008729968,1,1
40,0.9202086322506912,0.6067561966156858,1,0
48,0.5359957138140486,0.5721989560344781,1,0
4,0.9307729610869862,0.8900883067506515,1,0
26,0.47339708164816596,0.9795498501702998,1,0
206,0.1718836978822672,0.6492345863587997,0,0
98,0.7360628192277092,0.11298316278759424,1,1
68,0.9129793664968484,0.8489043287952692,0,0
132,0.31845368366491755,0.7944985968188587,0,0
72,0.7054353557418328,0.5983599684900279,0,0
118,0.8001111554969652,0.08302699694414073,1,1
68,0.9129793664968484,0.8489043287952692,0,0
124,0.8490165086112005,0.5400984871261633,1,1
148,0.07182774189393948,0.24988995169588002,1,1
234,0.21444387792828123,0.41783226630655723,0,0
44,0.0155030510401023,0.5726939300774938,1,0
208,0.06373439286187332,0.4494210417052549,0,0
94,0.8473875895186477,0.031624637048904725,1,1
224,0.07895562714808257,0.8289246682400296,0,0
76,0.8978597303169521,0.9054730467657858,0,0
50,0.2624955090882962,0.8982239174247237,1,0
224,0.07895562714808257,0.8289246682400296,0,0
114,0.894007253715493,0.505110614000583,1,1
22,0.3320191775455632,0.1469813995279532,0,1
294,0.030823635253108606,0.6680527193194903,0,0
120,0.7737893602916518,0.7304841788882583,0,0
212,0.5864176206842636,0.5306941758848503,0,0
16,0.9448645291386913,0.7336036291623412,1,0
126,0.2266001240055151,0.6060698069401663,0,0
152,0.7874182101095152,0.5025401511465452,1,1
86,0.9757744817500839,0.49387382620889264,1,1
264,0.7233678217869768,0.8396916169681932,0,0
266,0.11848398730842924,0.12095054266249061,1,1
128,0.7289548844129679,0.5148265315100035,1,1
148,0.07182774189393948,0.24988995169588002,1,1
102,0.4713286408490993,0.7133965525191511,0,0
