,x,y,class,realclass
186,0.16991116850832033,0.46679707295142014,0,0
294,0.030823635253108606,0.6680527193194903,0,0
278,0.9147193604352752,0.3594551008729968,1,1
260,0.5385745258637191,0.9475125287218711,0,0
66,0.17907652768537485,0.8349566351954396,1,0
88,0.14566607255308062,0.2066440037135846,0,1
66,0.17907652768537485,0.8349566351954396,1,0
146,0.06254653022966916,0.22297495824807512,0,1
200,0.3136361609077407,0.5317252284200907,0,0
284,0.7066532799987084,0.6181553632321857,0,0
64,0.9086961928615361,0.5872093167813265,0,1
82,0.2564800508545525,0.4692623687856474,1,0
270,0.8654848980805689,0.4846352817613585,1,1
118,0.8001111554969652,0.08302699694414073,0,1
4,0.9307729610869862,0.8900883067506515,1,0
164,0.24857983074451162,0.2787743567112133,0,0
40,0.9202086322506912,0.6067561966156858,1,0
66,0.17907652768537485,0.8349566351954396,1,0
128,0.7289548844129679,0.5148265315100035,0,1
126,0.2266001240055151,0.6060698069401663,1,0
272,0.19807283877751392,0.5098963406925424,0,0
172,0.9191686886305998,0.6365897381171675,0,0
216,0.7875035828108031,0.20354174274502257,1,1
140,0.6811053320620737,0.37155492362436493,0,1
226,0.7292583276819877,0.4332156864578838,1,1
44,0.0155030510401023,0.5726939300774938,1,0
132,0.31845368366491755,0.7944985968188587,1,0
106,0.8075775971047588,0.13007250415760707,0,1
240,0.6509303884609012,0.5365565146046877,1,1
216,0.7875035828108031,0.20354174274502257,1,1
284,0.7066532799987084,0.6181553632321857,0,0
142,0.4968525430015025,0.5930885375686544,1,0
226,0.7292583276819877,0.4332156864578838,1,1
282,0.43849403500074624,0.14203426006397502,1,1
98,0.7360628192277092,0.11298316278759424,0,1
56,0.3622233338816463,0.2878603929945073,1,0
264,0.7233678217869768,0.8396916169681932,0,0
176,0.6332713570427713,0.5347361924176134,1,1
200,0.3136361609077407,0.5317252284200907,0,0
6,0.14067106021701203,0.3644395027287455,1,0
82,0.2564800508545525,0.4692623687856474,1,0
270,0.8654848980805689,0.4846352817613585,1,1
174,0.9589815068811965,0.58917932786479,1,1
202,0.1556031548632698,0.847576597936945,0,0
172,0.9191686886305998,0.6365897381171675,0,0
162,0.6030272800276109,0.5615510909871484,0,0
250,0.8191363703341931,0.4909568834770861,1,1
198,0.23980869353374112,0.9252180921527372,0,0
162,0.6030272800276109,0.5615510909871484,0,0
10,0.11287225032758108,0.189641167528792,0,1
102,0.4713286408490993,0.7133965525191511,1,0
240,0.6509303884609012,0.5365565146046877,1,1
162,0.6030272800276109,0.5615510909871484,0,0
236,0.7629463875627694,0.6688255572083407,0,0
100,0.8660139862794075,0.5676536256200548,0,1
72,0.7054353557418328,0.5983599684900279,1,0
74,0.39895775370917164,0.9888704538749493,1,0
220,0.77365337839776,0.11804261767900948,1,1
276,0.13889777103967804,0.40008811182488924,0,0
4,0.9307729610869862,0.8900883067506515,1,0
220,0.77365337839776,0.11804261767900948,1,1
82,0.2564800508545525,0.4692623687856474,1,0
268,0.2256885899241391,0.2927614609219803,0,0
130,0.8088336208496899,0.45145732695778595,0,1
64,0.9086961928615361,0.5872093167813265,0,1
68,0.9129793664968484,0.8489043287952692,1,0
88,0.14566607255308062,0.2066440037135846,0,1
172,0.9191686886305998,0.6365897381171675,0,0
282,0.43849403500074624,0.14203426006397502,1,1
188,0.13001048954005956,0.5384903632462572,0,0
108,0.6103767287124373,0.7430945490697728,1,0
226,0.7292583276819877,0.4332156864578838,1,1
218,0.33929441393784054,0.6687492734961009,0,0
254,0.8840192577172398,0.6587313130278549,0,0
44,0.0155030510401023,0.5726939300774938,1,0
78,0.172100646942701,0.8806622346887072,1,0
270,0.8654848980805689,0.4846352817613585,1,1
154,0.17581464706318572,0.08413470182410632,1,1
176,0.6332713570427713,0.5347361924176134,1,1
190,0.4629425414683851,0.5495302435608052,0,0
