,Unnamed: 0,x,y,class,realclass
64,64,0.908696192861536,0.2429046998826756,1,1
116,116,0.9635873290356904,0.7629463875627694,0,0
46,46,0.6681552358686719,0.2810706564264851,1,1
64,64,0.908696192861536,0.2429046998826756,1,1
86,86,0.975774481750084,0.1718836978822672,1,1
106,106,0.8075775971047588,0.7292583276819877,0,0
14,14,0.6308905941545847,0.5064476986467743,1,1
4,4,0.9307729610869862,0.8490165086112005,1,0
102,102,0.4713286408490993,0.8512774309357568,0,0
104,104,0.8465615080072596,0.07895562714808257,1,1
40,40,0.9202086322506912,0.4136126112071822,1,1
36,36,0.4082342548346405,0.4392908274577096,0,0
110,110,0.8235890696917083,0.9754936679436768,0,0
34,34,0.7033197579781679,0.17581464706318572,1,1
46,46,0.6681552358686719,0.2810706564264851,1,1
70,70,0.06203326777409135,0.4629425414683851,0,0
70,70,0.06203326777409135,0.4629425414683851,0,0
44,44,0.0155030510401023,0.2485798307445116,1,1
38,38,0.621758183507342,0.7782015678254757,0,0
86,86,0.975774481750084,0.1718836978822672,1,1
6,6,0.14067106021701206,0.2266001240055151,0,1
22,22,0.3320191775455632,0.4968525430015025,0,0
0,0,0.020960225406117416,0.7737893602916518,1,0
18,18,0.07616900754057931,0.5769339100426898,0,0
8,8,0.22647529063859465,0.7289548844129679,1,0
12,12,0.3873081336593579,0.31845368366491755,0,0
116,116,0.9635873290356904,0.7629463875627694,0,0
16,16,0.9448645291386912,0.01120348606530952,1,1
12,12,0.3873081336593579,0.31845368366491755,0,0
90,90,0.7643476469335556,0.2298139800395419,1,1
94,94,0.8473875895186477,0.5877592354272737,1,1
98,98,0.7360628192277092,0.3392944139378405,1,1
102,102,0.4713286408490993,0.8512774309357568,0,0
42,42,0.26964017531849394,0.6030272800276109,0,0
70,70,0.06203326777409135,0.4629425414683851,0,0
36,36,0.4082342548346405,0.4392908274577096,0,0
12,12,0.3873081336593579,0.31845368366491755,0,0
104,104,0.8465615080072596,0.07895562714808257,1,1
48,48,0.5359957138140486,0.27891151502184885,1,1
78,78,0.172100646942701,0.2398086935337411,1,1
20,20,0.07008015635852494,0.6811053320620737,0,0
42,42,0.26964017531849394,0.6030272800276109,0,0
106,106,0.8075775971047588,0.7292583276819877,0,0
90,90,0.7643476469335556,0.2298139800395419,1,1
38,38,0.621758183507342,0.7782015678254757,0,0
72,72,0.7054353557418328,0.01703860249432665,1,1
76,76,0.8978597303169521,0.19890666689344286,1,1
114,114,0.8940072537154929,0.21444387792828126,1,1
36,36,0.4082342548346405,0.4392908274577096,0,0
8,8,0.22647529063859465,0.7289548844129679,1,0
76,76,0.8978597303169521,0.19890666689344286,1,1
50,50,0.2624955090882962,0.298547723414104,0,0
104,104,0.8465615080072596,0.07895562714808257,1,1
96,96,0.6300640766411579,0.7875035828108031,0,0
38,38,0.621758183507342,0.7782015678254757,0,0
92,92,0.1588679040985248,0.5864176206842636,0,0
104,104,0.8465615080072596,0.07895562714808257,1,1
104,104,0.8465615080072596,0.07895562714808257,1,1
98,98,0.7360628192277092,0.3392944139378405,1,1
76,76,0.8978597303169521,0.19890666689344286,1,1
