,nets
0,107
1,36
2,223
3,46
4,226
5,119
6,233
7,101
8,88
9,232
10,28
11,240
12,16
13,227
14,1
15,187
16,111
17,66
18,19
19,165
20,133
21,173
22,56
23,148
24,91
25,60
26,248
27,96
28,272
29,157
30,161
31,69
32,213
33,8
34,204
35,268
36,166
37,190
38,126
39,254
40,152
41,67
42,44
43,58
44,235
45,179
46,103
47,98
48,171
49,216
50,241
51,210
52,189
53,258
54,175
55,53
56,208
57,24
58,54
59,136
60,6
61,195
62,115
63,151
64,116
65,293
66,84
67,139
68,32
69,244
70,162
71,218
72,177
73,250
74,185
75,95
76,181
77,225
78,61
79,120
80,282
81,131
82,298
83,102
84,215
85,14
