,nets
0,93
1,280
2,31
3,275
4,177
5,76
6,3
7,142
8,184
9,116
10,8
11,230
12,89
13,37
14,247
15,180
16,248
17,265
18,238
19,15
20,292
21,221
22,27
23,250
24,73
25,189
26,162
27,149
28,77
29,204
30,122
31,281
32,33
33,176
34,251
35,45
36,165
37,145
38,109
39,121
40,151
41,234
42,261
43,158
44,212
45,85
46,70
47,28
48,183
49,91
50,63
51,276
52,161
53,48
54,66
55,242
56,279
57,283
58,36
59,81
60,269
61,290
62,273
63,69
64,26
65,199
66,163
67,102
68,56
69,218
70,253
71,258
72,255
73,181
74,46
75,227
76,228
77,29
78,150
79,215
80,136
81,108
82,220
83,4
84,203
85,53
86,291
87,112
88,191
89,249
90,41
91,159
92,7
93,110
94,205
95,79
96,68
