,nets
0,143
1,11
2,97
3,83
4,264
5,47
6,213
7,260
8,18
9,212
10,150
11,154
12,287
13,34
14,227
15,162
16,126
17,281
18,300
19,252
20,163
21,242
22,283
23,238
24,136
25,7
26,271
27,155
28,183
29,165
30,58
31,51
32,297
33,21
34,273
35,131
36,93
37,263
38,298
39,286
40,91
41,285
42,52
43,179
44,207
45,194
46,116
47,210
48,288
49,251
50,24
51,144
52,171
53,181
54,23
55,82
56,129
57,148
58,77
59,20
60,31
61,108
62,9
63,265
64,4
65,130
66,107
67,3
68,289
69,190
70,145
71,276
72,89
73,92
74,87
75,191
76,118
77,124
78,258
79,13
80,234
81,230
82,88
83,173
84,55
85,125
86,266
87,208
88,161
89,170
90,202
91,35
92,172
