,x,y,class,realclass
112,0.37134026517980323,0.2984263029725157,1,0
194,0.3948054424265498,0.02261144050937558,1,1
50,0.2624955090882962,0.8982239174247237,1,0
258,0.6572855417491338,0.2557780228878952,1,1
32,0.7062264858625882,0.12571439963003828,0,1
162,0.6030272800276109,0.5615510909871484,0,0
206,0.1718836978822672,0.6492345863587997,0,0
230,0.9754936679436769,0.7453056896908391,0,0
298,0.11995263135765322,0.14032054577175146,1,1
188,0.13001048954005956,0.5384903632462572,0,0
102,0.4713286408490993,0.7133965525191511,1,0
206,0.1718836978822672,0.6492345863587997,0,0
0,0.020960225406117416,0.023552504269606533,0,1
106,0.8075775971047588,0.13007250415760707,0,1
124,0.8490165086112005,0.5400984871261633,1,1
248,0.6605199825386454,0.9958465332162223,0,0
208,0.06373439286187332,0.4494210417052549,0,0
120,0.7737893602916518,0.7304841788882583,0,0
94,0.8473875895186477,0.031624637048904725,0,1
42,0.26964017531849394,0.48197232260932776,1,0
34,0.7033197579781679,0.12611039444299788,0,1
194,0.3948054424265498,0.02261144050937558,1,1
8,0.22647529063859462,0.5162717339583857,1,0
222,0.8512774309357568,0.6890743263961122,0,0
4,0.9307729610869862,0.8900883067506515,1,0
200,0.3136361609077407,0.5317252284200907,0,0
218,0.33929441393784054,0.6687492734961009,0,0
236,0.7629463875627694,0.6688255572083407,0,0
198,0.23980869353374112,0.9252180921527372,0,0
210,0.2298139800395419,0.25234925498584027,0,0
154,0.17581464706318572,0.08413470182410632,1,1
154,0.17581464706318572,0.08413470182410632,1,1
94,0.8473875895186477,0.031624637048904725,0,1
8,0.22647529063859462,0.5162717339583857,1,0
138,0.5769339100426898,0.5544275369476837,0,0
150,0.9918999557552667,0.6737247713105368,0,0
190,0.4629425414683851,0.5495302435608052,0,0
206,0.1718836978822672,0.6492345863587997,0,0
128,0.7289548844129679,0.5148265315100035,1,1
14,0.6308905941545847,0.9026286172291513,1,0
196,0.19890666689344283,0.14938396479421245,1,1
254,0.8840192577172398,0.6587313130278549,0,0
88,0.14566607255308062,0.2066440037135846,0,1
164,0.24857983074451162,0.2787743567112133,0,0
158,0.7782015678254757,0.9926728257034352,0,0
278,0.9147193604352752,0.3594551008729968,1,1
46,0.6681552358686719,0.43216195989740336,0,1
16,0.9448645291386913,0.7336036291623412,1,0
98,0.7360628192277092,0.11298316278759424,0,1
174,0.9589815068811965,0.58917932786479,1,1
120,0.7737893602916518,0.7304841788882583,0,0
20,0.07008015635852494,0.5054617909872473,1,0
188,0.13001048954005956,0.5384903632462572,0,0
102,0.4713286408490993,0.7133965525191511,1,0
104,0.8465615080072596,0.9059366223738295,1,0
240,0.6509303884609012,0.5365565146046877,1,1
280,0.09154557778026284,0.6422408600019854,0,0
274,0.6313791314666808,0.8145038598363712,0,0
232,0.07383187256388046,0.11182282737101068,1,1
52,0.2719278374246771,0.5468530845492777,1,0
96,0.6300640766411579,0.46488968292375543,0,1
46,0.6681552358686719,0.43216195989740336,0,1
136,0.01120348606530952,0.0215494766415375,1,1
296,0.3199764651263568,0.7594534405909926,0,0
166,0.2810706564264851,0.987309807976851,0,0
252,0.14058184109494154,0.7596164740893725,0,0
36,0.4082342548346405,0.06524824771572624,0,1
82,0.2564800508545525,0.4692623687856474,1,0
40,0.9202086322506912,0.6067561966156858,1,0
168,0.27891151502184885,0.5371188867163268,0,0
200,0.3136361609077407,0.5317252284200907,0,0
164,0.24857983074451162,0.2787743567112133,0,0
192,0.01703860249432665,0.9777097042625071,0,0
186,0.16991116850832033,0.46679707295142014,0,0
204,0.7851512371499222,0.13356761115169302,1,1
286,0.6935673532827562,0.2615651970011589,1,1
184,0.2429046998826756,0.20483671476815357,1,1
86,0.9757744817500839,0.49387382620889264,0,1
198,0.23980869353374112,0.9252180921527372,0,0
14,0.6308905941545847,0.9026286172291513,1,0
112,0.37134026517980323,0.2984263029725157,1,0
184,0.2429046998826756,0.20483671476815357,1,1
90,0.7643476469335556,0.8361746564526613,1,0
244,0.7702579851524385,0.9830223698031771,0,0
298,0.11995263135765322,0.14032054577175146,1,1
94,0.8473875895186477,0.031624637048904725,0,1
244,0.7702579851524385,0.9830223698031771,0,0
272,0.19807283877751392,0.5098963406925424,0,0
186,0.16991116850832033,0.46679707295142014,0,0
98,0.7360628192277092,0.11298316278759424,0,1
292,0.23707063768105796,0.31864132142340873,0,0
92,0.1588679040985248,0.20516984737099608,0,1
86,0.9757744817500839,0.49387382620889264,0,1
44,0.0155030510401023,0.5726939300774938,1,0
42,0.26964017531849394,0.48197232260932776,1,0
42,0.26964017531849394,0.48197232260932776,1,0
206,0.1718836978822672,0.6492345863587997,0,0
152,0.7874182101095152,0.5025401511465452,1,1
202,0.1556031548632698,0.847576597936945,0,0
144,0.2959744170692191,0.9275908051604583,0,0
90,0.7643476469335556,0.8361746564526613,1,0
230,0.9754936679436769,0.7453056896908391,0,0
192,0.01703860249432665,0.9777097042625071,0,0
104,0.8465615080072596,0.9059366223738295,1,0
128,0.7289548844129679,0.5148265315100035,1,1
180,0.19762916874304204,0.859696158595778,0,0
142,0.4968525430015025,0.5930885375686544,0,0
146,0.06254653022966916,0.22297495824807512,1,1
222,0.8512774309357568,0.6890743263961122,0,0
296,0.3199764651263568,0.7594534405909926,0,0
274,0.6313791314666808,0.8145038598363712,0,0
112,0.37134026517980323,0.2984263029725157,1,0
56,0.3622233338816463,0.2878603929945073,1,0
178,0.6110360575087446,0.7498092035637739,0,0
162,0.6030272800276109,0.5615510909871484,0,0
