,nets
0,250
1,89
2,257
3,189
4,217
5,152
6,289
7,59
8,285
9,204
10,240
11,71
12,66
13,39
14,107
15,42
16,86
17,288
18,147
19,58
20,67
21,96
22,157
23,50
24,143
25,194
26,122
27,293
28,218
29,20
30,149
31,120
32,196
33,195
34,113
35,137
36,299
37,249
38,60
39,286
40,105
41,207
42,61
43,78
44,278
45,65
46,83
47,237
48,238
49,282
50,229
51,70
52,279
53,253
54,131
55,91
56,199
57,181
58,226
59,116
60,29
61,144
62,101
63,54
64,154
65,148
66,175
67,224
68,40
69,211
70,251
71,45
72,92
73,298
74,90
75,201
76,55
77,123
78,130
79,41
80,13
81,296
82,232
83,104
84,198
85,10
86,46
87,103
88,260
89,197
90,6
91,158
