,Unnamed: 0,x,y,class,realclass
22,22,0.3320191775455632,0.4968525430015025,0,0
90,90,0.7643476469335556,0.2298139800395419,1,1
22,22,0.3320191775455632,0.4968525430015025,0,0
96,96,0.6300640766411579,0.7875035828108031,0,0
34,34,0.7033197579781679,0.17581464706318572,1,1
116,116,0.9635873290356904,0.7629463875627694,0,0
6,6,0.14067106021701206,0.2266001240055151,0,1
2,2,0.44791979980060215,0.3184887369199609,1,0
12,12,0.3873081336593579,0.31845368366491755,0,0
62,62,0.755152080700534,0.9777708116902456,0,0
4,4,0.9307729610869862,0.8490165086112005,1,0
98,98,0.7360628192277092,0.3392944139378405,1,1
30,30,0.028406023241866807,0.9918999557552668,0,0
40,40,0.9202086322506912,0.4136126112071822,1,1
88,88,0.14566607255308062,0.06373439286187332,1,1
40,40,0.9202086322506912,0.4136126112071822,1,1
118,118,0.8001111554969652,0.2816115079989609,1,1
44,44,0.0155030510401023,0.2485798307445116,1,1
8,8,0.22647529063859465,0.7289548844129679,1,0
72,72,0.7054353557418328,0.01703860249432665,1,1
114,114,0.8940072537154929,0.21444387792828126,1,1
16,16,0.9448645291386912,0.01120348606530952,1,1
90,90,0.7643476469335556,0.2298139800395419,1,1
62,62,0.755152080700534,0.9777708116902456,0,0
26,26,0.473397081648166,0.06254653022966916,1,1
112,112,0.3713402651798032,0.07383187256388046,1,1
24,24,0.4376553290522922,0.2959744170692191,0,0
52,52,0.2719278374246771,0.9191686886305998,0,0
46,46,0.6681552358686719,0.2810706564264851,1,1
38,38,0.621758183507342,0.7782015678254757,0,0
106,106,0.8075775971047588,0.7292583276819877,0,0
106,106,0.8075775971047588,0.7292583276819877,0,0
58,58,0.948893654079616,0.6110360575087446,1,1
66,66,0.17907652768537485,0.16991116850832033,1,1
106,106,0.8075775971047588,0.7292583276819877,0,0
80,80,0.02404432716741212,0.3136361609077407,1,1
94,94,0.8473875895186477,0.5877592354272737,1,1
28,28,0.7012736172332479,0.07182774189393948,1,1
38,38,0.621758183507342,0.7782015678254757,0,0
42,42,0.26964017531849394,0.6030272800276109,0,0
10,10,0.11287225032758108,0.8088336208496899,1,0
76,76,0.8978597303169521,0.19890666689344286,1,1
80,80,0.02404432716741212,0.3136361609077407,1,1
16,16,0.9448645291386912,0.01120348606530952,1,1
36,36,0.4082342548346405,0.4392908274577096,0,0
42,42,0.26964017531849394,0.6030272800276109,0,0
50,50,0.2624955090882962,0.298547723414104,0,0
44,44,0.0155030510401023,0.2485798307445116,1,1
4,4,0.9307729610869862,0.8490165086112005,1,0
44,44,0.0155030510401023,0.2485798307445116,1,1
12,12,0.3873081336593579,0.31845368366491755,0,0
58,58,0.948893654079616,0.6110360575087446,1,1
44,44,0.0155030510401023,0.2485798307445116,1,1
62,62,0.755152080700534,0.9777708116902456,0,0
52,52,0.2719278374246771,0.9191686886305998,0,0
30,30,0.028406023241866807,0.9918999557552668,0,0
58,58,0.948893654079616,0.6110360575087446,1,1
52,52,0.2719278374246771,0.9191686886305998,0,0
100,100,0.8660139862794075,0.7736533783977599,0,0
90,90,0.7643476469335556,0.2298139800395419,1,1
