,Unnamed: 0,x,y,class,realclass
234,234,0.21444387792828126,0.4178322663065572,0,0
268,268,0.2256885899241391,0.2927614609219803,0,0
128,128,0.7289548844129679,0.5148265315100035,0,1
88,88,0.14566607255308062,0.2066440037135846,0,1
46,46,0.6681552358686719,0.43216195989740336,0,1
118,118,0.8001111554969652,0.08302699694414073,0,1
190,190,0.4629425414683851,0.5495302435608052,0,0
8,8,0.22647529063859465,0.5162717339583857,1,0
202,202,0.1556031548632698,0.847576597936945,0,0
282,282,0.43849403500074624,0.14203426006397502,1,1
134,134,0.5064476986467743,0.5253694306557345,1,0
84,84,0.7926854223570428,0.5354812109224188,0,1
118,118,0.8001111554969652,0.08302699694414073,0,1
22,22,0.3320191775455632,0.1469813995279532,0,1
162,162,0.6030272800276109,0.5615510909871484,0,0
266,266,0.11848398730842925,0.1209505426624906,1,1
224,224,0.07895562714808257,0.8289246682400296,0,0
274,274,0.6313791314666808,0.8145038598363712,0,0
236,236,0.7629463875627694,0.6688255572083407,0,0
104,104,0.8465615080072596,0.9059366223738295,1,0
44,44,0.0155030510401023,0.5726939300774938,1,0
182,182,0.9777708116902456,0.5524661093932397,1,1
132,132,0.31845368366491755,0.7944985968188587,1,0
44,44,0.0155030510401023,0.5726939300774938,1,0
94,94,0.8473875895186477,0.031624637048904725,0,1
178,178,0.6110360575087446,0.7498092035637739,0,0
268,268,0.2256885899241391,0.2927614609219803,0,0
214,214,0.5877592354272737,0.7347563946375859,0,0
280,280,0.09154557778026284,0.6422408600019854,0,0
242,242,0.11267703292356612,0.3764038114686172,0,0
92,92,0.1588679040985248,0.20516984737099608,0,1
174,174,0.9589815068811964,0.58917932786479,1,1
26,26,0.473397081648166,0.9795498501702998,1,0
220,220,0.7736533783977599,0.11804261767900948,1,1
6,6,0.14067106021701206,0.3644395027287455,1,0
150,150,0.9918999557552668,0.6737247713105368,0,0
202,202,0.1556031548632698,0.847576597936945,0,0
38,38,0.621758183507342,0.07195307344258506,0,1
26,26,0.473397081648166,0.9795498501702998,1,0
202,202,0.1556031548632698,0.847576597936945,0,0
44,44,0.0155030510401023,0.5726939300774938,1,0
294,294,0.030823635253108606,0.6680527193194903,0,0
162,162,0.6030272800276109,0.5615510909871484,0,0
140,140,0.6811053320620737,0.3715549236243649,0,1
80,80,0.02404432716741212,0.2296423052922314,0,1
232,232,0.07383187256388046,0.11182282737101068,1,1
186,186,0.16991116850832033,0.4667970729514202,0,0
152,152,0.7874182101095152,0.5025401511465452,1,1
4,4,0.9307729610869862,0.8900883067506515,1,0
152,152,0.7874182101095152,0.5025401511465452,1,1
144,144,0.2959744170692191,0.9275908051604584,1,0
188,188,0.13001048954005956,0.5384903632462572,0,0
272,272,0.19807283877751392,0.5098963406925424,0,0
276,276,0.13889777103967804,0.4000881118248893,0,0
198,198,0.2398086935337411,0.9252180921527372,0,0
2,2,0.44791979980060215,0.5215678131773184,1,0
40,40,0.9202086322506912,0.6067561966156858,1,0
198,198,0.2398086935337411,0.9252180921527372,0,0
14,14,0.6308905941545847,0.9026286172291512,1,0
246,246,0.31933024953544475,0.7816214484123459,0,0
124,124,0.8490165086112005,0.5400984871261633,0,1
272,272,0.19807283877751392,0.5098963406925424,0,0
42,42,0.26964017531849394,0.4819723226093278,1,0
32,32,0.7062264858625882,0.12571439963003828,0,1
72,72,0.7054353557418328,0.5983599684900279,1,0
248,248,0.6605199825386454,0.9958465332162224,0,0
292,292,0.237070637681058,0.31864132142340873,0,0
20,20,0.07008015635852494,0.5054617909872473,1,0
80,80,0.02404432716741212,0.2296423052922314,0,1
190,190,0.4629425414683851,0.5495302435608052,0,0
28,28,0.7012736172332479,0.1676029604043313,0,1
282,282,0.43849403500074624,0.14203426006397502,1,1
184,184,0.2429046998826756,0.2048367147681536,1,1
174,174,0.9589815068811964,0.58917932786479,1,1
116,116,0.9635873290356904,0.25318694282332,0,1
218,218,0.3392944139378405,0.6687492734961009,0,0
116,116,0.9635873290356904,0.25318694282332,0,1
84,84,0.7926854223570428,0.5354812109224188,0,1
164,164,0.2485798307445116,0.2787743567112133,0,0
238,238,0.2816115079989609,0.2625894601038208,0,0
136,136,0.01120348606530952,0.0215494766415375,0,1
132,132,0.31845368366491755,0.7944985968188587,1,0
260,260,0.5385745258637191,0.9475125287218712,0,0
8,8,0.22647529063859465,0.5162717339583857,1,0
266,266,0.11848398730842925,0.1209505426624906,1,1
256,256,0.3678658882905311,0.11234409283886526,1,1
138,138,0.5769339100426898,0.5544275369476837,1,0
138,138,0.5769339100426898,0.5544275369476837,1,0
176,176,0.6332713570427713,0.5347361924176134,1,1
74,74,0.3989577537091717,0.9888704538749492,1,0
10,10,0.11287225032758108,0.18964116752879198,0,1
234,234,0.21444387792828126,0.4178322663065572,0,0
254,254,0.8840192577172398,0.6587313130278549,0,0
44,44,0.0155030510401023,0.5726939300774938,1,0
104,104,0.8465615080072596,0.9059366223738295,1,0
286,286,0.6935673532827562,0.2615651970011589,1,1
288,288,0.7558073247125338,0.6961698939639795,0,0
44,44,0.0155030510401023,0.5726939300774938,1,0
92,92,0.1588679040985248,0.20516984737099608,0,1
44,44,0.0155030510401023,0.5726939300774938,1,0
288,288,0.7558073247125338,0.6961698939639795,0,0
46,46,0.6681552358686719,0.43216195989740336,0,1
134,134,0.5064476986467743,0.5253694306557345,1,0
58,58,0.948893654079616,0.0046267334455177824,0,1
12,12,0.3873081336593579,0.4982776770249208,1,0
278,278,0.9147193604352752,0.3594551008729968,1,1
146,146,0.06254653022966916,0.22297495824807512,0,1
228,228,0.640158398178649,0.07378715420281677,1,1
18,18,0.07616900754057931,0.4426397868512068,1,0
150,150,0.9918999557552668,0.6737247713105368,0,0
200,200,0.3136361609077407,0.5317252284200907,0,0
34,34,0.7033197579781679,0.12611039444299788,0,1
80,80,0.02404432716741212,0.2296423052922314,0,1
94,94,0.8473875895186477,0.031624637048904725,0,1
282,282,0.43849403500074624,0.14203426006397502,1,1
238,238,0.2816115079989609,0.2625894601038208,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
32,32,0.7062264858625882,0.12571439963003828,0,1
68,68,0.9129793664968484,0.8489043287952692,1,0
202,202,0.1556031548632698,0.847576597936945,0,0
112,112,0.3713402651798032,0.2984263029725157,1,0
90,90,0.7643476469335556,0.8361746564526613,1,0
136,136,0.01120348606530952,0.0215494766415375,0,1
28,28,0.7012736172332479,0.1676029604043313,0,1
196,196,0.19890666689344286,0.14938396479421245,1,1
224,224,0.07895562714808257,0.8289246682400296,0,0
248,248,0.6605199825386454,0.9958465332162224,0,0
204,204,0.7851512371499222,0.13356761115169302,1,1
90,90,0.7643476469335556,0.8361746564526613,1,0
40,40,0.9202086322506912,0.6067561966156858,1,0
68,68,0.9129793664968484,0.8489043287952692,1,0
58,58,0.948893654079616,0.0046267334455177824,0,1
168,168,0.27891151502184885,0.5371188867163268,0,0
118,118,0.8001111554969652,0.08302699694414073,0,1
6,6,0.14067106021701206,0.3644395027287455,1,0
140,140,0.6811053320620737,0.3715549236243649,0,1
178,178,0.6110360575087446,0.7498092035637739,0,0
178,178,0.6110360575087446,0.7498092035637739,0,0
130,130,0.8088336208496899,0.451457326957786,0,1
120,120,0.7737893602916518,0.7304841788882583,1,0
220,220,0.7736533783977599,0.11804261767900948,1,1
174,174,0.9589815068811964,0.58917932786479,1,1
258,258,0.6572855417491338,0.2557780228878952,1,1
294,294,0.030823635253108606,0.6680527193194903,0,0
60,60,0.2555470463650257,0.7562156460506588,1,0
40,40,0.9202086322506912,0.6067561966156858,1,0
222,222,0.8512774309357568,0.6890743263961122,0,0
274,274,0.6313791314666808,0.8145038598363712,0,0
188,188,0.13001048954005956,0.5384903632462572,0,0
42,42,0.26964017531849394,0.4819723226093278,1,0
