,nets
0,147
1,191
2,146
3,144
4,23
5,229
6,223
7,172
8,112
9,275
10,266
11,270
12,77
13,162
14,100
15,190
16,221
17,122
18,55
19,199
20,262
21,103
22,157
23,106
24,201
25,220
26,247
27,8
28,64
29,235
30,258
31,108
32,129
33,293
34,224
35,84
36,51
37,241
38,198
39,233
40,76
41,299
42,294
43,80
44,158
45,175
46,207
47,25
48,27
49,148
50,132
51,48
52,264
53,30
54,248
55,249
56,279
57,36
58,110
59,149
60,297
61,184
62,34
63,159
64,135
65,243
66,202
67,71
68,37
69,33
70,217
71,194
72,169
73,206
74,63
75,261
76,177
77,11
78,67
79,49
80,91
81,7
82,277
83,94
84,58
85,32
86,292
87,38
88,265
89,236
90,193
91,251
92,154
93,203
94,44
95,171
96,47
97,17
