,nets
0,267
1,235
2,118
3,204
4,131
5,108
6,13
7,213
8,36
9,22
10,31
11,50
12,126
13,99
14,157
15,261
16,292
17,65
18,217
19,28
20,39
21,87
22,10
23,197
24,77
25,136
26,179
27,59
28,183
29,41
30,122
31,12
32,181
33,178
34,264
35,278
36,250
37,272
38,2
39,296
40,290
41,210
42,203
43,177
44,117
45,273
46,249
47,98
48,139
49,266
50,91
51,52
52,40
53,222
54,64
55,184
56,48
57,274
58,202
59,109
60,81
61,165
62,253
63,19
64,244
65,232
66,257
67,174
68,230
69,97
70,294
71,218
72,195
73,265
74,285
75,247
76,162
77,107
78,160
79,9
80,128
81,170
82,5
83,145
84,223
85,58
86,110
87,201
88,239
89,282
90,146
91,121
92,111
93,196
94,256
95,4
