,nets
0,120
1,220
2,280
3,164
4,166
5,128
6,96
7,257
8,151
9,113
10,52
11,240
12,28
13,29
14,256
15,199
16,288
17,103
18,49
19,127
20,17
21,76
22,177
23,287
24,8
25,95
26,192
27,134
28,211
29,267
30,25
31,16
32,188
33,269
34,212
35,115
36,231
37,187
38,181
39,43
40,174
41,119
42,180
43,230
44,65
45,178
46,275
47,157
48,104
49,140
50,11
51,135
52,93
53,227
54,109
55,87
56,108
57,292
58,123
59,100
60,247
61,55
62,91
63,224
64,235
65,124
66,242
67,205
68,73
69,206
70,84
71,117
72,154
73,15
74,111
75,229
