,nets
0,123
1,29
2,207
3,206
4,46
5,186
6,119
7,204
8,187
9,227
10,25
11,222
12,201
13,165
14,252
15,296
16,105
17,260
18,86
19,66
20,32
21,14
22,49
23,181
24,21
25,98
26,30
27,77
28,289
29,51
30,211
31,200
32,104
33,142
34,137
35,9
36,18
37,80
38,188
39,241
40,254
41,161
42,179
43,52
44,22
45,135
46,185
47,116
48,106
49,112
50,216
51,215
52,17
53,143
54,74
55,57
56,210
57,284
58,191
59,208
60,160
61,159
62,60
63,230
64,213
65,50
66,251
67,107
68,246
69,261
70,192
71,157
72,124
73,108
74,195
75,20
76,56
77,109
78,167
79,73
80,163
81,39
82,199
83,38
84,203
85,36
86,150
87,4
88,26
89,3
90,182
91,12
92,93
93,278
94,63
95,127
96,10
97,245
