,nets
0,211
1,30
2,235
3,136
4,14
5,109
6,229
7,57
8,215
9,105
10,161
11,256
12,132
13,281
14,71
15,40
16,28
17,276
18,82
19,158
20,217
21,5
22,76
23,72
24,259
25,145
26,151
27,44
28,46
29,173
30,98
31,205
32,184
33,180
34,11
35,244
36,118
37,56
38,221
39,300
40,92
41,212
42,77
43,162
44,269
45,127
46,59
47,38
48,1
49,284
50,89
51,52
52,95
53,21
54,135
55,166
56,242
57,265
58,231
59,141
60,291
61,261
62,119
63,190
64,24
65,129
66,257
67,10
68,294
69,207
70,43
71,230
72,70
73,143
74,295
75,68
76,289
77,264
78,194
79,23
80,79
81,198
82,226
83,124
84,288
85,292
86,154
87,160
88,94
89,12
90,192
91,113
