,x,y,class,realclass
56,0.3622233338816463,0.2878603929945073,1,0
286,0.6935673532827562,0.2615651970011589,1,1
16,0.9448645291386913,0.7336036291623412,1,0
38,0.621758183507342,0.07195307344258506,0,1
120,0.7737893602916518,0.7304841788882583,0,0
38,0.621758183507342,0.07195307344258506,0,1
8,0.22647529063859462,0.5162717339583857,1,0
150,0.9918999557552667,0.6737247713105368,0,0
138,0.5769339100426898,0.5544275369476837,0,0
206,0.1718836978822672,0.6492345863587997,0,0
76,0.8978597303169521,0.9054730467657858,1,0
24,0.4376553290522922,0.5668496901488428,1,0
204,0.7851512371499222,0.13356761115169302,1,1
102,0.4713286408490993,0.7133965525191511,1,0
96,0.6300640766411579,0.46488968292375543,0,1
156,0.43929082745770964,0.2630753614553992,1,1
0,0.020960225406117416,0.023552504269606533,0,1
174,0.9589815068811965,0.58917932786479,1,1
292,0.23707063768105796,0.31864132142340873,0,0
148,0.07182774189393948,0.24988995169588002,1,1
146,0.06254653022966916,0.22297495824807512,1,1
188,0.13001048954005956,0.5384903632462572,0,0
192,0.01703860249432665,0.9777097042625071,0,0
110,0.8235890696917083,0.68049019621277,1,0
100,0.8660139862794075,0.5676536256200548,0,1
50,0.2624955090882962,0.8982239174247237,1,0
82,0.2564800508545525,0.4692623687856474,1,0
214,0.5877592354272737,0.734756394637586,0,0
166,0.2810706564264851,0.987309807976851,0,0
260,0.5385745258637191,0.9475125287218711,0,0
250,0.8191363703341931,0.4909568834770861,1,1
168,0.27891151502184885,0.5371188867163268,0,0
78,0.172100646942701,0.8806622346887072,1,0
4,0.9307729610869862,0.8900883067506515,1,0
280,0.09154557778026284,0.6422408600019854,0,0
230,0.9754936679436769,0.7453056896908391,0,0
56,0.3622233338816463,0.2878603929945073,1,0
210,0.2298139800395419,0.25234925498584027,0,0
130,0.8088336208496899,0.45145732695778595,1,1
90,0.7643476469335556,0.8361746564526613,1,0
270,0.8654848980805689,0.4846352817613585,1,1
288,0.7558073247125338,0.6961698939639795,0,0
248,0.6605199825386454,0.9958465332162223,0,0
128,0.7289548844129679,0.5148265315100035,1,1
120,0.7737893602916518,0.7304841788882583,0,0
26,0.47339708164816596,0.9795498501702998,1,0
152,0.7874182101095152,0.5025401511465452,1,1
204,0.7851512371499222,0.13356761115169302,1,1
244,0.7702579851524385,0.9830223698031771,0,0
176,0.6332713570427713,0.5347361924176134,1,1
152,0.7874182101095152,0.5025401511465452,1,1
52,0.2719278374246771,0.5468530845492777,1,0
298,0.11995263135765322,0.14032054577175146,1,1
260,0.5385745258637191,0.9475125287218711,0,0
158,0.7782015678254757,0.9926728257034352,0,0
60,0.2555470463650257,0.7562156460506588,1,0
250,0.8191363703341931,0.4909568834770861,1,1
92,0.1588679040985248,0.20516984737099608,0,1
162,0.6030272800276109,0.5615510909871484,0,0
146,0.06254653022966916,0.22297495824807512,1,1
42,0.26964017531849394,0.48197232260932776,1,0
10,0.11287225032758108,0.189641167528792,0,1
36,0.4082342548346405,0.06524824771572624,0,1
182,0.9777708116902457,0.5524661093932397,1,1
250,0.8191363703341931,0.4909568834770861,1,1
84,0.7926854223570428,0.5354812109224188,0,1
194,0.3948054424265498,0.02261144050937558,1,1
44,0.0155030510401023,0.5726939300774938,1,0
90,0.7643476469335556,0.8361746564526613,1,0
144,0.2959744170692191,0.9275908051604583,0,0
80,0.024044327167412116,0.2296423052922314,0,1
162,0.6030272800276109,0.5615510909871484,0,0
208,0.06373439286187332,0.4494210417052549,0,0
72,0.7054353557418328,0.5983599684900279,1,0
158,0.7782015678254757,0.9926728257034352,0,0
86,0.9757744817500839,0.49387382620889264,0,1
102,0.4713286408490993,0.7133965525191511,1,0
74,0.39895775370917164,0.9888704538749493,1,0
94,0.8473875895186477,0.031624637048904725,0,1
68,0.9129793664968484,0.8489043287952692,1,0
194,0.3948054424265498,0.02261144050937558,1,1
8,0.22647529063859462,0.5162717339583857,1,0
132,0.31845368366491755,0.7944985968188587,0,0
42,0.26964017531849394,0.48197232260932776,1,0
36,0.4082342548346405,0.06524824771572624,0,1
26,0.47339708164816596,0.9795498501702998,1,0
98,0.7360628192277092,0.11298316278759424,0,1
104,0.8465615080072596,0.9059366223738295,1,0
112,0.37134026517980323,0.2984263029725157,1,0
54,0.5014738887016406,0.6857854504414365,1,0
234,0.21444387792828123,0.41783226630655723,0,0
240,0.6509303884609012,0.5365565146046877,1,1
0,0.020960225406117416,0.023552504269606533,0,1
286,0.6935673532827562,0.2615651970011589,1,1
102,0.4713286408490993,0.7133965525191511,1,0
170,0.29854772341410396,0.01615660480240355,1,1
238,0.28161150799896095,0.2625894601038208,0,0
166,0.2810706564264851,0.987309807976851,0,0
202,0.1556031548632698,0.847576597936945,0,0
154,0.17581464706318572,0.08413470182410632,1,1
28,0.701273617233248,0.1676029604043313,0,1
106,0.8075775971047588,0.13007250415760707,0,1
148,0.07182774189393948,0.24988995169588002,1,1
206,0.1718836978822672,0.6492345863587997,0,0
202,0.1556031548632698,0.847576597936945,0,0
132,0.31845368366491755,0.7944985968188587,0,0
76,0.8978597303169521,0.9054730467657858,1,0
130,0.8088336208496899,0.45145732695778595,1,1
12,0.3873081336593579,0.49827767702492076,1,0
110,0.8235890696917083,0.68049019621277,1,0
234,0.21444387792828123,0.41783226630655723,0,0
40,0.9202086322506912,0.6067561966156858,1,0
114,0.894007253715493,0.505110614000583,0,1
224,0.07895562714808257,0.8289246682400296,0,0
194,0.3948054424265498,0.02261144050937558,1,1
274,0.6313791314666808,0.8145038598363712,0,0
244,0.7702579851524385,0.9830223698031771,0,0
172,0.9191686886305998,0.6365897381171675,0,0
74,0.39895775370917164,0.9888704538749493,1,0
218,0.33929441393784054,0.6687492734961009,0,0
20,0.07008015635852494,0.5054617909872473,1,0
66,0.17907652768537485,0.8349566351954396,1,0
24,0.4376553290522922,0.5668496901488428,1,0
138,0.5769339100426898,0.5544275369476837,0,0
108,0.6103767287124373,0.7430945490697728,1,0
226,0.7292583276819877,0.4332156864578838,1,1
298,0.11995263135765322,0.14032054577175146,1,1
292,0.23707063768105796,0.31864132142340873,0,0
64,0.9086961928615361,0.5872093167813265,0,1
52,0.2719278374246771,0.5468530845492777,1,0
142,0.4968525430015025,0.5930885375686544,0,0
146,0.06254653022966916,0.22297495824807512,1,1
92,0.1588679040985248,0.20516984737099608,0,1
16,0.9448645291386913,0.7336036291623412,1,0
152,0.7874182101095152,0.5025401511465452,1,1
180,0.19762916874304204,0.859696158595778,0,0
240,0.6509303884609012,0.5365565146046877,1,1
138,0.5769339100426898,0.5544275369476837,0,0
288,0.7558073247125338,0.6961698939639795,0,0
130,0.8088336208496899,0.45145732695778595,1,1
274,0.6313791314666808,0.8145038598363712,0,0
228,0.640158398178649,0.07378715420281678,1,1
246,0.31933024953544475,0.781621448412346,0,0
266,0.11848398730842924,0.12095054266249061,1,1
114,0.894007253715493,0.505110614000583,0,1
212,0.5864176206842636,0.5306941758848503,0,0
54,0.5014738887016406,0.6857854504414365,1,0
234,0.21444387792828123,0.41783226630655723,0,0
8,0.22647529063859462,0.5162717339583857,1,0
274,0.6313791314666808,0.8145038598363712,0,0
