,Unnamed: 0,x,y,class,realclass
188,188,0.13001048954005956,0.5384903632462572,0,0
298,298,0.11995263135765323,0.14032054577175146,1,1
218,218,0.3392944139378405,0.6687492734961009,0,0
86,86,0.975774481750084,0.4938738262088926,1,1
132,132,0.31845368366491755,0.7944985968188587,0,0
120,120,0.7737893602916518,0.7304841788882583,0,0
8,8,0.22647529063859465,0.5162717339583857,1,0
24,24,0.4376553290522922,0.5668496901488428,1,0
178,178,0.6110360575087446,0.7498092035637739,0,0
100,100,0.8660139862794075,0.5676536256200548,1,1
174,174,0.9589815068811964,0.58917932786479,1,1
208,208,0.06373439286187332,0.4494210417052549,0,0
92,92,0.1588679040985248,0.20516984737099608,1,1
284,284,0.7066532799987084,0.6181553632321857,0,0
128,128,0.7289548844129679,0.5148265315100035,1,1
282,282,0.43849403500074624,0.14203426006397502,1,1
88,88,0.14566607255308062,0.2066440037135846,1,1
162,162,0.6030272800276109,0.5615510909871484,0,0
190,190,0.4629425414683851,0.5495302435608052,0,0
4,4,0.9307729610869862,0.8900883067506515,1,0
98,98,0.7360628192277092,0.11298316278759425,1,1
294,294,0.030823635253108606,0.6680527193194903,0,0
264,264,0.7233678217869768,0.8396916169681932,0,0
90,90,0.7643476469335556,0.8361746564526613,0,0
74,74,0.3989577537091717,0.9888704538749492,0,0
84,84,0.7926854223570428,0.5354812109224188,1,1
142,142,0.4968525430015025,0.5930885375686544,0,0
62,62,0.755152080700534,0.8752595423531521,0,0
188,188,0.13001048954005956,0.5384903632462572,0,0
16,16,0.9448645291386912,0.7336036291623412,1,0
38,38,0.621758183507342,0.07195307344258506,1,1
194,194,0.3948054424265498,0.02261144050937558,1,1
62,62,0.755152080700534,0.8752595423531521,0,0
102,102,0.4713286408490993,0.7133965525191511,0,0
198,198,0.2398086935337411,0.9252180921527372,0,0
126,126,0.2266001240055151,0.6060698069401663,0,0
254,254,0.8840192577172398,0.6587313130278549,0,0
290,290,0.1810897985364458,0.3176113753951965,0,0
230,230,0.9754936679436768,0.7453056896908391,0,0
10,10,0.11287225032758108,0.18964116752879198,0,1
104,104,0.8465615080072596,0.9059366223738295,0,0
268,268,0.2256885899241391,0.2927614609219803,0,0
130,130,0.8088336208496899,0.451457326957786,1,1
204,204,0.7851512371499222,0.13356761115169302,1,1
14,14,0.6308905941545847,0.9026286172291512,1,0
14,14,0.6308905941545847,0.9026286172291512,1,0
228,228,0.640158398178649,0.07378715420281677,1,1
16,16,0.9448645291386912,0.7336036291623412,1,0
158,158,0.7782015678254757,0.9926728257034352,0,0
296,296,0.3199764651263568,0.7594534405909926,0,0
46,46,0.6681552358686719,0.43216195989740336,1,1
48,48,0.5359957138140486,0.5721989560344781,0,0
118,118,0.8001111554969652,0.08302699694414073,1,1
256,256,0.3678658882905311,0.11234409283886526,1,1
198,198,0.2398086935337411,0.9252180921527372,0,0
176,176,0.6332713570427713,0.5347361924176134,1,1
60,60,0.2555470463650257,0.7562156460506588,0,0
238,238,0.2816115079989609,0.2625894601038208,0,0
110,110,0.8235890696917083,0.6804901962127701,0,0
146,146,0.06254653022966916,0.22297495824807512,1,1
214,214,0.5877592354272737,0.7347563946375859,0,0
270,270,0.8654848980805689,0.4846352817613585,1,1
164,164,0.2485798307445116,0.2787743567112133,0,0
58,58,0.948893654079616,0.0046267334455177824,1,1
292,292,0.237070637681058,0.31864132142340873,0,0
292,292,0.237070637681058,0.31864132142340873,0,0
212,212,0.5864176206842636,0.5306941758848503,0,0
54,54,0.5014738887016406,0.6857854504414365,0,0
30,30,0.028406023241866807,0.6606277463699036,0,0
102,102,0.4713286408490993,0.7133965525191511,0,0
94,94,0.8473875895186477,0.031624637048904725,1,1
278,278,0.9147193604352752,0.3594551008729968,1,1
0,0,0.020960225406117416,0.02355250426960653,0,1
192,192,0.01703860249432665,0.9777097042625073,0,0
16,16,0.9448645291386912,0.7336036291623412,1,0
170,170,0.298547723414104,0.01615660480240355,1,1
202,202,0.1556031548632698,0.847576597936945,0,0
92,92,0.1588679040985248,0.20516984737099608,1,1
60,60,0.2555470463650257,0.7562156460506588,0,0
138,138,0.5769339100426898,0.5544275369476837,0,0
104,104,0.8465615080072596,0.9059366223738295,0,0
88,88,0.14566607255308062,0.2066440037135846,1,1
214,214,0.5877592354272737,0.7347563946375859,0,0
20,20,0.07008015635852494,0.5054617909872473,1,0
192,192,0.01703860249432665,0.9777097042625073,0,0
108,108,0.6103767287124373,0.7430945490697728,0,0
170,170,0.298547723414104,0.01615660480240355,1,1
182,182,0.9777708116902456,0.5524661093932397,1,1
142,142,0.4968525430015025,0.5930885375686544,0,0
150,150,0.9918999557552668,0.6737247713105368,0,0
232,232,0.07383187256388046,0.11182282737101068,1,1
166,166,0.2810706564264851,0.987309807976851,0,0
60,60,0.2555470463650257,0.7562156460506588,0,0
296,296,0.3199764651263568,0.7594534405909926,0,0
92,92,0.1588679040985248,0.20516984737099608,1,1
34,34,0.7033197579781679,0.12611039444299788,1,1
292,292,0.237070637681058,0.31864132142340873,0,0
18,18,0.07616900754057931,0.4426397868512068,1,0
24,24,0.4376553290522922,0.5668496901488428,1,0
12,12,0.3873081336593579,0.4982776770249208,1,0
162,162,0.6030272800276109,0.5615510909871484,0,0
6,6,0.14067106021701206,0.3644395027287455,1,0
64,64,0.908696192861536,0.5872093167813265,1,1
198,198,0.2398086935337411,0.9252180921527372,0,0
108,108,0.6103767287124373,0.7430945490697728,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
6,6,0.14067106021701206,0.3644395027287455,1,0
70,70,0.06203326777409135,0.6519463763828255,0,0
278,278,0.9147193604352752,0.3594551008729968,1,1
12,12,0.3873081336593579,0.4982776770249208,1,0
172,172,0.9191686886305998,0.6365897381171675,0,0
234,234,0.21444387792828126,0.4178322663065572,0,0
4,4,0.9307729610869862,0.8900883067506515,1,0
6,6,0.14067106021701206,0.3644395027287455,1,0
92,92,0.1588679040985248,0.20516984737099608,1,1
250,250,0.8191363703341931,0.4909568834770861,1,1
114,114,0.8940072537154929,0.5051106140005829,1,1
242,242,0.11267703292356612,0.3764038114686172,0,0
174,174,0.9589815068811964,0.58917932786479,1,1
44,44,0.0155030510401023,0.5726939300774938,0,0
292,292,0.237070637681058,0.31864132142340873,0,0
208,208,0.06373439286187332,0.4494210417052549,0,0
50,50,0.2624955090882962,0.8982239174247237,0,0
294,294,0.030823635253108606,0.6680527193194903,0,0
230,230,0.9754936679436768,0.7453056896908391,0,0
166,166,0.2810706564264851,0.987309807976851,0,0
290,290,0.1810897985364458,0.3176113753951965,0,0
262,262,0.5988276605346023,0.4968242684107093,1,1
170,170,0.298547723414104,0.01615660480240355,1,1
126,126,0.2266001240055151,0.6060698069401663,0,0
32,32,0.7062264858625882,0.12571439963003828,1,1
176,176,0.6332713570427713,0.5347361924176134,1,1
250,250,0.8191363703341931,0.4909568834770861,1,1
284,284,0.7066532799987084,0.6181553632321857,0,0
26,26,0.473397081648166,0.9795498501702998,1,0
174,174,0.9589815068811964,0.58917932786479,1,1
6,6,0.14067106021701206,0.3644395027287455,1,0
164,164,0.2485798307445116,0.2787743567112133,0,0
216,216,0.7875035828108031,0.20354174274502254,1,1
54,54,0.5014738887016406,0.6857854504414365,0,0
36,36,0.4082342548346405,0.06524824771572624,1,1
238,238,0.2816115079989609,0.2625894601038208,0,0
0,0,0.020960225406117416,0.02355250426960653,0,1
242,242,0.11267703292356612,0.3764038114686172,0,0
12,12,0.3873081336593579,0.4982776770249208,1,0
54,54,0.5014738887016406,0.6857854504414365,0,0
276,276,0.13889777103967804,0.4000881118248893,0,0
100,100,0.8660139862794075,0.5676536256200548,1,1
260,260,0.5385745258637191,0.9475125287218712,0,0
242,242,0.11267703292356612,0.3764038114686172,0,0
