,x,y,class,realclass
178,0.6110360575087446,0.7498092035637739,0,0
98,0.7360628192277092,0.11298316278759424,1,1
210,0.2298139800395419,0.25234925498584027,0,0
284,0.7066532799987084,0.6181553632321857,0,0
84,0.7926854223570428,0.5354812109224188,1,1
118,0.8001111554969652,0.08302699694414073,1,1
256,0.36786588829053113,0.11234409283886526,1,1
148,0.07182774189393948,0.24988995169588002,1,1
140,0.6811053320620737,0.37155492362436493,1,1
110,0.8235890696917083,0.68049019621277,0,0
142,0.4968525430015025,0.5930885375686544,0,0
0,0.020960225406117416,0.023552504269606533,0,1
266,0.11848398730842924,0.12095054266249061,1,1
80,0.024044327167412116,0.2296423052922314,1,1
54,0.5014738887016406,0.6857854504414365,1,0
196,0.19890666689344283,0.14938396479421245,1,1
250,0.8191363703341931,0.4909568834770861,1,1
122,0.31848873691996094,0.5511822065497508,0,0
78,0.172100646942701,0.8806622346887072,0,0
176,0.6332713570427713,0.5347361924176134,1,1
44,0.0155030510401023,0.5726939300774938,1,0
32,0.7062264858625882,0.12571439963003828,0,1
266,0.11848398730842924,0.12095054266249061,1,1
80,0.024044327167412116,0.2296423052922314,1,1
18,0.07616900754057931,0.44263978685120675,1,0
40,0.9202086322506912,0.6067561966156858,1,0
116,0.9635873290356904,0.25318694282332,1,1
206,0.1718836978822672,0.6492345863587997,0,0
116,0.9635873290356904,0.25318694282332,1,1
96,0.6300640766411579,0.46488968292375543,1,1
106,0.8075775971047588,0.13007250415760707,1,1
154,0.17581464706318572,0.08413470182410632,1,1
172,0.9191686886305998,0.6365897381171675,0,0
20,0.07008015635852494,0.5054617909872473,1,0
86,0.9757744817500839,0.49387382620889264,1,1
230,0.9754936679436769,0.7453056896908391,0,0
206,0.1718836978822672,0.6492345863587997,0,0
246,0.31933024953544475,0.781621448412346,0,0
168,0.27891151502184885,0.5371188867163268,0,0
38,0.621758183507342,0.07195307344258506,0,1
296,0.3199764651263568,0.7594534405909926,0,0
262,0.5988276605346023,0.49682426841070926,1,1
114,0.894007253715493,0.505110614000583,1,1
248,0.6605199825386454,0.9958465332162223,0,0
120,0.7737893602916518,0.7304841788882583,0,0
114,0.894007253715493,0.505110614000583,1,1
206,0.1718836978822672,0.6492345863587997,0,0
294,0.030823635253108606,0.6680527193194903,0,0
34,0.7033197579781679,0.12611039444299788,0,1
92,0.1588679040985248,0.20516984737099608,1,1
