,x,y,class,realclass
0,0.6297433227663439,0.6170668239109454,1,0
1,0.310921473055522,0.4200652463428598,1,0
2,0.2008213509471699,0.9413998076343644,1,0
3,0.12135640299526163,0.7014567630063888,1,0
4,0.8352989334531875,0.4593481282758418,0,1
5,0.9679046996603241,0.17142595863274568,0,1
6,0.9649563089021252,0.32046080050651704,0,1
7,0.9455418492734392,0.0961863251938263,0,1
8,0.6723847002362756,0.05337492364575802,0,1
9,0.26300313166562106,0.6622565218496154,1,0
10,0.2862731800654781,0.5028604340257753,1,0
11,0.5195741149281461,0.38297068793043487,0,1
12,0.3253937256986784,0.19881052070022898,0,1
13,0.09363525338650414,0.32824823515569856,1,0
14,0.9213385914059229,0.9549130273958941,1,0
15,0.2957571966687197,0.5080209756347509,1,0
16,0.1075390310662423,0.10221404990142058,0,1
17,0.5160459753296177,0.8422467685082021,1,0
18,0.23217132712141908,0.5865629633865164,1,0
19,0.7932651434462568,0.9463077503193342,1,0
20,0.8832535729691231,0.7834493508022288,1,0
21,0.54057660341841,0.6037208429087184,1,0
22,0.3825609670306146,0.6542460524641321,1,0
23,0.8448789567123642,0.3787880197028357,0,1
24,0.7568025603847518,0.5941005957015421,0,1
25,0.1497955678014622,0.41063800682639195,1,0
26,0.112131018983331,0.9522702330721644,1,0
27,0.14367276516371397,0.4355293506641368,1,0
28,0.6074067567741107,0.7948214636249723,1,0
29,0.3098852081961275,0.921024710774547,1,0
30,0.3580843719684056,0.4102045802901496,0,0
31,0.6985120986483198,0.9839082718796435,0,0
32,0.2459537640702245,0.15050507945146252,1,1
33,0.036868224274569816,0.11633345990639266,1,1
34,0.22200017983540066,0.3954082783268308,0,0
35,0.9320888929408963,0.0921709909331524,1,1
36,0.21203806209762532,0.6296336065991078,0,0
37,0.15887679603432914,0.5904934171341052,0,0
38,0.3485988100277375,0.4884022146732304,0,0
39,0.2119067613499106,0.13245201741690915,1,1
40,0.06689373373140717,0.04175429448417445,1,1
41,0.3959606355798262,0.30601770230722114,0,0
42,0.6919724858255331,0.17035487563715102,1,1
43,0.7171851730873692,0.6048959654197839,0,0
44,0.2712655877906456,0.5046927646019127,0,0
45,0.5757239894625454,0.9177796183595339,0,0
46,0.4045934390953878,0.6676379160660402,0,0
47,0.43033953339291287,0.1114499881460439,1,1
48,0.011178726049876353,0.6164053301942336,0,0
49,0.2720638151067738,0.0509802073251574,1,1
50,0.9306542160755182,0.590972354555315,1,1
51,0.6142269790372699,0.7151127201130064,0,0
52,0.038149785160194405,0.5016186114347997,0,0
53,0.3702394424480714,0.5684623405254695,0,0
54,0.7784212275179095,0.9214176382217929,0,0
55,0.9667921543425821,0.47323801705139945,1,1
56,0.3384130709848263,0.18669630468347498,1,1
57,0.23013944475203274,0.06760111079649223,1,1
58,0.3815167572227879,0.3418655645760703,0,0
59,0.6732255098509402,0.4899688720765204,1,1
