,nets
0,134
1,51
2,280
3,232
4,239
5,157
6,282
7,9
8,236
9,26
10,6
11,20
12,31
13,65
14,96
15,52
16,181
17,212
18,13
19,293
20,203
21,178
22,39
23,237
24,185
25,146
26,107
27,50
28,58
29,45
30,123
31,208
32,17
33,131
34,199
35,165
36,228
37,290
38,194
39,286
40,55
41,262
42,128
43,222
44,90
45,142
46,21
47,12
48,224
49,124
50,62
51,214
52,5
53,149
54,28
55,154
56,230
57,48
58,170
59,198
60,114
61,44
62,93
63,264
64,130
65,11
66,265
67,220
68,183
69,274
70,225
71,61
72,85
73,126
74,190
75,182
76,73
77,162
78,284
79,102
80,253
81,19
82,158
83,161
84,172
85,215
86,151
87,234
88,245
89,246
90,83
91,176
92,112
93,136
94,40
95,177
96,59
97,80
