,nets
0,133
1,265
2,289
3,15
4,192
5,158
6,292
7,238
8,129
9,187
10,126
11,73
12,119
13,110
14,209
15,11
16,204
17,28
18,134
19,149
20,279
21,267
22,215
23,113
24,161
25,62
26,16
27,5
28,74
29,116
30,194
31,299
32,273
33,60
34,70
35,127
36,76
37,173
38,118
39,22
40,242
41,54
42,254
43,30
44,250
45,212
46,291
47,89
48,128
49,178
50,216
51,218
52,297
53,135
54,198
55,249
56,148
57,10
58,151
59,229
60,281
61,65
62,109
63,83
64,145
65,143
66,213
67,167
68,106
69,196
70,125
71,283
72,287
73,8
74,121
75,14
76,217
77,115
78,88
79,37
80,300
81,123
82,107
83,152
84,277
85,275
86,21
87,261
88,197
89,284
90,46
