,nets
0,259
1,282
2,246
3,38
4,258
5,73
6,36
7,51
8,103
9,287
10,241
11,100
12,69
13,124
14,32
15,133
16,274
17,279
18,31
19,130
20,80
21,26
22,146
23,139
24,185
25,256
26,90
27,148
28,158
29,192
30,9
31,18
32,151
33,270
34,162
35,264
36,76
37,233
38,243
39,50
40,61
41,66
42,190
43,114
44,111
45,156
46,68
47,253
48,289
49,268
50,242
51,83
52,218
53,159
54,24
55,155
56,21
57,10
58,296
59,197
60,54
61,234
62,37
63,163
64,265
65,53
66,171
67,106
68,184
69,290
70,58
71,220
72,27
73,122
74,284
75,119
76,140
77,206
