,Unnamed: 0,x,y,class,realclass
254,254,0.8840192577172398,0.6587313130278549,0,0
284,284,0.7066532799987084,0.6181553632321857,0,0
116,116,0.9635873290356904,0.25318694282332,1,1
82,82,0.2564800508545525,0.4692623687856474,0,0
290,290,0.1810897985364458,0.3176113753951965,0,0
108,108,0.6103767287124373,0.7430945490697728,0,0
102,102,0.4713286408490993,0.7133965525191511,0,0
34,34,0.7033197579781679,0.12611039444299788,0,1
172,172,0.9191686886305998,0.6365897381171675,0,0
52,52,0.2719278374246771,0.5468530845492777,1,0
210,210,0.2298139800395419,0.2523492549858403,0,0
72,72,0.7054353557418328,0.5983599684900279,0,0
94,94,0.8473875895186477,0.031624637048904725,1,1
14,14,0.6308905941545847,0.9026286172291512,1,0
54,54,0.5014738887016406,0.6857854504414365,1,0
240,240,0.6509303884609012,0.5365565146046877,1,1
284,284,0.7066532799987084,0.6181553632321857,0,0
78,78,0.172100646942701,0.8806622346887072,0,0
82,82,0.2564800508545525,0.4692623687856474,0,0
202,202,0.1556031548632698,0.847576597936945,0,0
100,100,0.8660139862794075,0.5676536256200548,1,1
232,232,0.07383187256388046,0.11182282737101068,1,1
252,252,0.14058184109494154,0.7596164740893725,0,0
184,184,0.2429046998826756,0.2048367147681536,1,1
202,202,0.1556031548632698,0.847576597936945,0,0
132,132,0.31845368366491755,0.7944985968188587,0,0
138,138,0.5769339100426898,0.5544275369476837,0,0
24,24,0.4376553290522922,0.5668496901488428,1,0
118,118,0.8001111554969652,0.08302699694414073,1,1
2,2,0.44791979980060215,0.5215678131773184,1,0
32,32,0.7062264858625882,0.12571439963003828,0,1
270,270,0.8654848980805689,0.4846352817613585,1,1
62,62,0.755152080700534,0.8752595423531521,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
116,116,0.9635873290356904,0.25318694282332,1,1
160,160,0.4136126112071822,0.5003343677331088,0,0
192,192,0.01703860249432665,0.9777097042625073,0,0
242,242,0.11267703292356612,0.3764038114686172,0,0
142,142,0.4968525430015025,0.5930885375686544,0,0
238,238,0.2816115079989609,0.2625894601038208,0,0
110,110,0.8235890696917083,0.6804901962127701,0,0
162,162,0.6030272800276109,0.5615510909871484,0,0
298,298,0.11995263135765323,0.14032054577175146,1,1
