,nets
0,40
1,162
2,255
3,292
4,153
5,196
6,132
7,271
8,281
9,188
10,300
11,30
12,147
13,67
14,117
15,150
16,182
17,79
18,206
19,146
20,100
21,32
22,213
23,39
24,190
25,5
26,198
27,268
28,195
29,287
30,244
31,224
32,75
33,226
34,103
35,283
36,218
37,204
38,240
39,241
40,22
41,148
42,108
43,270
44,215
45,223
46,97
47,285
48,266
49,130
50,113
51,77
52,237
53,109
54,104
55,296
56,274
57,18
58,115
59,251
60,49
61,131
62,201
63,246
64,275
65,194
66,44
67,163
68,160
69,36
70,174
71,264
72,90
73,155
74,239
75,99
76,149
77,179
78,175
79,258
80,57
81,176
82,47
83,145
84,181
85,83
86,21
