,nets
0,224
1,272
2,222
3,124
4,217
5,229
6,106
7,210
8,286
9,169
10,98
11,131
12,166
13,57
14,146
15,63
16,248
17,262
18,185
19,240
20,233
21,126
22,119
23,86
24,14
25,70
26,153
27,118
28,215
29,31
30,140
31,147
32,207
33,96
34,84
35,239
36,24
37,23
38,61
39,129
40,47
41,55
42,155
43,8
44,133
45,73
46,214
47,265
48,99
49,138
50,42
51,173
52,186
53,6
54,18
55,56
56,28
57,223
58,107
59,162
60,201
61,80
62,122
63,250
64,252
65,89
66,279
67,242
68,274
69,158
70,111
71,235
72,52
73,271
74,108
75,3
76,78
77,178
78,81
79,157
80,48
81,114
82,149
83,161
84,60
