,nets
0,20
1,183
2,260
3,143
4,87
5,6
6,25
7,264
8,218
9,19
10,281
11,268
12,291
13,29
14,129
15,96
16,287
17,195
18,182
19,274
20,234
21,44
22,126
23,184
24,58
25,54
26,188
27,153
28,198
29,272
30,290
31,41
32,128
33,293
34,145
35,71
36,220
37,17
38,52
39,179
40,34
41,14
42,186
43,2
44,84
45,104
46,108
47,216
48,271
49,163
50,48
51,157
52,241
53,94
54,227
55,229
56,136
57,117
58,152
59,82
60,10
61,130
62,81
63,231
64,296
65,257
66,113
67,181
68,235
69,75
70,192
71,73
72,99
73,170
74,32
75,215
76,146
77,187
78,295
79,275
80,42
81,201
82,46
83,59
84,80
85,209
86,123
87,208
88,196
89,109
90,242
91,173
92,265
93,194
94,189
95,254
96,57
97,51
98,70
