,Unnamed: 0,x,y,class,realclass
118,118,0.8001111554969652,0.08302699694414073,0,1
140,140,0.6811053320620737,0.3715549236243649,0,1
56,56,0.3622233338816463,0.2878603929945073,1,0
30,30,0.028406023241866807,0.6606277463699036,1,0
206,206,0.1718836978822672,0.6492345863587997,0,0
248,248,0.6605199825386454,0.9958465332162224,0,0
208,208,0.06373439286187332,0.4494210417052549,0,0
270,270,0.8654848980805689,0.4846352817613585,1,1
12,12,0.3873081336593579,0.4982776770249208,1,0
54,54,0.5014738887016406,0.6857854504414365,1,0
214,214,0.5877592354272737,0.7347563946375859,0,0
104,104,0.8465615080072596,0.9059366223738295,1,0
232,232,0.07383187256388046,0.11182282737101068,1,1
148,148,0.07182774189393948,0.24988995169588,0,1
160,160,0.4136126112071822,0.5003343677331088,0,0
154,154,0.17581464706318572,0.08413470182410633,1,1
166,166,0.2810706564264851,0.987309807976851,0,0
60,60,0.2555470463650257,0.7562156460506588,1,0
50,50,0.2624955090882962,0.8982239174247237,1,0
60,60,0.2555470463650257,0.7562156460506588,1,0
198,198,0.2398086935337411,0.9252180921527372,0,0
108,108,0.6103767287124373,0.7430945490697728,1,0
112,112,0.3713402651798032,0.2984263029725157,1,0
20,20,0.07008015635852494,0.5054617909872473,1,0
234,234,0.21444387792828126,0.4178322663065572,0,0
198,198,0.2398086935337411,0.9252180921527372,0,0
226,226,0.7292583276819877,0.4332156864578838,1,1
118,118,0.8001111554969652,0.08302699694414073,0,1
250,250,0.8191363703341931,0.4909568834770861,1,1
170,170,0.298547723414104,0.01615660480240355,1,1
208,208,0.06373439286187332,0.4494210417052549,0,0
20,20,0.07008015635852494,0.5054617909872473,1,0
62,62,0.755152080700534,0.8752595423531521,1,0
52,52,0.2719278374246771,0.5468530845492777,1,0
92,92,0.1588679040985248,0.20516984737099608,0,1
116,116,0.9635873290356904,0.25318694282332,0,1
294,294,0.030823635253108606,0.6680527193194903,0,0
100,100,0.8660139862794075,0.5676536256200548,0,1
110,110,0.8235890696917083,0.6804901962127701,1,0
0,0,0.020960225406117416,0.02355250426960653,0,1
8,8,0.22647529063859465,0.5162717339583857,1,0
6,6,0.14067106021701206,0.3644395027287455,1,0
246,246,0.31933024953544475,0.7816214484123459,0,0
96,96,0.6300640766411579,0.4648896829237554,0,1
220,220,0.7736533783977599,0.11804261767900948,1,1
134,134,0.5064476986467743,0.5253694306557345,1,0
110,110,0.8235890696917083,0.6804901962127701,1,0
134,134,0.5064476986467743,0.5253694306557345,1,0
92,92,0.1588679040985248,0.20516984737099608,0,1
78,78,0.172100646942701,0.8806622346887072,1,0
144,144,0.2959744170692191,0.9275908051604584,1,0
252,252,0.14058184109494154,0.7596164740893725,0,0
64,64,0.908696192861536,0.5872093167813265,0,1
200,200,0.3136361609077407,0.5317252284200907,0,0
46,46,0.6681552358686719,0.43216195989740336,0,1
178,178,0.6110360575087446,0.7498092035637739,0,0
220,220,0.7736533783977599,0.11804261767900948,1,1
156,156,0.4392908274577096,0.2630753614553992,1,1
80,80,0.02404432716741212,0.2296423052922314,0,1
278,278,0.9147193604352752,0.3594551008729968,1,1
70,70,0.06203326777409135,0.6519463763828255,1,0
200,200,0.3136361609077407,0.5317252284200907,0,0
146,146,0.06254653022966916,0.22297495824807512,0,1
162,162,0.6030272800276109,0.5615510909871484,0,0
66,66,0.17907652768537485,0.8349566351954396,1,0
74,74,0.3989577537091717,0.9888704538749492,1,0
52,52,0.2719278374246771,0.5468530845492777,1,0
42,42,0.26964017531849394,0.4819723226093278,1,0
102,102,0.4713286408490993,0.7133965525191511,1,0
48,48,0.5359957138140486,0.5721989560344781,1,0
72,72,0.7054353557418328,0.5983599684900279,1,0
246,246,0.31933024953544475,0.7816214484123459,0,0
104,104,0.8465615080072596,0.9059366223738295,1,0
150,150,0.9918999557552668,0.6737247713105368,0,0
96,96,0.6300640766411579,0.4648896829237554,0,1
18,18,0.07616900754057931,0.4426397868512068,1,0
290,290,0.1810897985364458,0.3176113753951965,0,0
70,70,0.06203326777409135,0.6519463763828255,1,0
210,210,0.2298139800395419,0.2523492549858403,0,0
82,82,0.2564800508545525,0.4692623687856474,1,0
244,244,0.7702579851524385,0.9830223698031773,0,0
242,242,0.11267703292356612,0.3764038114686172,0,0
142,142,0.4968525430015025,0.5930885375686544,1,0
240,240,0.6509303884609012,0.5365565146046877,1,1
230,230,0.9754936679436768,0.7453056896908391,0,0
126,126,0.2266001240055151,0.6060698069401663,1,0
72,72,0.7054353557418328,0.5983599684900279,1,0
162,162,0.6030272800276109,0.5615510909871484,0,0
138,138,0.5769339100426898,0.5544275369476837,1,0
76,76,0.8978597303169521,0.9054730467657858,1,0
224,224,0.07895562714808257,0.8289246682400296,0,0
268,268,0.2256885899241391,0.2927614609219803,0,0
130,130,0.8088336208496899,0.451457326957786,0,1
166,166,0.2810706564264851,0.987309807976851,0,0
124,124,0.8490165086112005,0.5400984871261633,0,1
96,96,0.6300640766411579,0.4648896829237554,0,1
26,26,0.473397081648166,0.9795498501702998,1,0
208,208,0.06373439286187332,0.4494210417052549,0,0
38,38,0.621758183507342,0.07195307344258506,0,1
214,214,0.5877592354272737,0.7347563946375859,0,0
62,62,0.755152080700534,0.8752595423531521,1,0
28,28,0.7012736172332479,0.1676029604043313,0,1
298,298,0.11995263135765323,0.14032054577175146,1,1
222,222,0.8512774309357568,0.6890743263961122,0,0
182,182,0.9777708116902456,0.5524661093932397,1,1
6,6,0.14067106021701206,0.3644395027287455,1,0
228,228,0.640158398178649,0.07378715420281677,1,1
144,144,0.2959744170692191,0.9275908051604584,1,0
62,62,0.755152080700534,0.8752595423531521,1,0
206,206,0.1718836978822672,0.6492345863587997,0,0
130,130,0.8088336208496899,0.451457326957786,0,1
180,180,0.19762916874304204,0.8596961585957779,0,0
126,126,0.2266001240055151,0.6060698069401663,1,0
262,262,0.5988276605346023,0.4968242684107093,1,1
154,154,0.17581464706318572,0.08413470182410633,1,1
104,104,0.8465615080072596,0.9059366223738295,1,0
40,40,0.9202086322506912,0.6067561966156858,1,0
18,18,0.07616900754057931,0.4426397868512068,1,0
182,182,0.9777708116902456,0.5524661093932397,1,1
270,270,0.8654848980805689,0.4846352817613585,1,1
298,298,0.11995263135765323,0.14032054577175146,1,1
294,294,0.030823635253108606,0.6680527193194903,0,0
88,88,0.14566607255308062,0.2066440037135846,0,1
40,40,0.9202086322506912,0.6067561966156858,1,0
148,148,0.07182774189393948,0.24988995169588,0,1
178,178,0.6110360575087446,0.7498092035637739,0,0
166,166,0.2810706564264851,0.987309807976851,0,0
180,180,0.19762916874304204,0.8596961585957779,0,0
122,122,0.3184887369199609,0.5511822065497508,1,0
174,174,0.9589815068811964,0.58917932786479,1,1
286,286,0.6935673532827562,0.2615651970011589,1,1
94,94,0.8473875895186477,0.031624637048904725,0,1
40,40,0.9202086322506912,0.6067561966156858,1,0
230,230,0.9754936679436768,0.7453056896908391,0,0
182,182,0.9777708116902456,0.5524661093932397,1,1
106,106,0.8075775971047588,0.13007250415760707,0,1
246,246,0.31933024953544475,0.7816214484123459,0,0
96,96,0.6300640766411579,0.4648896829237554,0,1
222,222,0.8512774309357568,0.6890743263961122,0,0
88,88,0.14566607255308062,0.2066440037135846,0,1
192,192,0.01703860249432665,0.9777097042625073,0,0
162,162,0.6030272800276109,0.5615510909871484,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
2,2,0.44791979980060215,0.5215678131773184,1,0
168,168,0.27891151502184885,0.5371188867163268,0,0
122,122,0.3184887369199609,0.5511822065497508,1,0
152,152,0.7874182101095152,0.5025401511465452,1,1
240,240,0.6509303884609012,0.5365565146046877,1,1
98,98,0.7360628192277092,0.11298316278759425,0,1
10,10,0.11287225032758108,0.18964116752879198,0,1
