,Unnamed: 0,x,y,class,realclass
54,54,0.5014738887016406,0.6857854504414365,1,0
90,90,0.7643476469335556,0.8361746564526613,0,0
98,98,0.7360628192277092,0.11298316278759425,1,1
244,244,0.7702579851524385,0.9830223698031773,0,0
236,236,0.7629463875627694,0.6688255572083407,0,0
248,248,0.6605199825386454,0.9958465332162224,0,0
30,30,0.028406023241866807,0.6606277463699036,1,0
24,24,0.4376553290522922,0.5668496901488428,1,0
66,66,0.17907652768537485,0.8349566351954396,0,0
222,222,0.8512774309357568,0.6890743263961122,0,0
282,282,0.43849403500074624,0.14203426006397502,1,1
286,286,0.6935673532827562,0.2615651970011589,1,1
84,84,0.7926854223570428,0.5354812109224188,1,1
234,234,0.21444387792828126,0.4178322663065572,0,0
186,186,0.16991116850832033,0.4667970729514202,0,0
222,222,0.8512774309357568,0.6890743263961122,0,0
138,138,0.5769339100426898,0.5544275369476837,0,0
46,46,0.6681552358686719,0.43216195989740336,0,1
170,170,0.298547723414104,0.01615660480240355,1,1
210,210,0.2298139800395419,0.2523492549858403,0,0
210,210,0.2298139800395419,0.2523492549858403,0,0
122,122,0.3184887369199609,0.5511822065497508,0,0
34,34,0.7033197579781679,0.12611039444299788,0,1
166,166,0.2810706564264851,0.987309807976851,0,0
126,126,0.2266001240055151,0.6060698069401663,0,0
248,248,0.6605199825386454,0.9958465332162224,0,0
54,54,0.5014738887016406,0.6857854504414365,1,0
64,64,0.908696192861536,0.5872093167813265,1,1
24,24,0.4376553290522922,0.5668496901488428,1,0
70,70,0.06203326777409135,0.6519463763828255,0,0
118,118,0.8001111554969652,0.08302699694414073,1,1
46,46,0.6681552358686719,0.43216195989740336,0,1
104,104,0.8465615080072596,0.9059366223738295,0,0
288,288,0.7558073247125338,0.6961698939639795,0,0
70,70,0.06203326777409135,0.6519463763828255,0,0
230,230,0.9754936679436768,0.7453056896908391,0,0
264,264,0.7233678217869768,0.8396916169681932,0,0
20,20,0.07008015635852494,0.5054617909872473,1,0
100,100,0.8660139862794075,0.5676536256200548,1,1
180,180,0.19762916874304204,0.8596961585957779,0,0
76,76,0.8978597303169521,0.9054730467657858,0,0
102,102,0.4713286408490993,0.7133965525191511,0,0
40,40,0.9202086322506912,0.6067561966156858,1,0
60,60,0.2555470463650257,0.7562156460506588,0,0
124,124,0.8490165086112005,0.5400984871261633,1,1
74,74,0.3989577537091717,0.9888704538749492,0,0
222,222,0.8512774309357568,0.6890743263961122,0,0
196,196,0.19890666689344286,0.14938396479421245,1,1
34,34,0.7033197579781679,0.12611039444299788,0,1
284,284,0.7066532799987084,0.6181553632321857,0,0
114,114,0.8940072537154929,0.5051106140005829,1,1
94,94,0.8473875895186477,0.031624637048904725,1,1
226,226,0.7292583276819877,0.4332156864578838,1,1
44,44,0.0155030510401023,0.5726939300774938,1,0
