,x,y,class,realclass
90,0.7643476469335556,0.8361746564526613,1,0
76,0.8978597303169521,0.9054730467657858,1,0
114,0.894007253715493,0.505110614000583,0,1
96,0.6300640766411579,0.46488968292375543,0,1
212,0.5864176206842636,0.5306941758848503,0,0
266,0.11848398730842924,0.12095054266249061,1,1
174,0.9589815068811965,0.58917932786479,1,1
4,0.9307729610869862,0.8900883067506515,1,0
216,0.7875035828108031,0.20354174274502257,1,1
216,0.7875035828108031,0.20354174274502257,1,1
256,0.36786588829053113,0.11234409283886526,1,1
248,0.6605199825386454,0.9958465332162223,0,0
262,0.5988276605346023,0.49682426841070926,1,1
106,0.8075775971047588,0.13007250415760707,0,1
250,0.8191363703341931,0.4909568834770861,1,1
128,0.7289548844129679,0.5148265315100035,0,1
82,0.2564800508545525,0.4692623687856474,1,0
154,0.17581464706318572,0.08413470182410632,1,1
2,0.44791979980060215,0.5215678131773184,1,0
148,0.07182774189393948,0.24988995169588002,0,1
218,0.33929441393784054,0.6687492734961009,0,0
108,0.6103767287124373,0.7430945490697728,1,0
84,0.7926854223570428,0.5354812109224188,0,1
190,0.4629425414683851,0.5495302435608052,0,0
242,0.11267703292356612,0.37640381146861723,0,0
280,0.09154557778026284,0.6422408600019854,0,0
48,0.5359957138140486,0.5721989560344781,1,0
22,0.3320191775455632,0.1469813995279532,0,1
164,0.24857983074451162,0.2787743567112133,0,0
260,0.5385745258637191,0.9475125287218711,0,0
72,0.7054353557418328,0.5983599684900279,1,0
104,0.8465615080072596,0.9059366223738295,1,0
110,0.8235890696917083,0.68049019621277,1,0
252,0.14058184109494154,0.7596164740893725,0,0
272,0.19807283877751392,0.5098963406925424,0,0
58,0.9488936540796159,0.004626733445517783,0,1
32,0.7062264858625882,0.12571439963003828,0,1
80,0.024044327167412116,0.2296423052922314,0,1
192,0.01703860249432665,0.9777097042625071,0,0
124,0.8490165086112005,0.5400984871261633,0,1
238,0.28161150799896095,0.2625894601038208,0,0
118,0.8001111554969652,0.08302699694414073,0,1
126,0.2266001240055151,0.6060698069401663,1,0
188,0.13001048954005956,0.5384903632462572,0,0
276,0.13889777103967804,0.40008811182488924,0,0
246,0.31933024953544475,0.781621448412346,0,0
286,0.6935673532827562,0.2615651970011589,1,1
60,0.2555470463650257,0.7562156460506588,1,0
230,0.9754936679436769,0.7453056896908391,0,0
166,0.2810706564264851,0.987309807976851,0,0
28,0.701273617233248,0.1676029604043313,0,1
216,0.7875035828108031,0.20354174274502257,1,1
206,0.1718836978822672,0.6492345863587997,0,0
54,0.5014738887016406,0.6857854504414365,1,0
206,0.1718836978822672,0.6492345863587997,0,0
22,0.3320191775455632,0.1469813995279532,0,1
202,0.1556031548632698,0.847576597936945,0,0
262,0.5988276605346023,0.49682426841070926,1,1
122,0.31848873691996094,0.5511822065497508,1,0
274,0.6313791314666808,0.8145038598363712,0,0
14,0.6308905941545847,0.9026286172291513,1,0
170,0.29854772341410396,0.01615660480240355,1,1
140,0.6811053320620737,0.37155492362436493,0,1
190,0.4629425414683851,0.5495302435608052,0,0
164,0.24857983074451162,0.2787743567112133,0,0
198,0.23980869353374112,0.9252180921527372,0,0
44,0.0155030510401023,0.5726939300774938,1,0
206,0.1718836978822672,0.6492345863587997,0,0
262,0.5988276605346023,0.49682426841070926,1,1
124,0.8490165086112005,0.5400984871261633,0,1
168,0.27891151502184885,0.5371188867163268,0,0
52,0.2719278374246771,0.5468530845492777,1,0
206,0.1718836978822672,0.6492345863587997,0,0
0,0.020960225406117416,0.023552504269606533,0,1
238,0.28161150799896095,0.2625894601038208,0,0
284,0.7066532799987084,0.6181553632321857,0,0
14,0.6308905941545847,0.9026286172291513,1,0
242,0.11267703292356612,0.37640381146861723,0,0
148,0.07182774189393948,0.24988995169588002,0,1
70,0.06203326777409135,0.6519463763828255,1,0
284,0.7066532799987084,0.6181553632321857,0,0
252,0.14058184109494154,0.7596164740893725,0,0
26,0.47339708164816596,0.9795498501702998,1,0
130,0.8088336208496899,0.45145732695778595,0,1
192,0.01703860249432665,0.9777097042625071,0,0
210,0.2298139800395419,0.25234925498584027,0,0
246,0.31933024953544475,0.781621448412346,0,0
118,0.8001111554969652,0.08302699694414073,0,1
232,0.07383187256388046,0.11182282737101068,1,1
36,0.4082342548346405,0.06524824771572624,0,1
260,0.5385745258637191,0.9475125287218711,0,0
248,0.6605199825386454,0.9958465332162223,0,0
162,0.6030272800276109,0.5615510909871484,0,0
168,0.27891151502184885,0.5371188867163268,0,0
224,0.07895562714808257,0.8289246682400296,0,0
220,0.77365337839776,0.11804261767900948,1,1
232,0.07383187256388046,0.11182282737101068,1,1
288,0.7558073247125338,0.6961698939639795,0,0
204,0.7851512371499222,0.13356761115169302,1,1
52,0.2719278374246771,0.5468530845492777,1,0
94,0.8473875895186477,0.031624637048904725,0,1
162,0.6030272800276109,0.5615510909871484,0,0
50,0.2624955090882962,0.8982239174247237,1,0
78,0.172100646942701,0.8806622346887072,1,0
236,0.7629463875627694,0.6688255572083407,0,0
238,0.28161150799896095,0.2625894601038208,0,0
110,0.8235890696917083,0.68049019621277,1,0
238,0.28161150799896095,0.2625894601038208,0,0
278,0.9147193604352752,0.3594551008729968,1,1
112,0.37134026517980323,0.2984263029725157,1,0
48,0.5359957138140486,0.5721989560344781,1,0
32,0.7062264858625882,0.12571439963003828,0,1
96,0.6300640766411579,0.46488968292375543,0,1
114,0.894007253715493,0.505110614000583,0,1
50,0.2624955090882962,0.8982239174247237,1,0
68,0.9129793664968484,0.8489043287952692,1,0
84,0.7926854223570428,0.5354812109224188,0,1
172,0.9191686886305998,0.6365897381171675,0,0
96,0.6300640766411579,0.46488968292375543,0,1
136,0.01120348606530952,0.0215494766415375,0,1
164,0.24857983074451162,0.2787743567112133,0,0
74,0.39895775370917164,0.9888704538749493,1,0
42,0.26964017531849394,0.48197232260932776,1,0
58,0.9488936540796159,0.004626733445517783,0,1
42,0.26964017531849394,0.48197232260932776,1,0
10,0.11287225032758108,0.189641167528792,0,1
8,0.22647529063859462,0.5162717339583857,1,0
