,nets
0,10
1,82
2,13
3,5
4,21
5,246
6,108
7,65
8,48
9,274
10,252
11,157
12,17
13,151
14,33
15,155
16,15
17,240
18,7
19,171
20,104
21,272
22,241
23,227
24,8
25,50
26,282
27,139
28,34
29,222
30,236
31,276
32,216
33,47
34,250
35,267
36,121
37,14
38,67
39,114
40,283
41,69
42,16
43,127
44,57
45,256
46,112
47,24
48,20
49,89
50,64
51,148
52,90
53,125
54,245
55,54
56,163
57,208
58,19
59,11
60,214
61,62
62,78
63,285
64,271
65,270
66,178
67,269
68,202
69,74
70,175
71,111
72,254
73,210
74,217
75,140
76,201
77,284
78,187
79,212
80,94
81,92
82,248
83,110
84,149
