,nets
0,264
1,110
2,239
3,99
4,274
5,175
6,241
7,137
8,280
9,287
10,66
11,173
12,282
13,17
14,18
15,222
16,52
17,134
18,37
19,158
20,262
21,228
22,186
23,140
24,31
25,206
26,213
27,69
28,46
29,106
30,219
31,165
32,97
33,58
34,195
35,256
36,136
37,49
38,281
39,1
40,43
41,160
42,2
43,77
44,120
45,61
46,217
47,269
48,283
49,86
50,107
51,235
52,258
53,56
54,124
55,96
56,201
57,59
58,117
59,65
60,76
61,199
62,10
63,191
64,244
65,72
66,73
67,27
68,15
69,210
70,276
71,36
72,111
73,193
74,223
75,238
76,204
77,105
78,62
79,44
80,4
81,189
82,242
83,265
84,3
85,119
